tool	rank	metric	sample	value
metalign_sensitve	genus	L1 norm error	CAMI_HIGH_S004	0.603195254240878
metalign_sensitve	order	L1 norm error	CAMI_HIGH_S004	0.8102847450087998
metalign_sensitve	phylum	L1 norm error	CAMI_HIGH_S004	0.17125135317922507
metalign_sensitve	species	L1 norm error	CAMI_HIGH_S004	1.776539889051634
metalign_sensitve	strain	L1 norm error	CAMI_HIGH_S004	1.9305015502850589
metalign_sensitve	superkingdom	L1 norm error	CAMI_HIGH_S004	0.05505766477884778
metalign_sensitve	na	Weighted UniFrac error	CAMI_HIGH_S004	8.74157332934259
metalign_sensitve	na	Unweighted UniFrac error	CAMI_HIGH_S004	58498.9750520027
CLARK	class	Bray-Curtis distance	CAMI_HIGH_S004	0.17460738895113023
CLARK	family	Bray-Curtis distance	CAMI_HIGH_S004	0.395903854629209
CLARK	genus	Bray-Curtis distance	CAMI_HIGH_S004	0.5307382479227399
CLARK	order	Bray-Curtis distance	CAMI_HIGH_S004	0.2346609924305748
CLARK	phylum	Bray-Curtis distance	CAMI_HIGH_S004	0.10735755302375916
CLARK	superkingdom	Bray-Curtis distance	CAMI_HIGH_S004	0.009010355925975096
CLARK	superkingdom	Shannon diversity	CAMI_HIGH_S004	0.10562909129806258
CLARK	superkingdom	Shannon equitability	CAMI_HIGH_S004	0.09614774237244408
CLARK	phylum	Shannon diversity	CAMI_HIGH_S004	1.2438311992558184
CLARK	phylum	Shannon equitability	CAMI_HIGH_S004	0.3307006170891965
CLARK	class	Shannon diversity	CAMI_HIGH_S004	1.950583565159583
CLARK	class	Shannon equitability	CAMI_HIGH_S004	0.47837293758636645
CLARK	order	Shannon diversity	CAMI_HIGH_S004	2.37040330680646
CLARK	order	Shannon equitability	CAMI_HIGH_S004	0.4796792450949599
CLARK	family	Shannon diversity	CAMI_HIGH_S004	3.2183692576910685
CLARK	family	Shannon equitability	CAMI_HIGH_S004	0.5491360945405439
CLARK	genus	Shannon diversity	CAMI_HIGH_S004	3.6617801664446765
CLARK	genus	Shannon equitability	CAMI_HIGH_S004	0.5025171224998065
CLARK	phylum	F1 score	CAMI_HIGH_S004	0.43636363636363634
CLARK	phylum	False negatives	CAMI_HIGH_S004	0.0
CLARK	phylum	False positives	CAMI_HIGH_S004	31.0
CLARK	phylum	Jaccard index	CAMI_HIGH_S004	0.27906976744186046
CLARK	phylum	Taxon counts	CAMI_HIGH_S004	43.0
CLARK	phylum	Purity (precision)	CAMI_HIGH_S004	0.27906976744186046
CLARK	phylum	Completeness (recall)	CAMI_HIGH_S004	1.0
CLARK	phylum	True positives	CAMI_HIGH_S004	12.0
CLARK	superkingdom	F1 score	CAMI_HIGH_S004	0.8
CLARK	superkingdom	False negatives	CAMI_HIGH_S004	0.0
CLARK	superkingdom	False positives	CAMI_HIGH_S004	1.0
CLARK	superkingdom	Jaccard index	CAMI_HIGH_S004	0.6666666666666666
CLARK	superkingdom	Taxon counts	CAMI_HIGH_S004	3.0
CLARK	superkingdom	Purity (precision)	CAMI_HIGH_S004	0.6666666666666666
CLARK	superkingdom	Completeness (recall)	CAMI_HIGH_S004	1.0
CLARK	superkingdom	True positives	CAMI_HIGH_S004	2.0
CLARK	species	False negatives	CAMI_HIGH_S004	243.0
CLARK	species	False positives	CAMI_HIGH_S004	0.0
CLARK	species	Jaccard index	CAMI_HIGH_S004	0.0
CLARK	species	Taxon counts	CAMI_HIGH_S004	0.0
CLARK	species	Purity (precision)	CAMI_HIGH_S004	0.0
CLARK	species	Completeness (recall)	CAMI_HIGH_S004	0.0
CLARK	species	True positives	CAMI_HIGH_S004	0.0
CLARK	strain	False negatives	CAMI_HIGH_S004	1074.0
CLARK	strain	False positives	CAMI_HIGH_S004	0.0
CLARK	strain	Jaccard index	CAMI_HIGH_S004	0.0
CLARK	strain	Taxon counts	CAMI_HIGH_S004	0.0
CLARK	strain	Purity (precision)	CAMI_HIGH_S004	0.0
CLARK	strain	Completeness (recall)	CAMI_HIGH_S004	0.0
CLARK	strain	True positives	CAMI_HIGH_S004	0.0
CLARK	genus	F1 score	CAMI_HIGH_S004	0.16193353474320243
CLARK	genus	False negatives	CAMI_HIGH_S004	60.0
CLARK	genus	False positives	CAMI_HIGH_S004	1327.0
CLARK	genus	Jaccard index	CAMI_HIGH_S004	0.0880999342537804
CLARK	genus	Taxon counts	CAMI_HIGH_S004	1461.0
CLARK	genus	Purity (precision)	CAMI_HIGH_S004	0.0917180013689254
CLARK	genus	Completeness (recall)	CAMI_HIGH_S004	0.6907216494845361
CLARK	genus	True positives	CAMI_HIGH_S004	134.0
CLARK	order	F1 score	CAMI_HIGH_S004	0.4444444444444445
CLARK	order	False negatives	CAMI_HIGH_S004	0.0
CLARK	order	False positives	CAMI_HIGH_S004	100.0
CLARK	order	Jaccard index	CAMI_HIGH_S004	0.2857142857142857
CLARK	order	Taxon counts	CAMI_HIGH_S004	140.0
CLARK	order	Purity (precision)	CAMI_HIGH_S004	0.2857142857142857
CLARK	order	Completeness (recall)	CAMI_HIGH_S004	1.0
CLARK	order	True positives	CAMI_HIGH_S004	40.0
CLARK	family	F1 score	CAMI_HIGH_S004	0.38724373576309795
CLARK	family	False negatives	CAMI_HIGH_S004	3.0
CLARK	family	False positives	CAMI_HIGH_S004	266.0
CLARK	family	Jaccard index	CAMI_HIGH_S004	0.2401129943502825
CLARK	family	Taxon counts	CAMI_HIGH_S004	351.0
CLARK	family	Purity (precision)	CAMI_HIGH_S004	0.24216524216524216
CLARK	family	Completeness (recall)	CAMI_HIGH_S004	0.9659090909090909
CLARK	family	True positives	CAMI_HIGH_S004	85.0
CLARK	class	F1 score	CAMI_HIGH_S004	0.525
CLARK	class	False negatives	CAMI_HIGH_S004	0.0
CLARK	class	False positives	CAMI_HIGH_S004	38.0
CLARK	class	Jaccard index	CAMI_HIGH_S004	0.3559322033898305
CLARK	class	Taxon counts	CAMI_HIGH_S004	59.0
CLARK	class	Purity (precision)	CAMI_HIGH_S004	0.3559322033898305
CLARK	class	Completeness (recall)	CAMI_HIGH_S004	1.0
CLARK	class	True positives	CAMI_HIGH_S004	21.0
CLARK	class	L1 norm error	CAMI_HIGH_S004	0.34921477790226035
CLARK	family	L1 norm error	CAMI_HIGH_S004	0.7918077092584183
CLARK	genus	L1 norm error	CAMI_HIGH_S004	1.0614764958454805
CLARK	order	L1 norm error	CAMI_HIGH_S004	0.46932198486114957
CLARK	phylum	L1 norm error	CAMI_HIGH_S004	0.21471510604751828
CLARK	superkingdom	L1 norm error	CAMI_HIGH_S004	0.018020711851950196
CLARK	na	Weighted UniFrac error	CAMI_HIGH_S004	7.46782918383144
CLARK	na	Unweighted UniFrac error	CAMI_HIGH_S004	12096.995107053806
CommonKmers	class	Bray-Curtis distance	CAMI_HIGH_S004	0.1690025200760058
CommonKmers	family	Bray-Curtis distance	CAMI_HIGH_S004	0.44436828687600893
CommonKmers	genus	Bray-Curtis distance	CAMI_HIGH_S004	0.594131310862838
CommonKmers	order	Bray-Curtis distance	CAMI_HIGH_S004	0.28357790011552264
CommonKmers	phylum	Bray-Curtis distance	CAMI_HIGH_S004	0.13349247906832126
CommonKmers	species	Bray-Curtis distance	CAMI_HIGH_S004	0.9810231558480441
CommonKmers	strain	Bray-Curtis distance	CAMI_HIGH_S004	1.0
CommonKmers	superkingdom	Bray-Curtis distance	CAMI_HIGH_S004	0.014572634894419947
CommonKmers	superkingdom	Shannon diversity	CAMI_HIGH_S004	0.12567272685756173
CommonKmers	superkingdom	Shannon equitability	CAMI_HIGH_S004	0.18130741981239756
CommonKmers	phylum	Shannon diversity	CAMI_HIGH_S004	1.0472727728321094
CommonKmers	phylum	Shannon equitability	CAMI_HIGH_S004	0.650707159773702
CommonKmers	class	Shannon diversity	CAMI_HIGH_S004	1.8520159934228415
CommonKmers	class	Shannon equitability	CAMI_HIGH_S004	0.7723506586930788
CommonKmers	order	Shannon diversity	CAMI_HIGH_S004	2.2640168370166385
CommonKmers	order	Shannon equitability	CAMI_HIGH_S004	0.7436361148021571
CommonKmers	family	Shannon diversity	CAMI_HIGH_S004	3.0812439815264216
CommonKmers	family	Shannon equitability	CAMI_HIGH_S004	0.8297251073037449
CommonKmers	genus	Shannon diversity	CAMI_HIGH_S004	3.448492445022508
CommonKmers	genus	Shannon equitability	CAMI_HIGH_S004	0.8230970467400766
CommonKmers	species	Shannon diversity	CAMI_HIGH_S004	4.798295934131548
CommonKmers	species	Shannon equitability	CAMI_HIGH_S004	0.891893584358786
CommonKmers	strain	Shannon diversity	CAMI_HIGH_S004	3.5400207079575257
CommonKmers	strain	Shannon equitability	CAMI_HIGH_S004	0.822483078508032
CommonKmers	phylum	F1 score	CAMI_HIGH_S004	0.5882352941176471
CommonKmers	phylum	False negatives	CAMI_HIGH_S004	7.0
CommonKmers	phylum	False positives	CAMI_HIGH_S004	0.0
CommonKmers	phylum	Jaccard index	CAMI_HIGH_S004	0.4166666666666667
CommonKmers	phylum	Taxon counts	CAMI_HIGH_S004	5.0
CommonKmers	phylum	Purity (precision)	CAMI_HIGH_S004	1.0
CommonKmers	phylum	Completeness (recall)	CAMI_HIGH_S004	0.4166666666666667
CommonKmers	phylum	True positives	CAMI_HIGH_S004	5.0
CommonKmers	superkingdom	F1 score	CAMI_HIGH_S004	1.0
CommonKmers	superkingdom	False negatives	CAMI_HIGH_S004	0.0
CommonKmers	superkingdom	False positives	CAMI_HIGH_S004	0.0
CommonKmers	superkingdom	Jaccard index	CAMI_HIGH_S004	1.0
CommonKmers	superkingdom	Taxon counts	CAMI_HIGH_S004	2.0
CommonKmers	superkingdom	Purity (precision)	CAMI_HIGH_S004	1.0
CommonKmers	superkingdom	Completeness (recall)	CAMI_HIGH_S004	1.0
CommonKmers	superkingdom	True positives	CAMI_HIGH_S004	2.0
CommonKmers	species	F1 score	CAMI_HIGH_S004	0.07391304347826086
CommonKmers	species	False negatives	CAMI_HIGH_S004	226.0
CommonKmers	species	False positives	CAMI_HIGH_S004	200.0
CommonKmers	species	Jaccard index	CAMI_HIGH_S004	0.03837471783295711
CommonKmers	species	Taxon counts	CAMI_HIGH_S004	217.0
CommonKmers	species	Purity (precision)	CAMI_HIGH_S004	0.07834101382488479
CommonKmers	species	Completeness (recall)	CAMI_HIGH_S004	0.06995884773662552
CommonKmers	species	True positives	CAMI_HIGH_S004	17.0
CommonKmers	strain	False negatives	CAMI_HIGH_S004	1074.0
CommonKmers	strain	False positives	CAMI_HIGH_S004	74.0
CommonKmers	strain	Jaccard index	CAMI_HIGH_S004	0.0
CommonKmers	strain	Taxon counts	CAMI_HIGH_S004	74.0
CommonKmers	strain	Purity (precision)	CAMI_HIGH_S004	0.0
CommonKmers	strain	Completeness (recall)	CAMI_HIGH_S004	0.0
CommonKmers	strain	True positives	CAMI_HIGH_S004	0.0
CommonKmers	genus	F1 score	CAMI_HIGH_S004	0.4153846153846154
CommonKmers	genus	False negatives	CAMI_HIGH_S004	140.0
CommonKmers	genus	False positives	CAMI_HIGH_S004	12.0
CommonKmers	genus	Jaccard index	CAMI_HIGH_S004	0.2621359223300971
CommonKmers	genus	Taxon counts	CAMI_HIGH_S004	66.0
CommonKmers	genus	Purity (precision)	CAMI_HIGH_S004	0.8181818181818182
CommonKmers	genus	Completeness (recall)	CAMI_HIGH_S004	0.27835051546391754
CommonKmers	genus	True positives	CAMI_HIGH_S004	54.0
CommonKmers	order	F1 score	CAMI_HIGH_S004	0.6885245901639345
CommonKmers	order	False negatives	CAMI_HIGH_S004	19.0
CommonKmers	order	False positives	CAMI_HIGH_S004	0.0
CommonKmers	order	Jaccard index	CAMI_HIGH_S004	0.525
CommonKmers	order	Taxon counts	CAMI_HIGH_S004	21.0
CommonKmers	order	Purity (precision)	CAMI_HIGH_S004	1.0
CommonKmers	order	Completeness (recall)	CAMI_HIGH_S004	0.525
CommonKmers	order	True positives	CAMI_HIGH_S004	21.0
CommonKmers	family	F1 score	CAMI_HIGH_S004	0.6356589147286822
CommonKmers	family	False negatives	CAMI_HIGH_S004	47.0
CommonKmers	family	False positives	CAMI_HIGH_S004	0.0
CommonKmers	family	Jaccard index	CAMI_HIGH_S004	0.4659090909090909
CommonKmers	family	Taxon counts	CAMI_HIGH_S004	41.0
CommonKmers	family	Purity (precision)	CAMI_HIGH_S004	1.0
CommonKmers	family	Completeness (recall)	CAMI_HIGH_S004	0.4659090909090909
CommonKmers	family	True positives	CAMI_HIGH_S004	41.0
CommonKmers	class	F1 score	CAMI_HIGH_S004	0.6875000000000001
CommonKmers	class	False negatives	CAMI_HIGH_S004	10.0
CommonKmers	class	False positives	CAMI_HIGH_S004	0.0
CommonKmers	class	Jaccard index	CAMI_HIGH_S004	0.5238095238095238
CommonKmers	class	Taxon counts	CAMI_HIGH_S004	11.0
CommonKmers	class	Purity (precision)	CAMI_HIGH_S004	1.0
CommonKmers	class	Completeness (recall)	CAMI_HIGH_S004	0.5238095238095238
CommonKmers	class	True positives	CAMI_HIGH_S004	11.0
CommonKmers	class	L1 norm error	CAMI_HIGH_S004	0.33800504015201155
CommonKmers	family	L1 norm error	CAMI_HIGH_S004	0.8887365737520178
CommonKmers	genus	L1 norm error	CAMI_HIGH_S004	1.1882626217256758
CommonKmers	order	L1 norm error	CAMI_HIGH_S004	0.5671558002310452
CommonKmers	phylum	L1 norm error	CAMI_HIGH_S004	0.26698495813664247
CommonKmers	species	L1 norm error	CAMI_HIGH_S004	1.9620463116960891
CommonKmers	strain	L1 norm error	CAMI_HIGH_S004	2.000000000000001
CommonKmers	superkingdom	L1 norm error	CAMI_HIGH_S004	0.029145269788839894
CommonKmers	na	Weighted UniFrac error	CAMI_HIGH_S004	9.866587241316893
CommonKmers	na	Unweighted UniFrac error	CAMI_HIGH_S004	10367.5896100667
FOCUS	class	Bray-Curtis distance	CAMI_HIGH_S004	0.08406835668444854
FOCUS	family	Bray-Curtis distance	CAMI_HIGH_S004	0.2760940930821848
FOCUS	genus	Bray-Curtis distance	CAMI_HIGH_S004	0.5705321675579312
FOCUS	order	Bray-Curtis distance	CAMI_HIGH_S004	0.1647395549100407
FOCUS	phylum	Bray-Curtis distance	CAMI_HIGH_S004	0.06917698419607463
FOCUS	species	Bray-Curtis distance	CAMI_HIGH_S004	1.0
FOCUS	strain	Bray-Curtis distance	CAMI_HIGH_S004	1.0
FOCUS	superkingdom	Bray-Curtis distance	CAMI_HIGH_S004	0.011532017147987133
FOCUS	superkingdom	Shannon diversity	CAMI_HIGH_S004	0.11464235905445513
FOCUS	superkingdom	Shannon equitability	CAMI_HIGH_S004	0.1653939628836744
FOCUS	phylum	Shannon diversity	CAMI_HIGH_S004	1.5152610461954907
FOCUS	phylum	Shannon equitability	CAMI_HIGH_S004	0.49021036399846574
FOCUS	class	Shannon diversity	CAMI_HIGH_S004	2.1730810318022526
FOCUS	class	Shannon equitability	CAMI_HIGH_S004	0.6270186456061964
FOCUS	order	Shannon diversity	CAMI_HIGH_S004	2.851571116212171
FOCUS	order	Shannon equitability	CAMI_HIGH_S004	0.6856579180169176
FOCUS	family	Shannon diversity	CAMI_HIGH_S004	4.007916422226155
FOCUS	family	Shannon equitability	CAMI_HIGH_S004	0.8357154850947414
FOCUS	genus	Shannon diversity	CAMI_HIGH_S004	4.7015939589315625
FOCUS	genus	Shannon equitability	CAMI_HIGH_S004	0.8625134456455904
FOCUS	species	Shannon diversity	CAMI_HIGH_S004	5.4648773858178465
FOCUS	species	Shannon equitability	CAMI_HIGH_S004	0.9144170864056287
FOCUS	strain	Shannon diversity	CAMI_HIGH_S004	5.14436465192717
FOCUS	strain	Shannon equitability	CAMI_HIGH_S004	0.9024498858195426
FOCUS	phylum	F1 score	CAMI_HIGH_S004	0.5882352941176471
FOCUS	phylum	False negatives	CAMI_HIGH_S004	2.0
FOCUS	phylum	False positives	CAMI_HIGH_S004	12.0
FOCUS	phylum	Jaccard index	CAMI_HIGH_S004	0.4166666666666667
FOCUS	phylum	Taxon counts	CAMI_HIGH_S004	22.0
FOCUS	phylum	Purity (precision)	CAMI_HIGH_S004	0.45454545454545453
FOCUS	phylum	Completeness (recall)	CAMI_HIGH_S004	0.8333333333333334
FOCUS	phylum	True positives	CAMI_HIGH_S004	10.0
FOCUS	superkingdom	F1 score	CAMI_HIGH_S004	1.0
FOCUS	superkingdom	False negatives	CAMI_HIGH_S004	0.0
FOCUS	superkingdom	False positives	CAMI_HIGH_S004	0.0
FOCUS	superkingdom	Jaccard index	CAMI_HIGH_S004	1.0
FOCUS	superkingdom	Taxon counts	CAMI_HIGH_S004	2.0
FOCUS	superkingdom	Purity (precision)	CAMI_HIGH_S004	1.0
FOCUS	superkingdom	Completeness (recall)	CAMI_HIGH_S004	1.0
FOCUS	superkingdom	True positives	CAMI_HIGH_S004	2.0
FOCUS	species	False negatives	CAMI_HIGH_S004	243.0
FOCUS	species	False positives	CAMI_HIGH_S004	394.0
FOCUS	species	Jaccard index	CAMI_HIGH_S004	0.0
FOCUS	species	Taxon counts	CAMI_HIGH_S004	394.0
FOCUS	species	Purity (precision)	CAMI_HIGH_S004	0.0
FOCUS	species	Completeness (recall)	CAMI_HIGH_S004	0.0
FOCUS	species	True positives	CAMI_HIGH_S004	0.0
FOCUS	strain	False negatives	CAMI_HIGH_S004	1074.0
FOCUS	strain	False positives	CAMI_HIGH_S004	299.0
FOCUS	strain	Jaccard index	CAMI_HIGH_S004	0.0
FOCUS	strain	Taxon counts	CAMI_HIGH_S004	299.0
FOCUS	strain	Purity (precision)	CAMI_HIGH_S004	0.0
FOCUS	strain	Completeness (recall)	CAMI_HIGH_S004	0.0
FOCUS	strain	True positives	CAMI_HIGH_S004	0.0
FOCUS	genus	F1 score	CAMI_HIGH_S004	0.2810304449648712
FOCUS	genus	False negatives	CAMI_HIGH_S004	134.0
FOCUS	genus	False positives	CAMI_HIGH_S004	173.0
FOCUS	genus	Jaccard index	CAMI_HIGH_S004	0.16348773841961853
FOCUS	genus	Taxon counts	CAMI_HIGH_S004	233.0
FOCUS	genus	Purity (precision)	CAMI_HIGH_S004	0.2575107296137339
FOCUS	genus	Completeness (recall)	CAMI_HIGH_S004	0.30927835051546393
FOCUS	genus	True positives	CAMI_HIGH_S004	60.0
FOCUS	order	F1 score	CAMI_HIGH_S004	0.6538461538461537
FOCUS	order	False negatives	CAMI_HIGH_S004	6.0
FOCUS	order	False positives	CAMI_HIGH_S004	30.0
FOCUS	order	Jaccard index	CAMI_HIGH_S004	0.4857142857142857
FOCUS	order	Taxon counts	CAMI_HIGH_S004	64.0
FOCUS	order	Purity (precision)	CAMI_HIGH_S004	0.53125
FOCUS	order	Completeness (recall)	CAMI_HIGH_S004	0.85
FOCUS	order	True positives	CAMI_HIGH_S004	34.0
FOCUS	family	F1 score	CAMI_HIGH_S004	0.6411483253588517
FOCUS	family	False negatives	CAMI_HIGH_S004	21.0
FOCUS	family	False positives	CAMI_HIGH_S004	54.0
FOCUS	family	Jaccard index	CAMI_HIGH_S004	0.47183098591549294
FOCUS	family	Taxon counts	CAMI_HIGH_S004	121.0
FOCUS	family	Purity (precision)	CAMI_HIGH_S004	0.5537190082644629
FOCUS	family	Completeness (recall)	CAMI_HIGH_S004	0.7613636363636364
FOCUS	family	True positives	CAMI_HIGH_S004	67.0
FOCUS	class	F1 score	CAMI_HIGH_S004	0.7169811320754718
FOCUS	class	False negatives	CAMI_HIGH_S004	2.0
FOCUS	class	False positives	CAMI_HIGH_S004	13.0
FOCUS	class	Jaccard index	CAMI_HIGH_S004	0.5588235294117647
FOCUS	class	Taxon counts	CAMI_HIGH_S004	32.0
FOCUS	class	Purity (precision)	CAMI_HIGH_S004	0.59375
FOCUS	class	Completeness (recall)	CAMI_HIGH_S004	0.9047619047619048
FOCUS	class	True positives	CAMI_HIGH_S004	19.0
FOCUS	class	L1 norm error	CAMI_HIGH_S004	0.16813671336889713
FOCUS	family	L1 norm error	CAMI_HIGH_S004	0.5521881861643695
FOCUS	genus	L1 norm error	CAMI_HIGH_S004	1.1410643351158618
FOCUS	order	L1 norm error	CAMI_HIGH_S004	0.3294791098200813
FOCUS	phylum	L1 norm error	CAMI_HIGH_S004	0.13835396839214925
FOCUS	species	L1 norm error	CAMI_HIGH_S004	1.9999999999999987
FOCUS	strain	L1 norm error	CAMI_HIGH_S004	2.000000000000004
FOCUS	superkingdom	L1 norm error	CAMI_HIGH_S004	0.023064034295974267
FOCUS	na	Weighted UniFrac error	CAMI_HIGH_S004	9.523058048055162
FOCUS	na	Unweighted UniFrac error	CAMI_HIGH_S004	10062.936641714945
Metaphlan2	class	Bray-Curtis distance	CAMI_HIGH_S004	0.39693230160909865
Metaphlan2	family	Bray-Curtis distance	CAMI_HIGH_S004	0.5995860560177063
Metaphlan2	genus	Bray-Curtis distance	CAMI_HIGH_S004	0.7343557381890236
Metaphlan2	order	Bray-Curtis distance	CAMI_HIGH_S004	0.548132432983165
Metaphlan2	phylum	Bray-Curtis distance	CAMI_HIGH_S004	0.22337062781110062
Metaphlan2	species	Bray-Curtis distance	CAMI_HIGH_S004	0.9852749006349997
Metaphlan2	strain	Bray-Curtis distance	CAMI_HIGH_S004	1.0
Metaphlan2	superkingdom	Bray-Curtis distance	CAMI_HIGH_S004	0.08220502975118828
Metaphlan2	superkingdom	Shannon diversity	CAMI_HIGH_S004	0.3140844086508161
Metaphlan2	superkingdom	Shannon equitability	CAMI_HIGH_S004	0.45312801878107506
Metaphlan2	phylum	Shannon diversity	CAMI_HIGH_S004	1.1126735472287517
Metaphlan2	phylum	Shannon equitability	CAMI_HIGH_S004	0.6209949305908374
Metaphlan2	class	Shannon diversity	CAMI_HIGH_S004	2.1003417342539663
Metaphlan2	class	Shannon equitability	CAMI_HIGH_S004	0.7413284773136702
Metaphlan2	order	Shannon diversity	CAMI_HIGH_S004	2.7170822308620766
Metaphlan2	order	Shannon equitability	CAMI_HIGH_S004	0.7705060818073406
Metaphlan2	family	Shannon diversity	CAMI_HIGH_S004	2.9604362150447905
Metaphlan2	family	Shannon equitability	CAMI_HIGH_S004	0.7322282155057593
Metaphlan2	genus	Shannon diversity	CAMI_HIGH_S004	3.0942497492110546
Metaphlan2	genus	Shannon equitability	CAMI_HIGH_S004	0.7041268746780389
Metaphlan2	species	Shannon diversity	CAMI_HIGH_S004	2.550531235381239
Metaphlan2	species	Shannon equitability	CAMI_HIGH_S004	0.6336169933304475
Metaphlan2	strain	Shannon diversity	CAMI_HIGH_S004	1.78721262125836
Metaphlan2	strain	Shannon equitability	CAMI_HIGH_S004	0.5156805571407203
Metaphlan2	phylum	F1 score	CAMI_HIGH_S004	0.6666666666666666
Metaphlan2	phylum	False negatives	CAMI_HIGH_S004	6.0
Metaphlan2	phylum	False positives	CAMI_HIGH_S004	0.0
Metaphlan2	phylum	Jaccard index	CAMI_HIGH_S004	0.5
Metaphlan2	phylum	Taxon counts	CAMI_HIGH_S004	6.0
Metaphlan2	phylum	Purity (precision)	CAMI_HIGH_S004	1.0
Metaphlan2	phylum	Completeness (recall)	CAMI_HIGH_S004	0.5
Metaphlan2	phylum	True positives	CAMI_HIGH_S004	6.0
Metaphlan2	superkingdom	F1 score	CAMI_HIGH_S004	1.0
Metaphlan2	superkingdom	False negatives	CAMI_HIGH_S004	0.0
Metaphlan2	superkingdom	False positives	CAMI_HIGH_S004	0.0
Metaphlan2	superkingdom	Jaccard index	CAMI_HIGH_S004	1.0
Metaphlan2	superkingdom	Taxon counts	CAMI_HIGH_S004	2.0
Metaphlan2	superkingdom	Purity (precision)	CAMI_HIGH_S004	1.0
Metaphlan2	superkingdom	Completeness (recall)	CAMI_HIGH_S004	1.0
Metaphlan2	superkingdom	True positives	CAMI_HIGH_S004	2.0
Metaphlan2	species	F1 score	CAMI_HIGH_S004	0.033444816053511704
Metaphlan2	species	False negatives	CAMI_HIGH_S004	238.0
Metaphlan2	species	False positives	CAMI_HIGH_S004	51.0
Metaphlan2	species	Jaccard index	CAMI_HIGH_S004	0.017006802721088437
Metaphlan2	species	Taxon counts	CAMI_HIGH_S004	56.0
Metaphlan2	species	Purity (precision)	CAMI_HIGH_S004	0.08928571428571429
Metaphlan2	species	Completeness (recall)	CAMI_HIGH_S004	0.0205761316872428
Metaphlan2	species	True positives	CAMI_HIGH_S004	5.0
Metaphlan2	strain	False negatives	CAMI_HIGH_S004	1074.0
Metaphlan2	strain	False positives	CAMI_HIGH_S004	32.0
Metaphlan2	strain	Jaccard index	CAMI_HIGH_S004	0.0
Metaphlan2	strain	Taxon counts	CAMI_HIGH_S004	32.0
Metaphlan2	strain	Purity (precision)	CAMI_HIGH_S004	0.0
Metaphlan2	strain	Completeness (recall)	CAMI_HIGH_S004	0.0
Metaphlan2	strain	True positives	CAMI_HIGH_S004	0.0
Metaphlan2	genus	F1 score	CAMI_HIGH_S004	0.4509090909090908
Metaphlan2	genus	False negatives	CAMI_HIGH_S004	132.0
Metaphlan2	genus	False positives	CAMI_HIGH_S004	19.0
Metaphlan2	genus	Jaccard index	CAMI_HIGH_S004	0.29107981220657275
Metaphlan2	genus	Taxon counts	CAMI_HIGH_S004	81.0
Metaphlan2	genus	Purity (precision)	CAMI_HIGH_S004	0.7654320987654321
Metaphlan2	genus	Completeness (recall)	CAMI_HIGH_S004	0.31958762886597936
Metaphlan2	genus	True positives	CAMI_HIGH_S004	62.0
Metaphlan2	order	F1 score	CAMI_HIGH_S004	0.7567567567567567
Metaphlan2	order	False negatives	CAMI_HIGH_S004	12.0
Metaphlan2	order	False positives	CAMI_HIGH_S004	6.0
Metaphlan2	order	Jaccard index	CAMI_HIGH_S004	0.6086956521739131
Metaphlan2	order	Taxon counts	CAMI_HIGH_S004	34.0
Metaphlan2	order	Purity (precision)	CAMI_HIGH_S004	0.8235294117647058
Metaphlan2	order	Completeness (recall)	CAMI_HIGH_S004	0.7
Metaphlan2	order	True positives	CAMI_HIGH_S004	28.0
Metaphlan2	family	F1 score	CAMI_HIGH_S004	0.7310344827586207
Metaphlan2	family	False negatives	CAMI_HIGH_S004	35.0
Metaphlan2	family	False positives	CAMI_HIGH_S004	4.0
Metaphlan2	family	Jaccard index	CAMI_HIGH_S004	0.5760869565217391
Metaphlan2	family	Taxon counts	CAMI_HIGH_S004	57.0
Metaphlan2	family	Purity (precision)	CAMI_HIGH_S004	0.9298245614035088
Metaphlan2	family	Completeness (recall)	CAMI_HIGH_S004	0.6022727272727273
Metaphlan2	family	True positives	CAMI_HIGH_S004	53.0
Metaphlan2	class	F1 score	CAMI_HIGH_S004	0.7894736842105262
Metaphlan2	class	False negatives	CAMI_HIGH_S004	6.0
Metaphlan2	class	False positives	CAMI_HIGH_S004	2.0
Metaphlan2	class	Jaccard index	CAMI_HIGH_S004	0.6521739130434783
Metaphlan2	class	Taxon counts	CAMI_HIGH_S004	17.0
Metaphlan2	class	Purity (precision)	CAMI_HIGH_S004	0.8823529411764706
Metaphlan2	class	Completeness (recall)	CAMI_HIGH_S004	0.7142857142857143
Metaphlan2	class	True positives	CAMI_HIGH_S004	15.0
Metaphlan2	class	L1 norm error	CAMI_HIGH_S004	0.7938646032181973
Metaphlan2	family	L1 norm error	CAMI_HIGH_S004	1.1991721120354129
Metaphlan2	genus	L1 norm error	CAMI_HIGH_S004	1.4687114763780469
Metaphlan2	order	L1 norm error	CAMI_HIGH_S004	1.0962648659663299
Metaphlan2	phylum	L1 norm error	CAMI_HIGH_S004	0.4467412556222011
Metaphlan2	species	L1 norm error	CAMI_HIGH_S004	1.970549801269999
Metaphlan2	strain	L1 norm error	CAMI_HIGH_S004	2.000000000000002
Metaphlan2	superkingdom	L1 norm error	CAMI_HIGH_S004	0.16441005950237653
Metaphlan2	na	Weighted UniFrac error	CAMI_HIGH_S004	10.247383892883777
Metaphlan2	na	Unweighted UniFrac error	CAMI_HIGH_S004	11177.48295036303
