tool	rank	metric	sample	value
CLARK	order	Shannon equitability	CAMI_MED_S002	0.45566262444697997
CLARK	family	Shannon diversity	CAMI_MED_S002	2.714032101038037
CLARK	family	Shannon equitability	CAMI_MED_S002	0.4644496400383007
CLARK	genus	Shannon diversity	CAMI_MED_S002	3.0629673654521694
CLARK	genus	Shannon equitability	CAMI_MED_S002	0.4211770588065548
CLARK	species	False negatives	CAMI_MED_S002	72.0
CLARK	species	False positives	CAMI_MED_S002	0.0
CLARK	species	Jaccard index	CAMI_MED_S002	0.0
CLARK	species	Taxon counts	CAMI_MED_S002	0.0
CLARK	species	Purity (precision)	CAMI_MED_S002	0.0
CLARK	species	Completeness (recall)	CAMI_MED_S002	0.0
CLARK	species	True positives	CAMI_MED_S002	0.0
CLARK	order	F1 score	CAMI_MED_S002	0.3431952662721894
CLARK	order	False negatives	CAMI_MED_S002	0.0
CLARK	order	False positives	CAMI_MED_S002	111.0
CLARK	order	Jaccard index	CAMI_MED_S002	0.20714285714285716
CLARK	order	Taxon counts	CAMI_MED_S002	140.0
CLARK	order	Purity (precision)	CAMI_MED_S002	0.20714285714285716
CLARK	order	Completeness (recall)	CAMI_MED_S002	1.0
CLARK	order	True positives	CAMI_MED_S002	29.0
CLARK	strain	False negatives	CAMI_MED_S002	232.0
CLARK	strain	False positives	CAMI_MED_S002	0.0
CLARK	strain	Jaccard index	CAMI_MED_S002	0.0
CLARK	strain	Taxon counts	CAMI_MED_S002	0.0
CLARK	strain	Purity (precision)	CAMI_MED_S002	0.0
CLARK	strain	Completeness (recall)	CAMI_MED_S002	0.0
CLARK	strain	True positives	CAMI_MED_S002	0.0
CLARK	genus	F1 score	CAMI_MED_S002	0.06882859033752481
CLARK	genus	False negatives	CAMI_MED_S002	19.0
CLARK	genus	False positives	CAMI_MED_S002	1388.0
CLARK	genus	Jaccard index	CAMI_MED_S002	0.03564084989718986
CLARK	genus	Taxon counts	CAMI_MED_S002	1440.0
CLARK	genus	Purity (precision)	CAMI_MED_S002	0.03611111111111111
CLARK	genus	Completeness (recall)	CAMI_MED_S002	0.7323943661971831
CLARK	genus	True positives	CAMI_MED_S002	52.0
CLARK	class	F1 score	CAMI_MED_S002	0.4054054054054054
CLARK	class	False negatives	CAMI_MED_S002	0.0
CLARK	class	False positives	CAMI_MED_S002	44.0
CLARK	class	Jaccard index	CAMI_MED_S002	0.2542372881355932
CLARK	class	Taxon counts	CAMI_MED_S002	59.0
CLARK	class	Purity (precision)	CAMI_MED_S002	0.2542372881355932
CLARK	class	Completeness (recall)	CAMI_MED_S002	1.0
CLARK	class	True positives	CAMI_MED_S002	15.0
CLARK	phylum	F1 score	CAMI_MED_S002	0.24489795918367346
CLARK	phylum	False negatives	CAMI_MED_S002	0.0
CLARK	phylum	False positives	CAMI_MED_S002	37.0
CLARK	phylum	Jaccard index	CAMI_MED_S002	0.13953488372093023
CLARK	phylum	Taxon counts	CAMI_MED_S002	43.0
CLARK	phylum	Purity (precision)	CAMI_MED_S002	0.13953488372093023
CLARK	phylum	Completeness (recall)	CAMI_MED_S002	1.0
CLARK	phylum	True positives	CAMI_MED_S002	6.0
CLARK	superkingdom	F1 score	CAMI_MED_S002	1.0
CLARK	superkingdom	False negatives	CAMI_MED_S002	0.0
CLARK	superkingdom	False positives	CAMI_MED_S002	0.0
CLARK	superkingdom	Jaccard index	CAMI_MED_S002	1.0
CLARK	superkingdom	Taxon counts	CAMI_MED_S002	3.0
CLARK	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
CLARK	superkingdom	Completeness (recall)	CAMI_MED_S002	1.0
CLARK	superkingdom	True positives	CAMI_MED_S002	3.0
CLARK	family	F1 score	CAMI_MED_S002	0.25125628140703515
CLARK	family	False negatives	CAMI_MED_S002	3.0
CLARK	family	False positives	CAMI_MED_S002	295.0
CLARK	family	Jaccard index	CAMI_MED_S002	0.14367816091954022
CLARK	family	Taxon counts	CAMI_MED_S002	345.0
CLARK	family	Purity (precision)	CAMI_MED_S002	0.14492753623188406
CLARK	family	Completeness (recall)	CAMI_MED_S002	0.9433962264150944
CLARK	family	True positives	CAMI_MED_S002	50.0
CLARK	class	L1 norm error	CAMI_MED_S002	0.6508158250673844
CLARK	family	L1 norm error	CAMI_MED_S002	1.0522015761522454
CLARK	genus	L1 norm error	CAMI_MED_S002	1.2075568802445789
CLARK	order	L1 norm error	CAMI_MED_S002	0.7157584301700496
CLARK	phylum	L1 norm error	CAMI_MED_S002	0.3254117641340496
CLARK	superkingdom	L1 norm error	CAMI_MED_S002	0.6804974747549671
CLARK	na	Weighted UniFrac error	CAMI_MED_S002	8.737863778860268
CLARK	na	Unweighted UniFrac error	CAMI_MED_S002	9792.210378150316
CommonKmers	class	Bray-Curtis distance	CAMI_MED_S002	0.27131918727710835
CommonKmers	family	Bray-Curtis distance	CAMI_MED_S002	0.48490050829561115
CommonKmers	genus	Bray-Curtis distance	CAMI_MED_S002	0.5391049854511238
CommonKmers	order	Bray-Curtis distance	CAMI_MED_S002	0.41302657797080855
CommonKmers	phylum	Bray-Curtis distance	CAMI_MED_S002	0.20311475075036914
CommonKmers	species	Bray-Curtis distance	CAMI_MED_S002	0.8835271820904556
CommonKmers	strain	Bray-Curtis distance	CAMI_MED_S002	1.0
CommonKmers	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.32285793511415095
CommonKmers	superkingdom	Shannon diversity	CAMI_MED_S002	0.26409471104154947
CommonKmers	superkingdom	Shannon equitability	CAMI_MED_S002	0.3810081299446472
CommonKmers	phylum	Shannon diversity	CAMI_MED_S002	1.1946097045593391
CommonKmers	phylum	Shannon equitability	CAMI_MED_S002	0.8617287482827941
CommonKmers	class	Shannon diversity	CAMI_MED_S002	1.7518029407229823
CommonKmers	class	Shannon equitability	CAMI_MED_S002	0.7972798769831534
CommonKmers	order	Shannon diversity	CAMI_MED_S002	2.0613430796290264
CommonKmers	order	Shannon equitability	CAMI_MED_S002	0.7275636633413108
CommonKmers	family	Shannon diversity	CAMI_MED_S002	2.304270279826914
CommonKmers	family	Shannon equitability	CAMI_MED_S002	0.6991457324829521
CommonKmers	genus	Shannon diversity	CAMI_MED_S002	2.553315944048043
CommonKmers	genus	Shannon equitability	CAMI_MED_S002	0.6560724155962722
CommonKmers	species	Shannon diversity	CAMI_MED_S002	2.8356688445921048
CommonKmers	species	Shannon equitability	CAMI_MED_S002	0.6226933472493278
CommonKmers	strain	Shannon diversity	CAMI_MED_S002	2.234266901248438
CommonKmers	strain	Shannon equitability	CAMI_MED_S002	0.5654591466330968
CommonKmers	species	F1 score	CAMI_MED_S002	0.251497005988024
CommonKmers	species	False negatives	CAMI_MED_S002	51.0
CommonKmers	species	False positives	CAMI_MED_S002	74.0
CommonKmers	species	Jaccard index	CAMI_MED_S002	0.14383561643835616
CommonKmers	species	Taxon counts	CAMI_MED_S002	95.0
CommonKmers	species	Purity (precision)	CAMI_MED_S002	0.22105263157894736
CommonKmers	species	Completeness (recall)	CAMI_MED_S002	0.2916666666666667
CommonKmers	species	True positives	CAMI_MED_S002	21.0
CommonKmers	order	F1 score	CAMI_MED_S002	0.7391304347826086
CommonKmers	order	False negatives	CAMI_MED_S002	12.0
CommonKmers	order	False positives	CAMI_MED_S002	0.0
CommonKmers	order	Jaccard index	CAMI_MED_S002	0.5862068965517241
CommonKmers	order	Taxon counts	CAMI_MED_S002	17.0
CommonKmers	order	Purity (precision)	CAMI_MED_S002	1.0
CommonKmers	order	Completeness (recall)	CAMI_MED_S002	0.5862068965517241
CommonKmers	order	True positives	CAMI_MED_S002	17.0
CommonKmers	strain	False negatives	CAMI_MED_S002	232.0
CommonKmers	strain	False positives	CAMI_MED_S002	52.0
CommonKmers	strain	Jaccard index	CAMI_MED_S002	0.0
CommonKmers	strain	Taxon counts	CAMI_MED_S002	52.0
CommonKmers	strain	Purity (precision)	CAMI_MED_S002	0.0
CommonKmers	strain	Completeness (recall)	CAMI_MED_S002	0.0
CommonKmers	strain	True positives	CAMI_MED_S002	0.0
CommonKmers	genus	F1 score	CAMI_MED_S002	0.5333333333333333
CommonKmers	genus	False negatives	CAMI_MED_S002	39.0
CommonKmers	genus	False positives	CAMI_MED_S002	17.0
CommonKmers	genus	Jaccard index	CAMI_MED_S002	0.36363636363636365
CommonKmers	genus	Taxon counts	CAMI_MED_S002	49.0
CommonKmers	genus	Purity (precision)	CAMI_MED_S002	0.6530612244897959
CommonKmers	genus	Completeness (recall)	CAMI_MED_S002	0.4507042253521127
CommonKmers	genus	True positives	CAMI_MED_S002	32.0
CommonKmers	class	F1 score	CAMI_MED_S002	0.7499999999999999
CommonKmers	class	False negatives	CAMI_MED_S002	6.0
CommonKmers	class	False positives	CAMI_MED_S002	0.0
CommonKmers	class	Jaccard index	CAMI_MED_S002	0.6
CommonKmers	class	Taxon counts	CAMI_MED_S002	9.0
CommonKmers	class	Purity (precision)	CAMI_MED_S002	1.0
CommonKmers	class	Completeness (recall)	CAMI_MED_S002	0.6
CommonKmers	class	True positives	CAMI_MED_S002	9.0
CommonKmers	phylum	F1 score	CAMI_MED_S002	0.8
CommonKmers	phylum	False negatives	CAMI_MED_S002	2.0
CommonKmers	phylum	False positives	CAMI_MED_S002	0.0
CommonKmers	phylum	Jaccard index	CAMI_MED_S002	0.6666666666666666
CommonKmers	phylum	Taxon counts	CAMI_MED_S002	4.0
CommonKmers	phylum	Purity (precision)	CAMI_MED_S002	1.0
CommonKmers	phylum	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
CommonKmers	phylum	True positives	CAMI_MED_S002	4.0
CommonKmers	superkingdom	F1 score	CAMI_MED_S002	0.8
CommonKmers	superkingdom	False negatives	CAMI_MED_S002	1.0
CommonKmers	superkingdom	False positives	CAMI_MED_S002	0.0
CommonKmers	superkingdom	Jaccard index	CAMI_MED_S002	0.6666666666666666
CommonKmers	superkingdom	Taxon counts	CAMI_MED_S002	2.0
CommonKmers	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
CommonKmers	superkingdom	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
CommonKmers	superkingdom	True positives	CAMI_MED_S002	2.0
CommonKmers	family	F1 score	CAMI_MED_S002	0.65
CommonKmers	family	False negatives	CAMI_MED_S002	27.0
CommonKmers	family	False positives	CAMI_MED_S002	1.0
CommonKmers	family	Jaccard index	CAMI_MED_S002	0.48148148148148145
CommonKmers	family	Taxon counts	CAMI_MED_S002	27.0
CommonKmers	family	Purity (precision)	CAMI_MED_S002	0.9629629629629629
CommonKmers	family	Completeness (recall)	CAMI_MED_S002	0.49056603773584906
CommonKmers	family	True positives	CAMI_MED_S002	26.0
CommonKmers	class	L1 norm error	CAMI_MED_S002	0.5426383745542167
CommonKmers	family	L1 norm error	CAMI_MED_S002	0.9698010165912225
CommonKmers	genus	L1 norm error	CAMI_MED_S002	1.0782099709022475
CommonKmers	order	L1 norm error	CAMI_MED_S002	0.8260531559416172
CommonKmers	phylum	L1 norm error	CAMI_MED_S002	0.40622950150073833
CommonKmers	species	L1 norm error	CAMI_MED_S002	1.767054364180912
CommonKmers	strain	L1 norm error	CAMI_MED_S002	2.0000000000000018
CommonKmers	superkingdom	L1 norm error	CAMI_MED_S002	0.6457158702283019
CommonKmers	na	Weighted UniFrac error	CAMI_MED_S002	10.514437565425835
CommonKmers	na	Unweighted UniFrac error	CAMI_MED_S002	2421.697013075088
FOCUS	class	Bray-Curtis distance	CAMI_MED_S002	0.23419129763930932
FOCUS	family	Bray-Curtis distance	CAMI_MED_S002	0.45513006451983146
FOCUS	genus	Bray-Curtis distance	CAMI_MED_S002	0.6229979958113911
FOCUS	order	Bray-Curtis distance	CAMI_MED_S002	0.299423237783575
FOCUS	phylum	Bray-Curtis distance	CAMI_MED_S002	0.1655388459640659
FOCUS	species	Bray-Curtis distance	CAMI_MED_S002	0.9198930345982863
FOCUS	strain	Bray-Curtis distance	CAMI_MED_S002	1.0
FOCUS	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.322857935114151
FOCUS	superkingdom	Shannon diversity	CAMI_MED_S002	0.18184202751899875
FOCUS	superkingdom	Shannon equitability	CAMI_MED_S002	0.26234259132685395
FOCUS	phylum	Shannon diversity	CAMI_MED_S002	1.680775345713934
FOCUS	phylum	Shannon equitability	CAMI_MED_S002	0.5932399511106441
FOCUS	class	Shannon diversity	CAMI_MED_S002	2.2208971237396264
FOCUS	class	Shannon equitability	CAMI_MED_S002	0.6899604845211955
FOCUS	order	Shannon diversity	CAMI_MED_S002	2.9182460455087478
FOCUS	order	Shannon equitability	CAMI_MED_S002	0.7217929855912399
FOCUS	family	Shannon diversity	CAMI_MED_S002	3.9766804361795303
FOCUS	family	Shannon equitability	CAMI_MED_S002	0.8412003814112102
FOCUS	genus	Shannon diversity	CAMI_MED_S002	4.324936443696127
FOCUS	genus	Shannon equitability	CAMI_MED_S002	0.8430841784682259
FOCUS	species	Shannon diversity	CAMI_MED_S002	4.6954457910597585
FOCUS	species	Shannon equitability	CAMI_MED_S002	0.8535221600868689
FOCUS	strain	Shannon diversity	CAMI_MED_S002	4.560171837224588
FOCUS	strain	Shannon equitability	CAMI_MED_S002	0.8639774108070255
FOCUS	species	F1 score	CAMI_MED_S002	0.037854889589905356
FOCUS	species	False negatives	CAMI_MED_S002	66.0
FOCUS	species	False positives	CAMI_MED_S002	239.0
FOCUS	species	Jaccard index	CAMI_MED_S002	0.01929260450160772
FOCUS	species	Taxon counts	CAMI_MED_S002	245.0
FOCUS	species	Purity (precision)	CAMI_MED_S002	0.024489795918367346
FOCUS	species	Completeness (recall)	CAMI_MED_S002	0.08333333333333333
FOCUS	species	True positives	CAMI_MED_S002	6.0
FOCUS	order	F1 score	CAMI_MED_S002	0.5116279069767441
FOCUS	order	False negatives	CAMI_MED_S002	7.0
FOCUS	order	False positives	CAMI_MED_S002	35.0
FOCUS	order	Jaccard index	CAMI_MED_S002	0.34375
FOCUS	order	Taxon counts	CAMI_MED_S002	57.0
FOCUS	order	Purity (precision)	CAMI_MED_S002	0.38596491228070173
FOCUS	order	Completeness (recall)	CAMI_MED_S002	0.7586206896551724
FOCUS	order	True positives	CAMI_MED_S002	22.0
FOCUS	strain	False negatives	CAMI_MED_S002	232.0
FOCUS	strain	False positives	CAMI_MED_S002	196.0
FOCUS	strain	Jaccard index	CAMI_MED_S002	0.0
FOCUS	strain	Taxon counts	CAMI_MED_S002	196.0
FOCUS	strain	Purity (precision)	CAMI_MED_S002	0.0
FOCUS	strain	Completeness (recall)	CAMI_MED_S002	0.0
FOCUS	strain	True positives	CAMI_MED_S002	0.0
FOCUS	genus	F1 score	CAMI_MED_S002	0.23333333333333334
FOCUS	genus	False negatives	CAMI_MED_S002	43.0
FOCUS	genus	False positives	CAMI_MED_S002	141.0
FOCUS	genus	Jaccard index	CAMI_MED_S002	0.1320754716981132
FOCUS	genus	Taxon counts	CAMI_MED_S002	169.0
FOCUS	genus	Purity (precision)	CAMI_MED_S002	0.16568047337278108
FOCUS	genus	Completeness (recall)	CAMI_MED_S002	0.39436619718309857
FOCUS	genus	True positives	CAMI_MED_S002	28.0
FOCUS	class	F1 score	CAMI_MED_S002	0.7000000000000001
FOCUS	class	False negatives	CAMI_MED_S002	1.0
FOCUS	class	False positives	CAMI_MED_S002	11.0
FOCUS	class	Jaccard index	CAMI_MED_S002	0.5384615384615384
FOCUS	class	Taxon counts	CAMI_MED_S002	25.0
FOCUS	class	Purity (precision)	CAMI_MED_S002	0.56
FOCUS	class	Completeness (recall)	CAMI_MED_S002	0.9333333333333333
FOCUS	class	True positives	CAMI_MED_S002	14.0
FOCUS	phylum	F1 score	CAMI_MED_S002	0.5217391304347826
FOCUS	phylum	False negatives	CAMI_MED_S002	0.0
FOCUS	phylum	False positives	CAMI_MED_S002	11.0
FOCUS	phylum	Jaccard index	CAMI_MED_S002	0.35294117647058826
FOCUS	phylum	Taxon counts	CAMI_MED_S002	17.0
FOCUS	phylum	Purity (precision)	CAMI_MED_S002	0.35294117647058826
FOCUS	phylum	Completeness (recall)	CAMI_MED_S002	1.0
FOCUS	phylum	True positives	CAMI_MED_S002	6.0
FOCUS	superkingdom	F1 score	CAMI_MED_S002	0.8
FOCUS	superkingdom	False negatives	CAMI_MED_S002	1.0
FOCUS	superkingdom	False positives	CAMI_MED_S002	0.0
FOCUS	superkingdom	Jaccard index	CAMI_MED_S002	0.6666666666666666
FOCUS	superkingdom	Taxon counts	CAMI_MED_S002	2.0
FOCUS	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
FOCUS	superkingdom	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
FOCUS	superkingdom	True positives	CAMI_MED_S002	2.0
FOCUS	family	F1 score	CAMI_MED_S002	0.4698795180722891
FOCUS	family	False negatives	CAMI_MED_S002	14.0
FOCUS	family	False positives	CAMI_MED_S002	74.0
FOCUS	family	Jaccard index	CAMI_MED_S002	0.30708661417322836
FOCUS	family	Taxon counts	CAMI_MED_S002	113.0
FOCUS	family	Purity (precision)	CAMI_MED_S002	0.34513274336283184
FOCUS	family	Completeness (recall)	CAMI_MED_S002	0.7358490566037735
FOCUS	family	True positives	CAMI_MED_S002	39.0
FOCUS	class	L1 norm error	CAMI_MED_S002	0.4683825952786188
FOCUS	family	L1 norm error	CAMI_MED_S002	0.9102601290396625
FOCUS	genus	L1 norm error	CAMI_MED_S002	1.2459959916227819
FOCUS	order	L1 norm error	CAMI_MED_S002	0.5988464755671501
FOCUS	phylum	L1 norm error	CAMI_MED_S002	0.33107769192813186
FOCUS	species	L1 norm error	CAMI_MED_S002	1.8397860691965733
FOCUS	strain	L1 norm error	CAMI_MED_S002	2.000000000000001
FOCUS	superkingdom	L1 norm error	CAMI_MED_S002	0.645715870228302
FOCUS	na	Weighted UniFrac error	CAMI_MED_S002	10.30836094004629
FOCUS	na	Unweighted UniFrac error	CAMI_MED_S002	3760.793403139499
Metaphlan2	class	Bray-Curtis distance	CAMI_MED_S002	0.41723230841342857
Metaphlan2	family	Bray-Curtis distance	CAMI_MED_S002	0.5600156169468302
Metaphlan2	genus	Bray-Curtis distance	CAMI_MED_S002	0.592225663396481
Metaphlan2	order	Bray-Curtis distance	CAMI_MED_S002	0.5326171203355348
Metaphlan2	phylum	Bray-Curtis distance	CAMI_MED_S002	0.40322434196361473
Metaphlan2	species	Bray-Curtis distance	CAMI_MED_S002	0.8842382917698184
Metaphlan2	strain	Bray-Curtis distance	CAMI_MED_S002	1.0
Metaphlan2	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.27930574382458934
Metaphlan2	superkingdom	Shannon diversity	CAMI_MED_S002	0.5353810306892772
Metaphlan2	superkingdom	Shannon equitability	CAMI_MED_S002	0.48732481532528676
Metaphlan2	phylum	Shannon diversity	CAMI_MED_S002	1.0306062420041775
Metaphlan2	phylum	Shannon equitability	CAMI_MED_S002	0.6403516619323931
Metaphlan2	class	Shannon diversity	CAMI_MED_S002	1.5724759421381131
Metaphlan2	class	Shannon equitability	CAMI_MED_S002	0.655773402606952
Metaphlan2	order	Shannon diversity	CAMI_MED_S002	2.0195554627833916
Metaphlan2	order	Shannon equitability	CAMI_MED_S002	0.635469243314322
Metaphlan2	family	Shannon diversity	CAMI_MED_S002	2.074046674869964
Metaphlan2	family	Shannon equitability	CAMI_MED_S002	0.5881550285037065
Metaphlan2	genus	Shannon diversity	CAMI_MED_S002	2.109786116903058
Metaphlan2	genus	Shannon equitability	CAMI_MED_S002	0.568128497039088
Metaphlan2	species	Shannon diversity	CAMI_MED_S002	2.1191586359081613
Metaphlan2	species	Shannon equitability	CAMI_MED_S002	0.5784421938544251
Metaphlan2	strain	Shannon diversity	CAMI_MED_S002	1.4181030506279628
Metaphlan2	strain	Shannon equitability	CAMI_MED_S002	0.4352550742677265
Metaphlan2	species	F1 score	CAMI_MED_S002	0.43243243243243246
Metaphlan2	species	False negatives	CAMI_MED_S002	48.0
Metaphlan2	species	False positives	CAMI_MED_S002	15.0
Metaphlan2	species	Jaccard index	CAMI_MED_S002	0.27586206896551724
Metaphlan2	species	Taxon counts	CAMI_MED_S002	39.0
Metaphlan2	species	Purity (precision)	CAMI_MED_S002	0.6153846153846154
Metaphlan2	species	Completeness (recall)	CAMI_MED_S002	0.3333333333333333
Metaphlan2	species	True positives	CAMI_MED_S002	24.0
Metaphlan2	order	F1 score	CAMI_MED_S002	0.7924528301886793
Metaphlan2	order	False negatives	CAMI_MED_S002	8.0
Metaphlan2	order	False positives	CAMI_MED_S002	3.0
Metaphlan2	order	Jaccard index	CAMI_MED_S002	0.65625
Metaphlan2	order	Taxon counts	CAMI_MED_S002	24.0
Metaphlan2	order	Purity (precision)	CAMI_MED_S002	0.875
Metaphlan2	order	Completeness (recall)	CAMI_MED_S002	0.7241379310344828
Metaphlan2	order	True positives	CAMI_MED_S002	21.0
Metaphlan2	strain	False negatives	CAMI_MED_S002	232.0
Metaphlan2	strain	False positives	CAMI_MED_S002	26.0
Metaphlan2	strain	Jaccard index	CAMI_MED_S002	0.0
Metaphlan2	strain	Taxon counts	CAMI_MED_S002	26.0
Metaphlan2	strain	Purity (precision)	CAMI_MED_S002	0.0
Metaphlan2	strain	Completeness (recall)	CAMI_MED_S002	0.0
Metaphlan2	strain	True positives	CAMI_MED_S002	0.0
Metaphlan2	genus	F1 score	CAMI_MED_S002	0.5535714285714285
Metaphlan2	genus	False negatives	CAMI_MED_S002	40.0
Metaphlan2	genus	False positives	CAMI_MED_S002	10.0
Metaphlan2	genus	Jaccard index	CAMI_MED_S002	0.38271604938271603
Metaphlan2	genus	Taxon counts	CAMI_MED_S002	41.0
Metaphlan2	genus	Purity (precision)	CAMI_MED_S002	0.7560975609756098
Metaphlan2	genus	Completeness (recall)	CAMI_MED_S002	0.43661971830985913
Metaphlan2	genus	True positives	CAMI_MED_S002	31.0
Metaphlan2	class	F1 score	CAMI_MED_S002	0.846153846153846
Metaphlan2	class	False negatives	CAMI_MED_S002	4.0
Metaphlan2	class	False positives	CAMI_MED_S002	0.0
Metaphlan2	class	Jaccard index	CAMI_MED_S002	0.7333333333333333
Metaphlan2	class	Taxon counts	CAMI_MED_S002	11.0
Metaphlan2	class	Purity (precision)	CAMI_MED_S002	1.0
Metaphlan2	class	Completeness (recall)	CAMI_MED_S002	0.7333333333333333
Metaphlan2	class	True positives	CAMI_MED_S002	11.0
Metaphlan2	phylum	F1 score	CAMI_MED_S002	0.9090909090909091
Metaphlan2	phylum	False negatives	CAMI_MED_S002	1.0
Metaphlan2	phylum	False positives	CAMI_MED_S002	0.0
Metaphlan2	phylum	Jaccard index	CAMI_MED_S002	0.8333333333333334
Metaphlan2	phylum	Taxon counts	CAMI_MED_S002	5.0
Metaphlan2	phylum	Purity (precision)	CAMI_MED_S002	1.0
Metaphlan2	phylum	Completeness (recall)	CAMI_MED_S002	0.8333333333333334
Metaphlan2	phylum	True positives	CAMI_MED_S002	5.0
Metaphlan2	superkingdom	F1 score	CAMI_MED_S002	1.0
Metaphlan2	superkingdom	False negatives	CAMI_MED_S002	0.0
Metaphlan2	superkingdom	False positives	CAMI_MED_S002	0.0
Metaphlan2	superkingdom	Jaccard index	CAMI_MED_S002	1.0
Metaphlan2	superkingdom	Taxon counts	CAMI_MED_S002	3.0
Metaphlan2	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
Metaphlan2	superkingdom	Completeness (recall)	CAMI_MED_S002	1.0
Metaphlan2	superkingdom	True positives	CAMI_MED_S002	3.0
Metaphlan2	family	F1 score	CAMI_MED_S002	0.7586206896551724
Metaphlan2	family	False negatives	CAMI_MED_S002	20.0
Metaphlan2	family	False positives	CAMI_MED_S002	1.0
Metaphlan2	family	Jaccard index	CAMI_MED_S002	0.6111111111111112
Metaphlan2	family	Taxon counts	CAMI_MED_S002	34.0
Metaphlan2	family	Purity (precision)	CAMI_MED_S002	0.9705882352941176
Metaphlan2	family	Completeness (recall)	CAMI_MED_S002	0.6226415094339622
Metaphlan2	family	True positives	CAMI_MED_S002	33.0
Metaphlan2	class	L1 norm error	CAMI_MED_S002	0.8344646168268572
Metaphlan2	family	L1 norm error	CAMI_MED_S002	1.1200312338936604
Metaphlan2	genus	L1 norm error	CAMI_MED_S002	1.1844513267929624
Metaphlan2	order	L1 norm error	CAMI_MED_S002	1.0652342406710695
Metaphlan2	phylum	L1 norm error	CAMI_MED_S002	0.8064486839272295
Metaphlan2	species	L1 norm error	CAMI_MED_S002	1.7684765835396374
Metaphlan2	strain	L1 norm error	CAMI_MED_S002	2.0000000000000013
Metaphlan2	superkingdom	L1 norm error	CAMI_MED_S002	0.5586114876491786
Metaphlan2	na	Weighted UniFrac error	CAMI_MED_S002	11.366007941073027
Metaphlan2	na	Unweighted UniFrac error	CAMI_MED_S002	2347.86860351212
Metaphyler	class	Bray-Curtis distance	CAMI_MED_S002	0.11244990462941142
Metaphyler	family	Bray-Curtis distance	CAMI_MED_S002	0.28164118902519664
Metaphyler	genus	Bray-Curtis distance	CAMI_MED_S002	0.47089758630340267
Metaphyler	order	Bray-Curtis distance	CAMI_MED_S002	0.1500830851182765
Metaphyler	phylum	Bray-Curtis distance	CAMI_MED_S002	0.0656314743118934
Metaphyler	species	Bray-Curtis distance	CAMI_MED_S002	0.9070059921464779
Metaphyler	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.32285793511415106
Metaphyler	superkingdom	Shannon diversity	CAMI_MED_S002	0.16439929443525417
Metaphyler	superkingdom	Shannon equitability	CAMI_MED_S002	0.23717804680738575
Metaphyler	phylum	Shannon diversity	CAMI_MED_S002	1.4414159211850464
Metaphyler	phylum	Shannon equitability	CAMI_MED_S002	0.4734456554910076
Metaphyler	class	Shannon diversity	CAMI_MED_S002	2.056118644155101
Metaphyler	class	Shannon equitability	CAMI_MED_S002	0.5501071132925419
Metaphyler	order	Shannon diversity	CAMI_MED_S002	2.621356831417084
Metaphyler	order	Shannon equitability	CAMI_MED_S002	0.5769726502552304
Metaphyler	family	Shannon diversity	CAMI_MED_S002	3.6650997484505305
Metaphyler	family	Shannon equitability	CAMI_MED_S002	0.6904511899889434
Metaphyler	genus	Shannon diversity	CAMI_MED_S002	4.29321358716846
Metaphyler	genus	Shannon equitability	CAMI_MED_S002	0.6881997724094505
Metaphyler	species	Shannon diversity	CAMI_MED_S002	4.968278379525383
Metaphyler	species	Shannon equitability	CAMI_MED_S002	0.7065502265649768
Metaphyler	species	F1 score	CAMI_MED_S002	0.018272425249169433
Metaphyler	species	False negatives	CAMI_MED_S002	61.0
Metaphyler	species	False positives	CAMI_MED_S002	1121.0
Metaphyler	species	Jaccard index	CAMI_MED_S002	0.009220452640402346
Metaphyler	species	Taxon counts	CAMI_MED_S002	1132.0
Metaphyler	species	Purity (precision)	CAMI_MED_S002	0.009717314487632508
Metaphyler	species	Completeness (recall)	CAMI_MED_S002	0.1527777777777778
Metaphyler	species	True positives	CAMI_MED_S002	11.0
Metaphyler	order	F1 score	CAMI_MED_S002	0.47154471544715443
Metaphyler	order	False negatives	CAMI_MED_S002	0.0
Metaphyler	order	False positives	CAMI_MED_S002	65.0
Metaphyler	order	Jaccard index	CAMI_MED_S002	0.30851063829787234
Metaphyler	order	Taxon counts	CAMI_MED_S002	94.0
Metaphyler	order	Purity (precision)	CAMI_MED_S002	0.30851063829787234
Metaphyler	order	Completeness (recall)	CAMI_MED_S002	1.0
Metaphyler	order	True positives	CAMI_MED_S002	29.0
Metaphyler	strain	False negatives	CAMI_MED_S002	232.0
Metaphyler	strain	False positives	CAMI_MED_S002	0.0
Metaphyler	strain	Jaccard index	CAMI_MED_S002	0.0
Metaphyler	strain	Taxon counts	CAMI_MED_S002	0.0
Metaphyler	strain	Purity (precision)	CAMI_MED_S002	0.0
Metaphyler	strain	Completeness (recall)	CAMI_MED_S002	0.0
