tool	rank	metric	sample	value
metalign_sensitve	genus	L1 norm error	CAMI_HIGH_S005	0.6223089942328869
metalign_sensitve	order	L1 norm error	CAMI_HIGH_S005	0.8205864365418115
metalign_sensitve	phylum	L1 norm error	CAMI_HIGH_S005	0.18136794869568862
metalign_sensitve	species	L1 norm error	CAMI_HIGH_S005	1.7803013310244922
metalign_sensitve	strain	L1 norm error	CAMI_HIGH_S005	1.941233400536761
metalign_sensitve	superkingdom	L1 norm error	CAMI_HIGH_S005	0.05008134161333239
metalign_sensitve	na	Weighted UniFrac error	CAMI_HIGH_S005	8.803433631411258
metalign_sensitve	na	Unweighted UniFrac error	CAMI_HIGH_S005	57902.98964132404
CLARK	class	Bray-Curtis distance	CAMI_HIGH_S005	0.19057713790618483
CLARK	family	Bray-Curtis distance	CAMI_HIGH_S005	0.39434403154194286
CLARK	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.5200318858679337
CLARK	order	Bray-Curtis distance	CAMI_HIGH_S005	0.23839066610660467
CLARK	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.1323280472756558
CLARK	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.00930809202492091
CLARK	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.1147336073203595
CLARK	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.10443502999539128
CLARK	phylum	Shannon diversity	CAMI_HIGH_S005	1.2370891903448915
CLARK	phylum	Shannon equitability	CAMI_HIGH_S005	0.3289081017474055
CLARK	class	Shannon diversity	CAMI_HIGH_S005	1.923862695586565
CLARK	class	Shannon equitability	CAMI_HIGH_S005	0.47181974955544964
CLARK	order	Shannon diversity	CAMI_HIGH_S005	2.3493030937468475
CLARK	order	Shannon equitability	CAMI_HIGH_S005	0.47540936652926824
CLARK	family	Shannon diversity	CAMI_HIGH_S005	3.23402536884691
CLARK	family	Shannon equitability	CAMI_HIGH_S005	0.5520761817453822
CLARK	genus	Shannon diversity	CAMI_HIGH_S005	3.662028689880439
CLARK	genus	Shannon equitability	CAMI_HIGH_S005	0.5032639736719707
CLARK	superkingdom	F1 score	CAMI_HIGH_S005	0.8
CLARK	superkingdom	False negatives	CAMI_HIGH_S005	0.0
CLARK	superkingdom	False positives	CAMI_HIGH_S005	1.0
CLARK	superkingdom	Jaccard index	CAMI_HIGH_S005	0.6666666666666666
CLARK	superkingdom	Taxon counts	CAMI_HIGH_S005	3.0
CLARK	superkingdom	Purity (precision)	CAMI_HIGH_S005	0.6666666666666666
CLARK	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
CLARK	superkingdom	True positives	CAMI_HIGH_S005	2.0
CLARK	class	F1 score	CAMI_HIGH_S005	0.525
CLARK	class	False negatives	CAMI_HIGH_S005	0.0
CLARK	class	False positives	CAMI_HIGH_S005	38.0
CLARK	class	Jaccard index	CAMI_HIGH_S005	0.3559322033898305
CLARK	class	Taxon counts	CAMI_HIGH_S005	59.0
CLARK	class	Purity (precision)	CAMI_HIGH_S005	0.3559322033898305
CLARK	class	Completeness (recall)	CAMI_HIGH_S005	1.0
CLARK	class	True positives	CAMI_HIGH_S005	21.0
CLARK	family	F1 score	CAMI_HIGH_S005	0.3881278538812786
CLARK	family	False negatives	CAMI_HIGH_S005	3.0
CLARK	family	False positives	CAMI_HIGH_S005	265.0
CLARK	family	Jaccard index	CAMI_HIGH_S005	0.24079320113314448
CLARK	family	Taxon counts	CAMI_HIGH_S005	350.0
CLARK	family	Purity (precision)	CAMI_HIGH_S005	0.24285714285714285
CLARK	family	Completeness (recall)	CAMI_HIGH_S005	0.9659090909090909
CLARK	family	True positives	CAMI_HIGH_S005	85.0
CLARK	phylum	F1 score	CAMI_HIGH_S005	0.43636363636363634
CLARK	phylum	False negatives	CAMI_HIGH_S005	0.0
CLARK	phylum	False positives	CAMI_HIGH_S005	31.0
CLARK	phylum	Jaccard index	CAMI_HIGH_S005	0.27906976744186046
CLARK	phylum	Taxon counts	CAMI_HIGH_S005	43.0
CLARK	phylum	Purity (precision)	CAMI_HIGH_S005	0.27906976744186046
CLARK	phylum	Completeness (recall)	CAMI_HIGH_S005	1.0
CLARK	phylum	True positives	CAMI_HIGH_S005	12.0
CLARK	genus	F1 score	CAMI_HIGH_S005	0.1634146341463415
CLARK	genus	False negatives	CAMI_HIGH_S005	60.0
CLARK	genus	False positives	CAMI_HIGH_S005	1312.0
CLARK	genus	Jaccard index	CAMI_HIGH_S005	0.08897742363877822
CLARK	genus	Taxon counts	CAMI_HIGH_S005	1446.0
CLARK	genus	Purity (precision)	CAMI_HIGH_S005	0.09266943291839558
CLARK	genus	Completeness (recall)	CAMI_HIGH_S005	0.6907216494845361
CLARK	genus	True positives	CAMI_HIGH_S005	134.0
CLARK	order	F1 score	CAMI_HIGH_S005	0.4444444444444445
CLARK	order	False negatives	CAMI_HIGH_S005	0.0
CLARK	order	False positives	CAMI_HIGH_S005	100.0
CLARK	order	Jaccard index	CAMI_HIGH_S005	0.2857142857142857
CLARK	order	Taxon counts	CAMI_HIGH_S005	140.0
CLARK	order	Purity (precision)	CAMI_HIGH_S005	0.2857142857142857
CLARK	order	Completeness (recall)	CAMI_HIGH_S005	1.0
CLARK	order	True positives	CAMI_HIGH_S005	40.0
CLARK	species	False negatives	CAMI_HIGH_S005	243.0
CLARK	species	False positives	CAMI_HIGH_S005	0.0
CLARK	species	Jaccard index	CAMI_HIGH_S005	0.0
CLARK	species	Taxon counts	CAMI_HIGH_S005	0.0
CLARK	species	Purity (precision)	CAMI_HIGH_S005	0.0
CLARK	species	Completeness (recall)	CAMI_HIGH_S005	0.0
CLARK	species	True positives	CAMI_HIGH_S005	0.0
CLARK	strain	False negatives	CAMI_HIGH_S005	1074.0
CLARK	strain	False positives	CAMI_HIGH_S005	0.0
CLARK	strain	Jaccard index	CAMI_HIGH_S005	0.0
CLARK	strain	Taxon counts	CAMI_HIGH_S005	0.0
CLARK	strain	Purity (precision)	CAMI_HIGH_S005	0.0
CLARK	strain	Completeness (recall)	CAMI_HIGH_S005	0.0
CLARK	strain	True positives	CAMI_HIGH_S005	0.0
CLARK	class	L1 norm error	CAMI_HIGH_S005	0.38115427581236977
CLARK	family	L1 norm error	CAMI_HIGH_S005	0.7886880630838858
CLARK	genus	L1 norm error	CAMI_HIGH_S005	1.0400637717358665
CLARK	order	L1 norm error	CAMI_HIGH_S005	0.47678133221320934
CLARK	phylum	L1 norm error	CAMI_HIGH_S005	0.26465609455131167
CLARK	superkingdom	L1 norm error	CAMI_HIGH_S005	0.01861618404984182
CLARK	na	Weighted UniFrac error	CAMI_HIGH_S005	7.50876885133505
CLARK	na	Unweighted UniFrac error	CAMI_HIGH_S005	12122.00114526892
CommonKmers	class	Bray-Curtis distance	CAMI_HIGH_S005	0.1731424548173843
CommonKmers	family	Bray-Curtis distance	CAMI_HIGH_S005	0.4273957994492586
CommonKmers	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.5718243641768389
CommonKmers	order	Bray-Curtis distance	CAMI_HIGH_S005	0.2703629932968625
CommonKmers	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.12458132303508931
CommonKmers	species	Bray-Curtis distance	CAMI_HIGH_S005	0.9773791920616343
CommonKmers	strain	Bray-Curtis distance	CAMI_HIGH_S005	1.0
CommonKmers	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.016939268385922312
CommonKmers	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.14798836735360799
CommonKmers	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.13470481704971643
CommonKmers	phylum	Shannon diversity	CAMI_HIGH_S005	1.0925423538977117
CommonKmers	phylum	Shannon equitability	CAMI_HIGH_S005	0.6097594976676264
CommonKmers	class	Shannon diversity	CAMI_HIGH_S005	1.8459330239894658
CommonKmers	class	Shannon equitability	CAMI_HIGH_S005	0.7428580965594629
CommonKmers	order	Shannon diversity	CAMI_HIGH_S005	2.2853776399141164
CommonKmers	order	Shannon equitability	CAMI_HIGH_S005	0.7288731799611642
CommonKmers	family	Shannon diversity	CAMI_HIGH_S005	3.134853942135116
CommonKmers	family	Shannon equitability	CAMI_HIGH_S005	0.8334717233084662
CommonKmers	genus	Shannon diversity	CAMI_HIGH_S005	3.4915915841614984
CommonKmers	genus	Shannon equitability	CAMI_HIGH_S005	0.821841942908061
CommonKmers	species	Shannon diversity	CAMI_HIGH_S005	4.801080308898068
CommonKmers	species	Shannon equitability	CAMI_HIGH_S005	0.8864459578600072
CommonKmers	strain	Shannon diversity	CAMI_HIGH_S005	3.56879884398845
CommonKmers	strain	Shannon equitability	CAMI_HIGH_S005	0.8317987602356217
CommonKmers	superkingdom	F1 score	CAMI_HIGH_S005	0.8
CommonKmers	superkingdom	False negatives	CAMI_HIGH_S005	0.0
CommonKmers	superkingdom	False positives	CAMI_HIGH_S005	1.0
CommonKmers	superkingdom	Jaccard index	CAMI_HIGH_S005	0.6666666666666666
CommonKmers	superkingdom	Taxon counts	CAMI_HIGH_S005	3.0
CommonKmers	superkingdom	Purity (precision)	CAMI_HIGH_S005	0.6666666666666666
CommonKmers	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
CommonKmers	superkingdom	True positives	CAMI_HIGH_S005	2.0
CommonKmers	class	F1 score	CAMI_HIGH_S005	0.6666666666666667
CommonKmers	class	False negatives	CAMI_HIGH_S005	10.0
CommonKmers	class	False positives	CAMI_HIGH_S005	1.0
CommonKmers	class	Jaccard index	CAMI_HIGH_S005	0.5
CommonKmers	class	Taxon counts	CAMI_HIGH_S005	12.0
CommonKmers	class	Purity (precision)	CAMI_HIGH_S005	0.9166666666666666
CommonKmers	class	Completeness (recall)	CAMI_HIGH_S005	0.5238095238095238
CommonKmers	class	True positives	CAMI_HIGH_S005	11.0
CommonKmers	family	F1 score	CAMI_HIGH_S005	0.6259541984732824
CommonKmers	family	False negatives	CAMI_HIGH_S005	47.0
CommonKmers	family	False positives	CAMI_HIGH_S005	2.0
CommonKmers	family	Jaccard index	CAMI_HIGH_S005	0.45555555555555555
CommonKmers	family	Taxon counts	CAMI_HIGH_S005	43.0
CommonKmers	family	Purity (precision)	CAMI_HIGH_S005	0.9534883720930233
CommonKmers	family	Completeness (recall)	CAMI_HIGH_S005	0.4659090909090909
CommonKmers	family	True positives	CAMI_HIGH_S005	41.0
CommonKmers	phylum	F1 score	CAMI_HIGH_S005	0.5555555555555556
CommonKmers	phylum	False negatives	CAMI_HIGH_S005	7.0
CommonKmers	phylum	False positives	CAMI_HIGH_S005	1.0
CommonKmers	phylum	Jaccard index	CAMI_HIGH_S005	0.38461538461538464
CommonKmers	phylum	Taxon counts	CAMI_HIGH_S005	6.0
CommonKmers	phylum	Purity (precision)	CAMI_HIGH_S005	0.8333333333333334
CommonKmers	phylum	Completeness (recall)	CAMI_HIGH_S005	0.4166666666666667
CommonKmers	phylum	True positives	CAMI_HIGH_S005	5.0
CommonKmers	genus	F1 score	CAMI_HIGH_S005	0.4090909090909091
CommonKmers	genus	False negatives	CAMI_HIGH_S005	140.0
CommonKmers	genus	False positives	CAMI_HIGH_S005	16.0
CommonKmers	genus	Jaccard index	CAMI_HIGH_S005	0.2571428571428571
CommonKmers	genus	Taxon counts	CAMI_HIGH_S005	70.0
CommonKmers	genus	Purity (precision)	CAMI_HIGH_S005	0.7714285714285715
CommonKmers	genus	Completeness (recall)	CAMI_HIGH_S005	0.27835051546391754
CommonKmers	genus	True positives	CAMI_HIGH_S005	54.0
CommonKmers	order	F1 score	CAMI_HIGH_S005	0.6984126984126985
CommonKmers	order	False negatives	CAMI_HIGH_S005	18.0
CommonKmers	order	False positives	CAMI_HIGH_S005	1.0
CommonKmers	order	Jaccard index	CAMI_HIGH_S005	0.5365853658536586
CommonKmers	order	Taxon counts	CAMI_HIGH_S005	23.0
CommonKmers	order	Purity (precision)	CAMI_HIGH_S005	0.9565217391304348
CommonKmers	order	Completeness (recall)	CAMI_HIGH_S005	0.55
CommonKmers	order	True positives	CAMI_HIGH_S005	22.0
CommonKmers	species	F1 score	CAMI_HIGH_S005	0.0811965811965812
CommonKmers	species	False negatives	CAMI_HIGH_S005	224.0
CommonKmers	species	False positives	CAMI_HIGH_S005	206.0
CommonKmers	species	Jaccard index	CAMI_HIGH_S005	0.042316258351893093
CommonKmers	species	Taxon counts	CAMI_HIGH_S005	225.0
CommonKmers	species	Purity (precision)	CAMI_HIGH_S005	0.08444444444444445
CommonKmers	species	Completeness (recall)	CAMI_HIGH_S005	0.07818930041152264
CommonKmers	species	True positives	CAMI_HIGH_S005	19.0
CommonKmers	strain	False negatives	CAMI_HIGH_S005	1074.0
CommonKmers	strain	False positives	CAMI_HIGH_S005	73.0
CommonKmers	strain	Jaccard index	CAMI_HIGH_S005	0.0
CommonKmers	strain	Taxon counts	CAMI_HIGH_S005	73.0
CommonKmers	strain	Purity (precision)	CAMI_HIGH_S005	0.0
CommonKmers	strain	Completeness (recall)	CAMI_HIGH_S005	0.0
CommonKmers	strain	True positives	CAMI_HIGH_S005	0.0
CommonKmers	class	L1 norm error	CAMI_HIGH_S005	0.3462849096347685
CommonKmers	family	L1 norm error	CAMI_HIGH_S005	0.8547915988985172
CommonKmers	genus	L1 norm error	CAMI_HIGH_S005	1.1436487283536783
CommonKmers	order	L1 norm error	CAMI_HIGH_S005	0.540725986593725
CommonKmers	phylum	L1 norm error	CAMI_HIGH_S005	0.24916264607017857
CommonKmers	species	L1 norm error	CAMI_HIGH_S005	1.9547583841232672
CommonKmers	strain	L1 norm error	CAMI_HIGH_S005	2.0000000000000013
CommonKmers	superkingdom	L1 norm error	CAMI_HIGH_S005	0.03387853677184462
CommonKmers	na	Weighted UniFrac error	CAMI_HIGH_S005	9.846750510755852
CommonKmers	na	Unweighted UniFrac error	CAMI_HIGH_S005	10200.864266413946
FOCUS	class	Bray-Curtis distance	CAMI_HIGH_S005	0.09133332993314609
FOCUS	family	Bray-Curtis distance	CAMI_HIGH_S005	0.2806634541524276
FOCUS	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.5642347000168173
FOCUS	order	Bray-Curtis distance	CAMI_HIGH_S005	0.16654250097046863
FOCUS	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.07382861577854523
FOCUS	species	Bray-Curtis distance	CAMI_HIGH_S005	1.0
FOCUS	strain	Bray-Curtis distance	CAMI_HIGH_S005	1.0
FOCUS	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.010282667476156316
FOCUS	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.11790595287399724
FOCUS	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.17010233350260365
FOCUS	phylum	Shannon diversity	CAMI_HIGH_S005	1.4962390960556458
FOCUS	phylum	Shannon equitability	CAMI_HIGH_S005	0.4994568804643482
FOCUS	class	Shannon diversity	CAMI_HIGH_S005	2.1552865007118784
FOCUS	class	Shannon equitability	CAMI_HIGH_S005	0.6336846289287087
FOCUS	order	Shannon diversity	CAMI_HIGH_S005	2.8538595613308164
FOCUS	order	Shannon equitability	CAMI_HIGH_S005	0.6811681957235646
FOCUS	family	Shannon diversity	CAMI_HIGH_S005	4.033134868597366
FOCUS	family	Shannon equitability	CAMI_HIGH_S005	0.8395331392269756
FOCUS	genus	Shannon diversity	CAMI_HIGH_S005	4.702905285704005
FOCUS	genus	Shannon equitability	CAMI_HIGH_S005	0.8620767112066946
FOCUS	species	Shannon diversity	CAMI_HIGH_S005	5.4402886188429855
FOCUS	species	Shannon equitability	CAMI_HIGH_S005	0.9118596737099456
FOCUS	strain	Shannon diversity	CAMI_HIGH_S005	5.143330871940781
FOCUS	strain	Shannon equitability	CAMI_HIGH_S005	0.9060338093023588
FOCUS	superkingdom	F1 score	CAMI_HIGH_S005	1.0
FOCUS	superkingdom	False negatives	CAMI_HIGH_S005	0.0
FOCUS	superkingdom	False positives	CAMI_HIGH_S005	0.0
FOCUS	superkingdom	Jaccard index	CAMI_HIGH_S005	1.0
FOCUS	superkingdom	Taxon counts	CAMI_HIGH_S005	2.0
FOCUS	superkingdom	Purity (precision)	CAMI_HIGH_S005	1.0
FOCUS	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
FOCUS	superkingdom	True positives	CAMI_HIGH_S005	2.0
FOCUS	class	F1 score	CAMI_HIGH_S005	0.7058823529411764
FOCUS	class	False negatives	CAMI_HIGH_S005	3.0
FOCUS	class	False positives	CAMI_HIGH_S005	12.0
FOCUS	class	Jaccard index	CAMI_HIGH_S005	0.5454545454545454
FOCUS	class	Taxon counts	CAMI_HIGH_S005	30.0
FOCUS	class	Purity (precision)	CAMI_HIGH_S005	0.6
FOCUS	class	Completeness (recall)	CAMI_HIGH_S005	0.8571428571428571
FOCUS	class	True positives	CAMI_HIGH_S005	18.0
FOCUS	family	F1 score	CAMI_HIGH_S005	0.6
FOCUS	family	False negatives	CAMI_HIGH_S005	25.0
FOCUS	family	False positives	CAMI_HIGH_S005	59.0
FOCUS	family	Jaccard index	CAMI_HIGH_S005	0.42857142857142855
FOCUS	family	Taxon counts	CAMI_HIGH_S005	122.0
FOCUS	family	Purity (precision)	CAMI_HIGH_S005	0.5163934426229508
FOCUS	family	Completeness (recall)	CAMI_HIGH_S005	0.7159090909090909
FOCUS	family	True positives	CAMI_HIGH_S005	63.0
FOCUS	phylum	F1 score	CAMI_HIGH_S005	0.5625000000000001
FOCUS	phylum	False negatives	CAMI_HIGH_S005	3.0
FOCUS	phylum	False positives	CAMI_HIGH_S005	11.0
FOCUS	phylum	Jaccard index	CAMI_HIGH_S005	0.391304347826087
FOCUS	phylum	Taxon counts	CAMI_HIGH_S005	20.0
FOCUS	phylum	Purity (precision)	CAMI_HIGH_S005	0.45
FOCUS	phylum	Completeness (recall)	CAMI_HIGH_S005	0.75
FOCUS	phylum	True positives	CAMI_HIGH_S005	9.0
FOCUS	genus	F1 score	CAMI_HIGH_S005	0.28971962616822433
FOCUS	genus	False negatives	CAMI_HIGH_S005	132.0
FOCUS	genus	False positives	CAMI_HIGH_S005	172.0
FOCUS	genus	Jaccard index	CAMI_HIGH_S005	0.16939890710382513
FOCUS	genus	Taxon counts	CAMI_HIGH_S005	234.0
FOCUS	genus	Purity (precision)	CAMI_HIGH_S005	0.26495726495726496
FOCUS	genus	Completeness (recall)	CAMI_HIGH_S005	0.31958762886597936
FOCUS	genus	True positives	CAMI_HIGH_S005	62.0
FOCUS	order	F1 score	CAMI_HIGH_S005	0.6037735849056605
FOCUS	order	False negatives	CAMI_HIGH_S005	8.0
FOCUS	order	False positives	CAMI_HIGH_S005	34.0
FOCUS	order	Jaccard index	CAMI_HIGH_S005	0.43243243243243246
FOCUS	order	Taxon counts	CAMI_HIGH_S005	66.0
FOCUS	order	Purity (precision)	CAMI_HIGH_S005	0.48484848484848486
FOCUS	order	Completeness (recall)	CAMI_HIGH_S005	0.8
FOCUS	order	True positives	CAMI_HIGH_S005	32.0
FOCUS	species	False negatives	CAMI_HIGH_S005	243.0
FOCUS	species	False positives	CAMI_HIGH_S005	390.0
FOCUS	species	Jaccard index	CAMI_HIGH_S005	0.0
FOCUS	species	Taxon counts	CAMI_HIGH_S005	390.0
FOCUS	species	Purity (precision)	CAMI_HIGH_S005	0.0
FOCUS	species	Completeness (recall)	CAMI_HIGH_S005	0.0
FOCUS	species	True positives	CAMI_HIGH_S005	0.0
FOCUS	strain	False negatives	CAMI_HIGH_S005	1074.0
FOCUS	strain	False positives	CAMI_HIGH_S005	292.0
FOCUS	strain	Jaccard index	CAMI_HIGH_S005	0.0
FOCUS	strain	Taxon counts	CAMI_HIGH_S005	292.0
FOCUS	strain	Purity (precision)	CAMI_HIGH_S005	0.0
FOCUS	strain	Completeness (recall)	CAMI_HIGH_S005	0.0
FOCUS	strain	True positives	CAMI_HIGH_S005	0.0
FOCUS	class	L1 norm error	CAMI_HIGH_S005	0.18266665986629216
FOCUS	family	L1 norm error	CAMI_HIGH_S005	0.5613269083048554
FOCUS	genus	L1 norm error	CAMI_HIGH_S005	1.1284694000336335
FOCUS	order	L1 norm error	CAMI_HIGH_S005	0.3330850019409373
FOCUS	phylum	L1 norm error	CAMI_HIGH_S005	0.14765723155709046
FOCUS	species	L1 norm error	CAMI_HIGH_S005	2.0000000000000004
FOCUS	strain	L1 norm error	CAMI_HIGH_S005	2.0000000000000004
FOCUS	superkingdom	L1 norm error	CAMI_HIGH_S005	0.02056533495231263
FOCUS	na	Weighted UniFrac error	CAMI_HIGH_S005	9.536079877381518
FOCUS	na	Unweighted UniFrac error	CAMI_HIGH_S005	10055.871645380648
Metaphlan2	class	Bray-Curtis distance	CAMI_HIGH_S005	0.4091653452047444
Metaphlan2	family	Bray-Curtis distance	CAMI_HIGH_S005	0.6126966088121749
Metaphlan2	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.7423459725759457
Metaphlan2	order	Bray-Curtis distance	CAMI_HIGH_S005	0.5614517406963788
Metaphlan2	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.24867347488336947
Metaphlan2	species	Bray-Curtis distance	CAMI_HIGH_S005	0.9836265412766297
Metaphlan2	strain	Bray-Curtis distance	CAMI_HIGH_S005	1.0
Metaphlan2	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.09372295322816772
Metaphlan2	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.3438169392675306
Metaphlan2	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.4960229932548883
Metaphlan2	phylum	Shannon diversity	CAMI_HIGH_S005	1.0609685823728772
Metaphlan2	phylum	Shannon equitability	CAMI_HIGH_S005	0.592137840259315
Metaphlan2	class	Shannon diversity	CAMI_HIGH_S005	2.0649032196372894
Metaphlan2	class	Shannon equitability	CAMI_HIGH_S005	0.7447564087215929
Metaphlan2	order	Shannon diversity	CAMI_HIGH_S005	2.6648724076963117
Metaphlan2	order	Shannon equitability	CAMI_HIGH_S005	0.7557004988837261
Metaphlan2	family	Shannon diversity	CAMI_HIGH_S005	2.905175940218123
Metaphlan2	family	Shannon equitability	CAMI_HIGH_S005	0.7185602525822358
Metaphlan2	genus	Shannon diversity	CAMI_HIGH_S005	3.0307332586393247
Metaphlan2	genus	Shannon equitability	CAMI_HIGH_S005	0.6896730743640234
Metaphlan2	species	Shannon diversity	CAMI_HIGH_S005	2.511437403805582
Metaphlan2	species	Shannon equitability	CAMI_HIGH_S005	0.6267104050795042
Metaphlan2	strain	Shannon diversity	CAMI_HIGH_S005	1.6914963478023048
Metaphlan2	strain	Shannon equitability	CAMI_HIGH_S005	0.4880626785312357
Metaphlan2	superkingdom	F1 score	CAMI_HIGH_S005	1.0
Metaphlan2	superkingdom	False negatives	CAMI_HIGH_S005	0.0
Metaphlan2	superkingdom	False positives	CAMI_HIGH_S005	0.0
Metaphlan2	superkingdom	Jaccard index	CAMI_HIGH_S005	1.0
Metaphlan2	superkingdom	Taxon counts	CAMI_HIGH_S005	2.0
Metaphlan2	superkingdom	Purity (precision)	CAMI_HIGH_S005	1.0
Metaphlan2	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
Metaphlan2	superkingdom	True positives	CAMI_HIGH_S005	2.0
Metaphlan2	class	F1 score	CAMI_HIGH_S005	0.7567567567567567
Metaphlan2	class	False negatives	CAMI_HIGH_S005	7.0
Metaphlan2	class	False positives	CAMI_HIGH_S005	2.0
Metaphlan2	class	Jaccard index	CAMI_HIGH_S005	0.6086956521739131
Metaphlan2	class	Taxon counts	CAMI_HIGH_S005	16.0
Metaphlan2	class	Purity (precision)	CAMI_HIGH_S005	0.875
Metaphlan2	class	Completeness (recall)	CAMI_HIGH_S005	0.6666666666666666
Metaphlan2	class	True positives	CAMI_HIGH_S005	14.0
Metaphlan2	family	F1 score	CAMI_HIGH_S005	0.7172413793103448
Metaphlan2	family	False negatives	CAMI_HIGH_S005	36.0
Metaphlan2	family	False positives	CAMI_HIGH_S005	5.0
Metaphlan2	family	Jaccard index	CAMI_HIGH_S005	0.5591397849462365
Metaphlan2	family	Taxon counts	CAMI_HIGH_S005	57.0
Metaphlan2	family	Purity (precision)	CAMI_HIGH_S005	0.9122807017543859
Metaphlan2	family	Completeness (recall)	CAMI_HIGH_S005	0.5909090909090909
Metaphlan2	family	True positives	CAMI_HIGH_S005	52.0
Metaphlan2	phylum	F1 score	CAMI_HIGH_S005	0.6666666666666666
Metaphlan2	phylum	False negatives	CAMI_HIGH_S005	6.0
Metaphlan2	phylum	False positives	CAMI_HIGH_S005	0.0
Metaphlan2	phylum	Jaccard index	CAMI_HIGH_S005	0.5
Metaphlan2	phylum	Taxon counts	CAMI_HIGH_S005	6.0
Metaphlan2	phylum	Purity (precision)	CAMI_HIGH_S005	1.0
Metaphlan2	phylum	Completeness (recall)	CAMI_HIGH_S005	0.5
Metaphlan2	phylum	True positives	CAMI_HIGH_S005	6.0
Metaphlan2	genus	F1 score	CAMI_HIGH_S005	0.4509090909090908
Metaphlan2	genus	False negatives	CAMI_HIGH_S005	132.0
Metaphlan2	genus	False positives	CAMI_HIGH_S005	19.0
Metaphlan2	genus	Jaccard index	CAMI_HIGH_S005	0.29107981220657275
Metaphlan2	genus	Taxon counts	CAMI_HIGH_S005	81.0
Metaphlan2	genus	Purity (precision)	CAMI_HIGH_S005	0.7654320987654321
Metaphlan2	genus	Completeness (recall)	CAMI_HIGH_S005	0.31958762886597936
Metaphlan2	genus	True positives	CAMI_HIGH_S005	62.0
Metaphlan2	order	F1 score	CAMI_HIGH_S005	0.7567567567567567
Metaphlan2	order	False negatives	CAMI_HIGH_S005	12.0
Metaphlan2	order	False positives	CAMI_HIGH_S005	6.0
Metaphlan2	order	Jaccard index	CAMI_HIGH_S005	0.6086956521739131
Metaphlan2	order	Taxon counts	CAMI_HIGH_S005	34.0
Metaphlan2	order	Purity (precision)	CAMI_HIGH_S005	0.8235294117647058
Metaphlan2	order	Completeness (recall)	CAMI_HIGH_S005	0.7
Metaphlan2	order	True positives	CAMI_HIGH_S005	28.0
Metaphlan2	species	F1 score	CAMI_HIGH_S005	0.03355704697986577
Metaphlan2	species	False negatives	CAMI_HIGH_S005	238.0
Metaphlan2	species	False positives	CAMI_HIGH_S005	50.0
Metaphlan2	species	Jaccard index	CAMI_HIGH_S005	0.017064846416382253
Metaphlan2	species	Taxon counts	CAMI_HIGH_S005	55.0
Metaphlan2	species	Purity (precision)	CAMI_HIGH_S005	0.09090909090909091
Metaphlan2	species	Completeness (recall)	CAMI_HIGH_S005	0.0205761316872428
Metaphlan2	species	True positives	CAMI_HIGH_S005	5.0
Metaphlan2	strain	False negatives	CAMI_HIGH_S005	1074.0
Metaphlan2	strain	False positives	CAMI_HIGH_S005	32.0
Metaphlan2	strain	Jaccard index	CAMI_HIGH_S005	0.0
Metaphlan2	strain	Taxon counts	CAMI_HIGH_S005	32.0
Metaphlan2	strain	Purity (precision)	CAMI_HIGH_S005	0.0
Metaphlan2	strain	Completeness (recall)	CAMI_HIGH_S005	0.0
Metaphlan2	strain	True positives	CAMI_HIGH_S005	0.0
Metaphlan2	class	L1 norm error	CAMI_HIGH_S005	0.818330690409489
Metaphlan2	family	L1 norm error	CAMI_HIGH_S005	1.22539321762435
Metaphlan2	genus	L1 norm error	CAMI_HIGH_S005	1.484691945151891
Metaphlan2	order	L1 norm error	CAMI_HIGH_S005	1.122903481392758
Metaphlan2	phylum	L1 norm error	CAMI_HIGH_S005	0.4973469497667389
Metaphlan2	species	L1 norm error	CAMI_HIGH_S005	1.9672530825532581
Metaphlan2	strain	L1 norm error	CAMI_HIGH_S005	2.0000000000000004
Metaphlan2	superkingdom	L1 norm error	CAMI_HIGH_S005	0.18744590645633544
Metaphlan2	na	Weighted UniFrac error	CAMI_HIGH_S005	10.456179777093649
