tool	rank	metric	sample	value
metalign_sensitve	genus	L1 norm error	CAMI_HIGH_S003	0.6349841530401712
metalign_sensitve	order	L1 norm error	CAMI_HIGH_S003	0.8222619387097896
metalign_sensitve	phylum	L1 norm error	CAMI_HIGH_S003	0.1819446218061959
metalign_sensitve	species	L1 norm error	CAMI_HIGH_S003	1.7729900753998944
metalign_sensitve	strain	L1 norm error	CAMI_HIGH_S003	1.9302032394858133
metalign_sensitve	superkingdom	L1 norm error	CAMI_HIGH_S003	0.05149580830279636
metalign_sensitve	na	Weighted UniFrac error	CAMI_HIGH_S003	8.77406390925012
metalign_sensitve	na	Unweighted UniFrac error	CAMI_HIGH_S003	59147.97891907318
CLARK	class	Bray-Curtis distance	CAMI_HIGH_S003	0.19972878819643697
CLARK	family	Bray-Curtis distance	CAMI_HIGH_S003	0.41436609118186724
CLARK	genus	Bray-Curtis distance	CAMI_HIGH_S003	0.5556586441452869
CLARK	order	Bray-Curtis distance	CAMI_HIGH_S003	0.24804522985922728
CLARK	phylum	Bray-Curtis distance	CAMI_HIGH_S003	0.11853888241765802
CLARK	superkingdom	Bray-Curtis distance	CAMI_HIGH_S003	0.010205454918673024
CLARK	superkingdom	Shannon diversity	CAMI_HIGH_S003	0.11503686457565783
CLARK	superkingdom	Shannon equitability	CAMI_HIGH_S003	0.104711066644923
CLARK	phylum	Shannon diversity	CAMI_HIGH_S003	1.2519191969998698
CLARK	phylum	Shannon equitability	CAMI_HIGH_S003	0.3328509939623398
CLARK	class	Shannon diversity	CAMI_HIGH_S003	1.9681961312401994
CLARK	class	Shannon equitability	CAMI_HIGH_S003	0.48269235005600303
CLARK	order	Shannon diversity	CAMI_HIGH_S003	2.381184506907983
CLARK	order	Shannon equitability	CAMI_HIGH_S003	0.48186094890505277
CLARK	family	Shannon diversity	CAMI_HIGH_S003	3.2561830961730305
CLARK	family	Shannon equitability	CAMI_HIGH_S003	0.5547824798037807
CLARK	genus	Shannon diversity	CAMI_HIGH_S003	3.6926241855887603
CLARK	genus	Shannon equitability	CAMI_HIGH_S003	0.5066548241812403
CLARK	order	F1 score	CAMI_HIGH_S003	0.4444444444444445
CLARK	order	False negatives	CAMI_HIGH_S003	0.0
CLARK	order	False positives	CAMI_HIGH_S003	100.0
CLARK	order	Jaccard index	CAMI_HIGH_S003	0.2857142857142857
CLARK	order	Taxon counts	CAMI_HIGH_S003	140.0
CLARK	order	Purity (precision)	CAMI_HIGH_S003	0.2857142857142857
CLARK	order	Completeness (recall)	CAMI_HIGH_S003	1.0
CLARK	order	True positives	CAMI_HIGH_S003	40.0
CLARK	superkingdom	F1 score	CAMI_HIGH_S003	0.8
CLARK	superkingdom	False negatives	CAMI_HIGH_S003	0.0
CLARK	superkingdom	False positives	CAMI_HIGH_S003	1.0
CLARK	superkingdom	Jaccard index	CAMI_HIGH_S003	0.6666666666666666
CLARK	superkingdom	Taxon counts	CAMI_HIGH_S003	3.0
CLARK	superkingdom	Purity (precision)	CAMI_HIGH_S003	0.6666666666666666
CLARK	superkingdom	Completeness (recall)	CAMI_HIGH_S003	1.0
CLARK	superkingdom	True positives	CAMI_HIGH_S003	2.0
CLARK	phylum	F1 score	CAMI_HIGH_S003	0.43636363636363634
CLARK	phylum	False negatives	CAMI_HIGH_S003	0.0
CLARK	phylum	False positives	CAMI_HIGH_S003	31.0
CLARK	phylum	Jaccard index	CAMI_HIGH_S003	0.27906976744186046
CLARK	phylum	Taxon counts	CAMI_HIGH_S003	43.0
CLARK	phylum	Purity (precision)	CAMI_HIGH_S003	0.27906976744186046
CLARK	phylum	Completeness (recall)	CAMI_HIGH_S003	1.0
CLARK	phylum	True positives	CAMI_HIGH_S003	12.0
CLARK	species	False negatives	CAMI_HIGH_S003	243.0
CLARK	species	False positives	CAMI_HIGH_S003	0.0
CLARK	species	Jaccard index	CAMI_HIGH_S003	0.0
CLARK	species	Taxon counts	CAMI_HIGH_S003	0.0
CLARK	species	Purity (precision)	CAMI_HIGH_S003	0.0
CLARK	species	Completeness (recall)	CAMI_HIGH_S003	0.0
CLARK	species	True positives	CAMI_HIGH_S003	0.0
CLARK	class	F1 score	CAMI_HIGH_S003	0.525
CLARK	class	False negatives	CAMI_HIGH_S003	0.0
CLARK	class	False positives	CAMI_HIGH_S003	38.0
CLARK	class	Jaccard index	CAMI_HIGH_S003	0.3559322033898305
CLARK	class	Taxon counts	CAMI_HIGH_S003	59.0
CLARK	class	Purity (precision)	CAMI_HIGH_S003	0.3559322033898305
CLARK	class	Completeness (recall)	CAMI_HIGH_S003	1.0
CLARK	class	True positives	CAMI_HIGH_S003	21.0
CLARK	family	F1 score	CAMI_HIGH_S003	0.3846153846153846
CLARK	family	False negatives	CAMI_HIGH_S003	3.0
CLARK	family	False positives	CAMI_HIGH_S003	269.0
CLARK	family	Jaccard index	CAMI_HIGH_S003	0.23809523809523808
CLARK	family	Taxon counts	CAMI_HIGH_S003	354.0
CLARK	family	Purity (precision)	CAMI_HIGH_S003	0.2401129943502825
CLARK	family	Completeness (recall)	CAMI_HIGH_S003	0.9659090909090909
CLARK	family	True positives	CAMI_HIGH_S003	85.0
CLARK	genus	F1 score	CAMI_HIGH_S003	0.16173808086904043
CLARK	genus	False negatives	CAMI_HIGH_S003	60.0
CLARK	genus	False positives	CAMI_HIGH_S003	1329.0
CLARK	genus	Jaccard index	CAMI_HIGH_S003	0.08798424162836507
CLARK	genus	Taxon counts	CAMI_HIGH_S003	1463.0
CLARK	genus	Purity (precision)	CAMI_HIGH_S003	0.09159261790840738
CLARK	genus	Completeness (recall)	CAMI_HIGH_S003	0.6907216494845361
CLARK	genus	True positives	CAMI_HIGH_S003	134.0
CLARK	strain	False negatives	CAMI_HIGH_S003	1074.0
CLARK	strain	False positives	CAMI_HIGH_S003	0.0
CLARK	strain	Jaccard index	CAMI_HIGH_S003	0.0
CLARK	strain	Taxon counts	CAMI_HIGH_S003	0.0
CLARK	strain	Purity (precision)	CAMI_HIGH_S003	0.0
CLARK	strain	Completeness (recall)	CAMI_HIGH_S003	0.0
CLARK	strain	True positives	CAMI_HIGH_S003	0.0
CLARK	class	L1 norm error	CAMI_HIGH_S003	0.39945757639287377
CLARK	family	L1 norm error	CAMI_HIGH_S003	0.8287321823637336
CLARK	genus	L1 norm error	CAMI_HIGH_S003	1.111317288290578
CLARK	order	L1 norm error	CAMI_HIGH_S003	0.4960904597184548
CLARK	phylum	L1 norm error	CAMI_HIGH_S003	0.237077764835316
CLARK	superkingdom	L1 norm error	CAMI_HIGH_S003	0.020410909837346048
CLARK	na	Weighted UniFrac error	CAMI_HIGH_S003	7.5314180044711865
CLARK	na	Unweighted UniFrac error	CAMI_HIGH_S003	12208.001630677029
CommonKmers	class	Bray-Curtis distance	CAMI_HIGH_S003	0.1936325119683862
CommonKmers	family	Bray-Curtis distance	CAMI_HIGH_S003	0.4724110813480975
CommonKmers	genus	Bray-Curtis distance	CAMI_HIGH_S003	0.6137329086611417
CommonKmers	order	Bray-Curtis distance	CAMI_HIGH_S003	0.2964096698020405
CommonKmers	phylum	Bray-Curtis distance	CAMI_HIGH_S003	0.14652704153690901
CommonKmers	species	Bray-Curtis distance	CAMI_HIGH_S003	0.9774441519622133
CommonKmers	strain	Bray-Curtis distance	CAMI_HIGH_S003	1.0
CommonKmers	superkingdom	Bray-Curtis distance	CAMI_HIGH_S003	0.014921926620875204
CommonKmers	superkingdom	Shannon diversity	CAMI_HIGH_S003	0.138930967156486
CommonKmers	superkingdom	Shannon equitability	CAMI_HIGH_S003	0.12646041609903835
CommonKmers	phylum	Shannon diversity	CAMI_HIGH_S003	1.0625287031884363
CommonKmers	phylum	Shannon equitability	CAMI_HIGH_S003	0.5930085602651824
CommonKmers	class	Shannon diversity	CAMI_HIGH_S003	1.852373980249116
CommonKmers	class	Shannon equitability	CAMI_HIGH_S003	0.7454501280388747
CommonKmers	order	Shannon diversity	CAMI_HIGH_S003	2.2708134276776906
CommonKmers	order	Shannon equitability	CAMI_HIGH_S003	0.7346432350712383
CommonKmers	family	Shannon diversity	CAMI_HIGH_S003	3.063903170061534
CommonKmers	family	Shannon equitability	CAMI_HIGH_S003	0.8305782848622467
CommonKmers	genus	Shannon diversity	CAMI_HIGH_S003	3.4117640108157303
CommonKmers	genus	Shannon equitability	CAMI_HIGH_S003	0.8143305882922348
CommonKmers	species	Shannon diversity	CAMI_HIGH_S003	4.693270434694532
CommonKmers	species	Shannon equitability	CAMI_HIGH_S003	0.8769422353215895
CommonKmers	strain	Shannon diversity	CAMI_HIGH_S003	3.4113064731449674
CommonKmers	strain	Shannon equitability	CAMI_HIGH_S003	0.80567327946075
CommonKmers	order	F1 score	CAMI_HIGH_S003	0.6774193548387099
CommonKmers	order	False negatives	CAMI_HIGH_S003	19.0
CommonKmers	order	False positives	CAMI_HIGH_S003	1.0
CommonKmers	order	Jaccard index	CAMI_HIGH_S003	0.5121951219512195
CommonKmers	order	Taxon counts	CAMI_HIGH_S003	22.0
CommonKmers	order	Purity (precision)	CAMI_HIGH_S003	0.9545454545454546
CommonKmers	order	Completeness (recall)	CAMI_HIGH_S003	0.525
CommonKmers	order	True positives	CAMI_HIGH_S003	21.0
CommonKmers	superkingdom	F1 score	CAMI_HIGH_S003	0.8
CommonKmers	superkingdom	False negatives	CAMI_HIGH_S003	0.0
CommonKmers	superkingdom	False positives	CAMI_HIGH_S003	1.0
CommonKmers	superkingdom	Jaccard index	CAMI_HIGH_S003	0.6666666666666666
CommonKmers	superkingdom	Taxon counts	CAMI_HIGH_S003	3.0
CommonKmers	superkingdom	Purity (precision)	CAMI_HIGH_S003	0.6666666666666666
CommonKmers	superkingdom	Completeness (recall)	CAMI_HIGH_S003	1.0
CommonKmers	superkingdom	True positives	CAMI_HIGH_S003	2.0
CommonKmers	phylum	F1 score	CAMI_HIGH_S003	0.5555555555555556
CommonKmers	phylum	False negatives	CAMI_HIGH_S003	7.0
CommonKmers	phylum	False positives	CAMI_HIGH_S003	1.0
CommonKmers	phylum	Jaccard index	CAMI_HIGH_S003	0.38461538461538464
CommonKmers	phylum	Taxon counts	CAMI_HIGH_S003	6.0
CommonKmers	phylum	Purity (precision)	CAMI_HIGH_S003	0.8333333333333334
CommonKmers	phylum	Completeness (recall)	CAMI_HIGH_S003	0.4166666666666667
CommonKmers	phylum	True positives	CAMI_HIGH_S003	5.0
CommonKmers	species	F1 score	CAMI_HIGH_S003	0.07929515418502203
CommonKmers	species	False negatives	CAMI_HIGH_S003	225.0
CommonKmers	species	False positives	CAMI_HIGH_S003	193.0
CommonKmers	species	Jaccard index	CAMI_HIGH_S003	0.04128440366972477
CommonKmers	species	Taxon counts	CAMI_HIGH_S003	211.0
CommonKmers	species	Purity (precision)	CAMI_HIGH_S003	0.08530805687203792
CommonKmers	species	Completeness (recall)	CAMI_HIGH_S003	0.07407407407407407
CommonKmers	species	True positives	CAMI_HIGH_S003	18.0
CommonKmers	class	F1 score	CAMI_HIGH_S003	0.6666666666666667
CommonKmers	class	False negatives	CAMI_HIGH_S003	10.0
CommonKmers	class	False positives	CAMI_HIGH_S003	1.0
CommonKmers	class	Jaccard index	CAMI_HIGH_S003	0.5
CommonKmers	class	Taxon counts	CAMI_HIGH_S003	12.0
CommonKmers	class	Purity (precision)	CAMI_HIGH_S003	0.9166666666666666
CommonKmers	class	Completeness (recall)	CAMI_HIGH_S003	0.5238095238095238
CommonKmers	class	True positives	CAMI_HIGH_S003	11.0
CommonKmers	family	F1 score	CAMI_HIGH_S003	0.6093749999999999
CommonKmers	family	False negatives	CAMI_HIGH_S003	49.0
CommonKmers	family	False positives	CAMI_HIGH_S003	1.0
CommonKmers	family	Jaccard index	CAMI_HIGH_S003	0.43820224719101125
CommonKmers	family	Taxon counts	CAMI_HIGH_S003	40.0
CommonKmers	family	Purity (precision)	CAMI_HIGH_S003	0.975
CommonKmers	family	Completeness (recall)	CAMI_HIGH_S003	0.4431818181818182
CommonKmers	family	True positives	CAMI_HIGH_S003	39.0
CommonKmers	genus	F1 score	CAMI_HIGH_S003	0.4
CommonKmers	genus	False negatives	CAMI_HIGH_S003	142.0
CommonKmers	genus	False positives	CAMI_HIGH_S003	14.0
CommonKmers	genus	Jaccard index	CAMI_HIGH_S003	0.25
CommonKmers	genus	Taxon counts	CAMI_HIGH_S003	66.0
CommonKmers	genus	Purity (precision)	CAMI_HIGH_S003	0.7878787878787878
CommonKmers	genus	Completeness (recall)	CAMI_HIGH_S003	0.26804123711340205
CommonKmers	genus	True positives	CAMI_HIGH_S003	52.0
CommonKmers	strain	False negatives	CAMI_HIGH_S003	1074.0
CommonKmers	strain	False positives	CAMI_HIGH_S003	69.0
CommonKmers	strain	Jaccard index	CAMI_HIGH_S003	0.0
CommonKmers	strain	Taxon counts	CAMI_HIGH_S003	69.0
CommonKmers	strain	Purity (precision)	CAMI_HIGH_S003	0.0
CommonKmers	strain	Completeness (recall)	CAMI_HIGH_S003	0.0
CommonKmers	strain	True positives	CAMI_HIGH_S003	0.0
CommonKmers	class	L1 norm error	CAMI_HIGH_S003	0.38726502393677253
CommonKmers	family	L1 norm error	CAMI_HIGH_S003	0.9448221626961946
CommonKmers	genus	L1 norm error	CAMI_HIGH_S003	1.2274658173222839
CommonKmers	order	L1 norm error	CAMI_HIGH_S003	0.5928193396040808
CommonKmers	phylum	L1 norm error	CAMI_HIGH_S003	0.29305408307381803
CommonKmers	species	L1 norm error	CAMI_HIGH_S003	1.954888303924428
CommonKmers	strain	L1 norm error	CAMI_HIGH_S003	1.9999999999999993
CommonKmers	superkingdom	L1 norm error	CAMI_HIGH_S003	0.029843853241750408
CommonKmers	na	Weighted UniFrac error	CAMI_HIGH_S003	9.996836738151817
CommonKmers	na	Unweighted UniFrac error	CAMI_HIGH_S003	10238.634818801222
FOCUS	class	Bray-Curtis distance	CAMI_HIGH_S003	0.09222247075920312
FOCUS	family	Bray-Curtis distance	CAMI_HIGH_S003	0.2955254527756967
FOCUS	genus	Bray-Curtis distance	CAMI_HIGH_S003	0.5826867346046456
FOCUS	order	Bray-Curtis distance	CAMI_HIGH_S003	0.16895880209618167
FOCUS	phylum	Bray-Curtis distance	CAMI_HIGH_S003	0.06879314613516327
FOCUS	species	Bray-Curtis distance	CAMI_HIGH_S003	1.0
FOCUS	strain	Bray-Curtis distance	CAMI_HIGH_S003	1.0
FOCUS	superkingdom	Bray-Curtis distance	CAMI_HIGH_S003	0.012148655419911449
FOCUS	superkingdom	Shannon diversity	CAMI_HIGH_S003	0.12169540162695282
FOCUS	superkingdom	Shannon equitability	CAMI_HIGH_S003	0.17556935242619554
FOCUS	phylum	Shannon diversity	CAMI_HIGH_S003	1.5346885064680003
FOCUS	phylum	Shannon equitability	CAMI_HIGH_S003	0.4894566536501238
FOCUS	class	Shannon diversity	CAMI_HIGH_S003	2.2185164327965463
FOCUS	class	Shannon equitability	CAMI_HIGH_S003	0.6401285311452501
FOCUS	order	Shannon diversity	CAMI_HIGH_S003	2.9010952581231657
FOCUS	order	Shannon equitability	CAMI_HIGH_S003	0.6975659570067965
FOCUS	family	Shannon diversity	CAMI_HIGH_S003	4.072206973118815
FOCUS	family	Shannon equitability	CAMI_HIGH_S003	0.8462283803762679
FOCUS	genus	Shannon diversity	CAMI_HIGH_S003	4.75372246113161
FOCUS	genus	Shannon equitability	CAMI_HIGH_S003	0.872076486274289
FOCUS	species	Shannon diversity	CAMI_HIGH_S003	5.479480385201838
FOCUS	species	Shannon equitability	CAMI_HIGH_S003	0.9153135079617979
FOCUS	strain	Shannon diversity	CAMI_HIGH_S003	5.1765328471489624
FOCUS	strain	Shannon equitability	CAMI_HIGH_S003	0.9102435869320555
FOCUS	order	F1 score	CAMI_HIGH_S003	0.6538461538461537
FOCUS	order	False negatives	CAMI_HIGH_S003	6.0
FOCUS	order	False positives	CAMI_HIGH_S003	30.0
FOCUS	order	Jaccard index	CAMI_HIGH_S003	0.4857142857142857
FOCUS	order	Taxon counts	CAMI_HIGH_S003	64.0
FOCUS	order	Purity (precision)	CAMI_HIGH_S003	0.53125
FOCUS	order	Completeness (recall)	CAMI_HIGH_S003	0.85
FOCUS	order	True positives	CAMI_HIGH_S003	34.0
FOCUS	superkingdom	F1 score	CAMI_HIGH_S003	1.0
FOCUS	superkingdom	False negatives	CAMI_HIGH_S003	0.0
FOCUS	superkingdom	False positives	CAMI_HIGH_S003	0.0
FOCUS	superkingdom	Jaccard index	CAMI_HIGH_S003	1.0
FOCUS	superkingdom	Taxon counts	CAMI_HIGH_S003	2.0
FOCUS	superkingdom	Purity (precision)	CAMI_HIGH_S003	1.0
FOCUS	superkingdom	Completeness (recall)	CAMI_HIGH_S003	1.0
FOCUS	superkingdom	True positives	CAMI_HIGH_S003	2.0
FOCUS	phylum	F1 score	CAMI_HIGH_S003	0.5714285714285714
FOCUS	phylum	False negatives	CAMI_HIGH_S003	2.0
FOCUS	phylum	False positives	CAMI_HIGH_S003	13.0
FOCUS	phylum	Jaccard index	CAMI_HIGH_S003	0.4
FOCUS	phylum	Taxon counts	CAMI_HIGH_S003	23.0
FOCUS	phylum	Purity (precision)	CAMI_HIGH_S003	0.43478260869565216
FOCUS	phylum	Completeness (recall)	CAMI_HIGH_S003	0.8333333333333334
FOCUS	phylum	True positives	CAMI_HIGH_S003	10.0
FOCUS	species	False negatives	CAMI_HIGH_S003	243.0
FOCUS	species	False positives	CAMI_HIGH_S003	398.0
FOCUS	species	Jaccard index	CAMI_HIGH_S003	0.0
FOCUS	species	Taxon counts	CAMI_HIGH_S003	398.0
FOCUS	species	Purity (precision)	CAMI_HIGH_S003	0.0
FOCUS	species	Completeness (recall)	CAMI_HIGH_S003	0.0
FOCUS	species	True positives	CAMI_HIGH_S003	0.0
FOCUS	class	F1 score	CAMI_HIGH_S003	0.7169811320754718
FOCUS	class	False negatives	CAMI_HIGH_S003	2.0
FOCUS	class	False positives	CAMI_HIGH_S003	13.0
FOCUS	class	Jaccard index	CAMI_HIGH_S003	0.5588235294117647
FOCUS	class	Taxon counts	CAMI_HIGH_S003	32.0
FOCUS	class	Purity (precision)	CAMI_HIGH_S003	0.59375
FOCUS	class	Completeness (recall)	CAMI_HIGH_S003	0.9047619047619048
FOCUS	class	True positives	CAMI_HIGH_S003	19.0
FOCUS	family	F1 score	CAMI_HIGH_S003	0.6445497630331752
FOCUS	family	False negatives	CAMI_HIGH_S003	20.0
FOCUS	family	False positives	CAMI_HIGH_S003	55.0
FOCUS	family	Jaccard index	CAMI_HIGH_S003	0.4755244755244755
FOCUS	family	Taxon counts	CAMI_HIGH_S003	123.0
FOCUS	family	Purity (precision)	CAMI_HIGH_S003	0.5528455284552846
FOCUS	family	Completeness (recall)	CAMI_HIGH_S003	0.7727272727272727
FOCUS	family	True positives	CAMI_HIGH_S003	68.0
FOCUS	genus	F1 score	CAMI_HIGH_S003	0.2810304449648712
FOCUS	genus	False negatives	CAMI_HIGH_S003	134.0
FOCUS	genus	False positives	CAMI_HIGH_S003	173.0
FOCUS	genus	Jaccard index	CAMI_HIGH_S003	0.16348773841961853
FOCUS	genus	Taxon counts	CAMI_HIGH_S003	233.0
FOCUS	genus	Purity (precision)	CAMI_HIGH_S003	0.2575107296137339
FOCUS	genus	Completeness (recall)	CAMI_HIGH_S003	0.30927835051546393
FOCUS	genus	True positives	CAMI_HIGH_S003	60.0
FOCUS	strain	False negatives	CAMI_HIGH_S003	1074.0
FOCUS	strain	False positives	CAMI_HIGH_S003	295.0
FOCUS	strain	Jaccard index	CAMI_HIGH_S003	0.0
FOCUS	strain	Taxon counts	CAMI_HIGH_S003	295.0
FOCUS	strain	Purity (precision)	CAMI_HIGH_S003	0.0
FOCUS	strain	Completeness (recall)	CAMI_HIGH_S003	0.0
FOCUS	strain	True positives	CAMI_HIGH_S003	0.0
FOCUS	class	L1 norm error	CAMI_HIGH_S003	0.18444494151840624
FOCUS	family	L1 norm error	CAMI_HIGH_S003	0.5910509055513937
FOCUS	genus	L1 norm error	CAMI_HIGH_S003	1.1653734692092916
FOCUS	order	L1 norm error	CAMI_HIGH_S003	0.33791760419236333
FOCUS	phylum	L1 norm error	CAMI_HIGH_S003	0.13758629227032657
FOCUS	species	L1 norm error	CAMI_HIGH_S003	2.0000000000000018
FOCUS	strain	L1 norm error	CAMI_HIGH_S003	1.9999999999999978
FOCUS	superkingdom	L1 norm error	CAMI_HIGH_S003	0.024297310839822898
FOCUS	na	Weighted UniFrac error	CAMI_HIGH_S003	9.595687688944468
FOCUS	na	Unweighted UniFrac error	CAMI_HIGH_S003	9994.862385419956
Metaphlan2	class	Bray-Curtis distance	CAMI_HIGH_S003	0.44077950860968484
Metaphlan2	family	Bray-Curtis distance	CAMI_HIGH_S003	0.6105666009277853
Metaphlan2	genus	Bray-Curtis distance	CAMI_HIGH_S003	0.7299304187375131
Metaphlan2	order	Bray-Curtis distance	CAMI_HIGH_S003	0.5799798571677555
Metaphlan2	phylum	Bray-Curtis distance	CAMI_HIGH_S003	0.27869197190762646
Metaphlan2	species	Bray-Curtis distance	CAMI_HIGH_S003	0.9818614660825751
Metaphlan2	strain	Bray-Curtis distance	CAMI_HIGH_S003	1.0
Metaphlan2	superkingdom	Bray-Curtis distance	CAMI_HIGH_S003	0.08133573112558325
Metaphlan2	superkingdom	Shannon diversity	CAMI_HIGH_S003	0.31508973643718924
Metaphlan2	superkingdom	Shannon equitability	CAMI_HIGH_S003	0.45457840019294343
Metaphlan2	phylum	Shannon diversity	CAMI_HIGH_S003	1.0136901835626475
Metaphlan2	phylum	Shannon equitability	CAMI_HIGH_S003	0.565751263476998
Metaphlan2	class	Shannon diversity	CAMI_HIGH_S003	1.9719125811423213
Metaphlan2	class	Shannon equitability	CAMI_HIGH_S003	0.69599862124015
Metaphlan2	order	Shannon diversity	CAMI_HIGH_S003	2.599626547112914
Metaphlan2	order	Shannon equitability	CAMI_HIGH_S003	0.7311876368087217
Metaphlan2	family	Shannon diversity	CAMI_HIGH_S003	2.810297941456401
Metaphlan2	family	Shannon equitability	CAMI_HIGH_S003	0.6950933231577819
Metaphlan2	genus	Shannon diversity	CAMI_HIGH_S003	2.92778352746792
Metaphlan2	genus	Shannon equitability	CAMI_HIGH_S003	0.6720172598021822
Metaphlan2	species	Shannon diversity	CAMI_HIGH_S003	2.3765609772209397
Metaphlan2	species	Shannon equitability	CAMI_HIGH_S003	0.6075017897193681
Metaphlan2	strain	Shannon diversity	CAMI_HIGH_S003	1.5524354012346153
Metaphlan2	strain	Shannon equitability	CAMI_HIGH_S003	0.4658883920522003
Metaphlan2	order	F1 score	CAMI_HIGH_S003	0.7999999999999999
Metaphlan2	order	False negatives	CAMI_HIGH_S003	10.0
Metaphlan2	order	False positives	CAMI_HIGH_S003	5.0
Metaphlan2	order	Jaccard index	CAMI_HIGH_S003	0.6666666666666666
Metaphlan2	order	Taxon counts	CAMI_HIGH_S003	35.0
Metaphlan2	order	Purity (precision)	CAMI_HIGH_S003	0.8571428571428571
Metaphlan2	order	Completeness (recall)	CAMI_HIGH_S003	0.75
Metaphlan2	order	True positives	CAMI_HIGH_S003	30.0
Metaphlan2	superkingdom	F1 score	CAMI_HIGH_S003	1.0
Metaphlan2	superkingdom	False negatives	CAMI_HIGH_S003	0.0
Metaphlan2	superkingdom	False positives	CAMI_HIGH_S003	0.0
Metaphlan2	superkingdom	Jaccard index	CAMI_HIGH_S003	1.0
Metaphlan2	superkingdom	Taxon counts	CAMI_HIGH_S003	2.0
Metaphlan2	superkingdom	Purity (precision)	CAMI_HIGH_S003	1.0
Metaphlan2	superkingdom	Completeness (recall)	CAMI_HIGH_S003	1.0
Metaphlan2	superkingdom	True positives	CAMI_HIGH_S003	2.0
Metaphlan2	phylum	F1 score	CAMI_HIGH_S003	0.6666666666666666
Metaphlan2	phylum	False negatives	CAMI_HIGH_S003	6.0
Metaphlan2	phylum	False positives	CAMI_HIGH_S003	0.0
Metaphlan2	phylum	Jaccard index	CAMI_HIGH_S003	0.5
Metaphlan2	phylum	Taxon counts	CAMI_HIGH_S003	6.0
Metaphlan2	phylum	Purity (precision)	CAMI_HIGH_S003	1.0
Metaphlan2	phylum	Completeness (recall)	CAMI_HIGH_S003	0.5
Metaphlan2	phylum	True positives	CAMI_HIGH_S003	6.0
Metaphlan2	species	F1 score	CAMI_HIGH_S003	0.034129692832764506
Metaphlan2	species	False negatives	CAMI_HIGH_S003	238.0
Metaphlan2	species	False positives	CAMI_HIGH_S003	45.0
Metaphlan2	species	Jaccard index	CAMI_HIGH_S003	0.017361111111111112
Metaphlan2	species	Taxon counts	CAMI_HIGH_S003	50.0
Metaphlan2	species	Purity (precision)	CAMI_HIGH_S003	0.1
Metaphlan2	species	Completeness (recall)	CAMI_HIGH_S003	0.0205761316872428
Metaphlan2	species	True positives	CAMI_HIGH_S003	5.0
Metaphlan2	class	F1 score	CAMI_HIGH_S003	0.7894736842105262
Metaphlan2	class	False negatives	CAMI_HIGH_S003	6.0
Metaphlan2	class	False positives	CAMI_HIGH_S003	2.0
Metaphlan2	class	Jaccard index	CAMI_HIGH_S003	0.6521739130434783
Metaphlan2	class	Taxon counts	CAMI_HIGH_S003	17.0
Metaphlan2	class	Purity (precision)	CAMI_HIGH_S003	0.8823529411764706
Metaphlan2	class	Completeness (recall)	CAMI_HIGH_S003	0.7142857142857143
Metaphlan2	class	True positives	CAMI_HIGH_S003	15.0
Metaphlan2	family	F1 score	CAMI_HIGH_S003	0.7310344827586207
Metaphlan2	family	False negatives	CAMI_HIGH_S003	35.0
Metaphlan2	family	False positives	CAMI_HIGH_S003	4.0
Metaphlan2	family	Jaccard index	CAMI_HIGH_S003	0.5760869565217391
Metaphlan2	family	Taxon counts	CAMI_HIGH_S003	57.0
Metaphlan2	family	Purity (precision)	CAMI_HIGH_S003	0.9298245614035088
Metaphlan2	family	Completeness (recall)	CAMI_HIGH_S003	0.6022727272727273
Metaphlan2	family	True positives	CAMI_HIGH_S003	53.0
Metaphlan2	genus	F1 score	CAMI_HIGH_S003	0.4558823529411764
Metaphlan2	genus	False negatives	CAMI_HIGH_S003	132.0
Metaphlan2	genus	False positives	CAMI_HIGH_S003	16.0
Metaphlan2	genus	Jaccard index	CAMI_HIGH_S003	0.29523809523809524
Metaphlan2	genus	Taxon counts	CAMI_HIGH_S003	78.0
Metaphlan2	genus	Purity (precision)	CAMI_HIGH_S003	0.7948717948717948
Metaphlan2	genus	Completeness (recall)	CAMI_HIGH_S003	0.31958762886597936
Metaphlan2	genus	True positives	CAMI_HIGH_S003	62.0
Metaphlan2	strain	False negatives	CAMI_HIGH_S003	1074.0
Metaphlan2	strain	False positives	CAMI_HIGH_S003	28.0
Metaphlan2	strain	Jaccard index	CAMI_HIGH_S003	0.0
Metaphlan2	strain	Taxon counts	CAMI_HIGH_S003	28.0
Metaphlan2	strain	Purity (precision)	CAMI_HIGH_S003	0.0
Metaphlan2	strain	Completeness (recall)	CAMI_HIGH_S003	0.0
Metaphlan2	strain	True positives	CAMI_HIGH_S003	0.0
Metaphlan2	class	L1 norm error	CAMI_HIGH_S003	0.8815590172193698
Metaphlan2	family	L1 norm error	CAMI_HIGH_S003	1.2211332018555705
Metaphlan2	genus	L1 norm error	CAMI_HIGH_S003	1.4598608374750273
Metaphlan2	order	L1 norm error	CAMI_HIGH_S003	1.1599597143355114
Metaphlan2	phylum	L1 norm error	CAMI_HIGH_S003	0.557383943815253
Metaphlan2	species	L1 norm error	CAMI_HIGH_S003	1.9637229321651513
Metaphlan2	strain	L1 norm error	CAMI_HIGH_S003	1.9999999999999991
Metaphlan2	superkingdom	L1 norm error	CAMI_HIGH_S003	0.16267146225116647
Metaphlan2	na	Weighted UniFrac error	CAMI_HIGH_S003	10.470560850703617
Metaphlan2	na	Unweighted UniFrac error	CAMI_HIGH_S003	10999.254844014682
