tool	rank	metric	sample	value
metalign_sensitve	genus	L1 norm error	CAMI_HIGH_S001	0.5752752423650317
metalign_sensitve	order	L1 norm error	CAMI_HIGH_S001	0.802666831414244
metalign_sensitve	phylum	L1 norm error	CAMI_HIGH_S001	0.16335784786252266
metalign_sensitve	species	L1 norm error	CAMI_HIGH_S001	1.7825121367379326
metalign_sensitve	strain	L1 norm error	CAMI_HIGH_S001	1.9291129754186864
metalign_sensitve	superkingdom	L1 norm error	CAMI_HIGH_S001	0.051566015696914234
metalign_sensitve	na	Weighted UniFrac error	CAMI_HIGH_S001	8.73056253585983
metalign_sensitve	na	Unweighted UniFrac error	CAMI_HIGH_S001	53347.96363889175
CLARK	class	Bray-Curtis distance	CAMI_HIGH_S001	0.16819302034399666
CLARK	family	Bray-Curtis distance	CAMI_HIGH_S001	0.4073319211772674
CLARK	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.5271909870062285
CLARK	order	Bray-Curtis distance	CAMI_HIGH_S001	0.19695962844580375
CLARK	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.09271019511972727
CLARK	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.005959937937404089
CLARK	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.07679183718661341
CLARK	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.055393601344939924
CLARK	phylum	Shannon diversity	CAMI_HIGH_S001	1.2036680028895033
CLARK	phylum	Shannon equitability	CAMI_HIGH_S001	0.32002232422231747
CLARK	class	Shannon diversity	CAMI_HIGH_S001	1.92431222924361
CLARK	class	Shannon equitability	CAMI_HIGH_S001	0.47192999591449086
CLARK	order	Shannon diversity	CAMI_HIGH_S001	2.3483605580467546
CLARK	order	Shannon equitability	CAMI_HIGH_S001	0.47521863324274377
CLARK	family	Shannon diversity	CAMI_HIGH_S001	3.2227843911753835
CLARK	family	Shannon equitability	CAMI_HIGH_S001	0.5504260979194104
CLARK	genus	Shannon diversity	CAMI_HIGH_S001	3.6388954828692834
CLARK	genus	Shannon equitability	CAMI_HIGH_S001	0.4996587685807311
CLARK	superkingdom	F1 score	CAMI_HIGH_S001	0.6666666666666666
CLARK	superkingdom	False negatives	CAMI_HIGH_S001	0.0
CLARK	superkingdom	False positives	CAMI_HIGH_S001	2.0
CLARK	superkingdom	Jaccard index	CAMI_HIGH_S001	0.5
CLARK	superkingdom	Taxon counts	CAMI_HIGH_S001	4.0
CLARK	superkingdom	Purity (precision)	CAMI_HIGH_S001	0.5
CLARK	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
CLARK	superkingdom	True positives	CAMI_HIGH_S001	2.0
CLARK	genus	F1 score	CAMI_HIGH_S001	0.16252274105518497
CLARK	genus	False negatives	CAMI_HIGH_S001	60.0
CLARK	genus	False positives	CAMI_HIGH_S001	1321.0
CLARK	genus	Jaccard index	CAMI_HIGH_S001	0.08844884488448845
CLARK	genus	Taxon counts	CAMI_HIGH_S001	1455.0
CLARK	genus	Purity (precision)	CAMI_HIGH_S001	0.09209621993127148
CLARK	genus	Completeness (recall)	CAMI_HIGH_S001	0.6907216494845361
CLARK	genus	True positives	CAMI_HIGH_S001	134.0
CLARK	order	F1 score	CAMI_HIGH_S001	0.4444444444444445
CLARK	order	False negatives	CAMI_HIGH_S001	0.0
CLARK	order	False positives	CAMI_HIGH_S001	100.0
CLARK	order	Jaccard index	CAMI_HIGH_S001	0.2857142857142857
CLARK	order	Taxon counts	CAMI_HIGH_S001	140.0
CLARK	order	Purity (precision)	CAMI_HIGH_S001	0.2857142857142857
CLARK	order	Completeness (recall)	CAMI_HIGH_S001	1.0
CLARK	order	True positives	CAMI_HIGH_S001	40.0
CLARK	family	F1 score	CAMI_HIGH_S001	0.3890160183066362
CLARK	family	False negatives	CAMI_HIGH_S001	3.0
CLARK	family	False positives	CAMI_HIGH_S001	264.0
CLARK	family	Jaccard index	CAMI_HIGH_S001	0.24147727272727273
CLARK	family	Taxon counts	CAMI_HIGH_S001	349.0
CLARK	family	Purity (precision)	CAMI_HIGH_S001	0.24355300859598855
CLARK	family	Completeness (recall)	CAMI_HIGH_S001	0.9659090909090909
CLARK	family	True positives	CAMI_HIGH_S001	85.0
CLARK	strain	False negatives	CAMI_HIGH_S001	1074.0
CLARK	strain	False positives	CAMI_HIGH_S001	0.0
CLARK	strain	Jaccard index	CAMI_HIGH_S001	0.0
CLARK	strain	Taxon counts	CAMI_HIGH_S001	0.0
CLARK	strain	Purity (precision)	CAMI_HIGH_S001	0.0
CLARK	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
CLARK	strain	True positives	CAMI_HIGH_S001	0.0
CLARK	phylum	F1 score	CAMI_HIGH_S001	0.43636363636363634
CLARK	phylum	False negatives	CAMI_HIGH_S001	0.0
CLARK	phylum	False positives	CAMI_HIGH_S001	31.0
CLARK	phylum	Jaccard index	CAMI_HIGH_S001	0.27906976744186046
CLARK	phylum	Taxon counts	CAMI_HIGH_S001	43.0
CLARK	phylum	Purity (precision)	CAMI_HIGH_S001	0.27906976744186046
CLARK	phylum	Completeness (recall)	CAMI_HIGH_S001	1.0
CLARK	phylum	True positives	CAMI_HIGH_S001	12.0
CLARK	class	F1 score	CAMI_HIGH_S001	0.525
CLARK	class	False negatives	CAMI_HIGH_S001	0.0
CLARK	class	False positives	CAMI_HIGH_S001	38.0
CLARK	class	Jaccard index	CAMI_HIGH_S001	0.3559322033898305
CLARK	class	Taxon counts	CAMI_HIGH_S001	59.0
CLARK	class	Purity (precision)	CAMI_HIGH_S001	0.3559322033898305
CLARK	class	Completeness (recall)	CAMI_HIGH_S001	1.0
CLARK	class	True positives	CAMI_HIGH_S001	21.0
CLARK	species	False negatives	CAMI_HIGH_S001	243.0
CLARK	species	False positives	CAMI_HIGH_S001	0.0
CLARK	species	Jaccard index	CAMI_HIGH_S001	0.0
CLARK	species	Taxon counts	CAMI_HIGH_S001	0.0
CLARK	species	Purity (precision)	CAMI_HIGH_S001	0.0
CLARK	species	Completeness (recall)	CAMI_HIGH_S001	0.0
CLARK	species	True positives	CAMI_HIGH_S001	0.0
CLARK	class	L1 norm error	CAMI_HIGH_S001	0.3363860406879934
CLARK	family	L1 norm error	CAMI_HIGH_S001	0.814663842354535
CLARK	genus	L1 norm error	CAMI_HIGH_S001	1.054381974012459
CLARK	order	L1 norm error	CAMI_HIGH_S001	0.39391925689160756
CLARK	phylum	L1 norm error	CAMI_HIGH_S001	0.18542039023945467
CLARK	superkingdom	L1 norm error	CAMI_HIGH_S001	0.011919875874808177
CLARK	na	Weighted UniFrac error	CAMI_HIGH_S001	7.426093292009999
CLARK	na	Unweighted UniFrac error	CAMI_HIGH_S001	12138.999531547519
CommonKmers	class	Bray-Curtis distance	CAMI_HIGH_S001	0.18658101825867052
CommonKmers	family	Bray-Curtis distance	CAMI_HIGH_S001	0.48148563797535965
CommonKmers	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.5943602497103031
CommonKmers	order	Bray-Curtis distance	CAMI_HIGH_S001	0.2771191620704057
CommonKmers	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.17172345378889306
CommonKmers	species	Bray-Curtis distance	CAMI_HIGH_S001	0.9787973582396094
CommonKmers	strain	Bray-Curtis distance	CAMI_HIGH_S001	1.0
CommonKmers	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.008116514620584398
CommonKmers	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.08535202699654627
CommonKmers	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.12313694607773824
CommonKmers	phylum	Shannon diversity	CAMI_HIGH_S001	0.9462242535869578
CommonKmers	phylum	Shannon equitability	CAMI_HIGH_S001	0.58792218468117
CommonKmers	class	Shannon diversity	CAMI_HIGH_S001	1.7282163406416087
CommonKmers	class	Shannon equitability	CAMI_HIGH_S001	0.7505548202756811
CommonKmers	order	Shannon diversity	CAMI_HIGH_S001	2.131994403383218
CommonKmers	order	Shannon equitability	CAMI_HIGH_S001	0.7376194420523428
CommonKmers	family	Shannon diversity	CAMI_HIGH_S001	3.0191163269908583
CommonKmers	family	Shannon equitability	CAMI_HIGH_S001	0.8361077155531353
CommonKmers	genus	Shannon diversity	CAMI_HIGH_S001	3.407530159541383
CommonKmers	genus	Shannon equitability	CAMI_HIGH_S001	0.8162946893105523
CommonKmers	species	Shannon diversity	CAMI_HIGH_S001	4.744475937755276
CommonKmers	species	Shannon equitability	CAMI_HIGH_S001	0.8880904327561208
CommonKmers	strain	Shannon diversity	CAMI_HIGH_S001	3.4482198737739265
CommonKmers	strain	Shannon equitability	CAMI_HIGH_S001	0.8230319885752958
CommonKmers	superkingdom	F1 score	CAMI_HIGH_S001	1.0
CommonKmers	superkingdom	False negatives	CAMI_HIGH_S001	0.0
CommonKmers	superkingdom	False positives	CAMI_HIGH_S001	0.0
CommonKmers	superkingdom	Jaccard index	CAMI_HIGH_S001	1.0
CommonKmers	superkingdom	Taxon counts	CAMI_HIGH_S001	2.0
CommonKmers	superkingdom	Purity (precision)	CAMI_HIGH_S001	1.0
CommonKmers	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
CommonKmers	superkingdom	True positives	CAMI_HIGH_S001	2.0
CommonKmers	genus	F1 score	CAMI_HIGH_S001	0.3861003861003861
CommonKmers	genus	False negatives	CAMI_HIGH_S001	144.0
CommonKmers	genus	False positives	CAMI_HIGH_S001	15.0
CommonKmers	genus	Jaccard index	CAMI_HIGH_S001	0.23923444976076555
CommonKmers	genus	Taxon counts	CAMI_HIGH_S001	65.0
CommonKmers	genus	Purity (precision)	CAMI_HIGH_S001	0.7692307692307693
CommonKmers	genus	Completeness (recall)	CAMI_HIGH_S001	0.25773195876288657
CommonKmers	genus	True positives	CAMI_HIGH_S001	50.0
CommonKmers	order	F1 score	CAMI_HIGH_S001	0.6206896551724138
CommonKmers	order	False negatives	CAMI_HIGH_S001	22.0
CommonKmers	order	False positives	CAMI_HIGH_S001	0.0
CommonKmers	order	Jaccard index	CAMI_HIGH_S001	0.45
CommonKmers	order	Taxon counts	CAMI_HIGH_S001	18.0
CommonKmers	order	Purity (precision)	CAMI_HIGH_S001	1.0
CommonKmers	order	Completeness (recall)	CAMI_HIGH_S001	0.45
CommonKmers	order	True positives	CAMI_HIGH_S001	18.0
CommonKmers	family	F1 score	CAMI_HIGH_S001	0.56
CommonKmers	family	False negatives	CAMI_HIGH_S001	53.0
CommonKmers	family	False positives	CAMI_HIGH_S001	2.0
CommonKmers	family	Jaccard index	CAMI_HIGH_S001	0.3888888888888889
CommonKmers	family	Taxon counts	CAMI_HIGH_S001	37.0
CommonKmers	family	Purity (precision)	CAMI_HIGH_S001	0.9459459459459459
CommonKmers	family	Completeness (recall)	CAMI_HIGH_S001	0.3977272727272727
CommonKmers	family	True positives	CAMI_HIGH_S001	35.0
CommonKmers	strain	False negatives	CAMI_HIGH_S001	1074.0
CommonKmers	strain	False positives	CAMI_HIGH_S001	66.0
CommonKmers	strain	Jaccard index	CAMI_HIGH_S001	0.0
CommonKmers	strain	Taxon counts	CAMI_HIGH_S001	66.0
CommonKmers	strain	Purity (precision)	CAMI_HIGH_S001	0.0
CommonKmers	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
CommonKmers	strain	True positives	CAMI_HIGH_S001	0.0
CommonKmers	phylum	F1 score	CAMI_HIGH_S001	0.5882352941176471
CommonKmers	phylum	False negatives	CAMI_HIGH_S001	7.0
CommonKmers	phylum	False positives	CAMI_HIGH_S001	0.0
CommonKmers	phylum	Jaccard index	CAMI_HIGH_S001	0.4166666666666667
CommonKmers	phylum	Taxon counts	CAMI_HIGH_S001	5.0
CommonKmers	phylum	Purity (precision)	CAMI_HIGH_S001	1.0
CommonKmers	phylum	Completeness (recall)	CAMI_HIGH_S001	0.4166666666666667
CommonKmers	phylum	True positives	CAMI_HIGH_S001	5.0
CommonKmers	class	F1 score	CAMI_HIGH_S001	0.6451612903225806
CommonKmers	class	False negatives	CAMI_HIGH_S001	11.0
CommonKmers	class	False positives	CAMI_HIGH_S001	0.0
CommonKmers	class	Jaccard index	CAMI_HIGH_S001	0.47619047619047616
CommonKmers	class	Taxon counts	CAMI_HIGH_S001	10.0
CommonKmers	class	Purity (precision)	CAMI_HIGH_S001	1.0
CommonKmers	class	Completeness (recall)	CAMI_HIGH_S001	0.47619047619047616
CommonKmers	class	True positives	CAMI_HIGH_S001	10.0
CommonKmers	species	F1 score	CAMI_HIGH_S001	0.07079646017699116
CommonKmers	species	False negatives	CAMI_HIGH_S001	227.0
CommonKmers	species	False positives	CAMI_HIGH_S001	193.0
CommonKmers	species	Jaccard index	CAMI_HIGH_S001	0.03669724770642202
CommonKmers	species	Taxon counts	CAMI_HIGH_S001	209.0
CommonKmers	species	Purity (precision)	CAMI_HIGH_S001	0.07655502392344497
CommonKmers	species	Completeness (recall)	CAMI_HIGH_S001	0.06584362139917696
CommonKmers	species	True positives	CAMI_HIGH_S001	16.0
CommonKmers	class	L1 norm error	CAMI_HIGH_S001	0.3731620365173411
CommonKmers	family	L1 norm error	CAMI_HIGH_S001	0.9629712759507197
CommonKmers	genus	L1 norm error	CAMI_HIGH_S001	1.1887204994206055
CommonKmers	order	L1 norm error	CAMI_HIGH_S001	0.5542383241408113
CommonKmers	phylum	L1 norm error	CAMI_HIGH_S001	0.3434469075777862
CommonKmers	species	L1 norm error	CAMI_HIGH_S001	1.9575947164792173
CommonKmers	strain	L1 norm error	CAMI_HIGH_S001	1.9999999999999998
CommonKmers	superkingdom	L1 norm error	CAMI_HIGH_S001	0.016233029241168793
CommonKmers	na	Weighted UniFrac error	CAMI_HIGH_S001	9.987072380266529
CommonKmers	na	Unweighted UniFrac error	CAMI_HIGH_S001	10655.63778124476
FOCUS	class	Bray-Curtis distance	CAMI_HIGH_S001	0.08909343127144555
FOCUS	family	Bray-Curtis distance	CAMI_HIGH_S001	0.30628367341473983
FOCUS	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.5834061675890401
FOCUS	order	Bray-Curtis distance	CAMI_HIGH_S001	0.16914285568473658
FOCUS	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.06754913129553475
FOCUS	species	Bray-Curtis distance	CAMI_HIGH_S001	1.0
FOCUS	strain	Bray-Curtis distance	CAMI_HIGH_S001	1.0
FOCUS	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.01675956130599125
FOCUS	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.1185643354213676
FOCUS	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.1710521787387027
FOCUS	phylum	Shannon diversity	CAMI_HIGH_S001	1.4914515935892323
FOCUS	phylum	Shannon equitability	CAMI_HIGH_S001	0.48250763814933023
FOCUS	class	Shannon diversity	CAMI_HIGH_S001	2.171244280562558
FOCUS	class	Shannon equitability	CAMI_HIGH_S001	0.6448035427202959
FOCUS	order	Shannon diversity	CAMI_HIGH_S001	2.8144766034781656
FOCUS	order	Shannon equitability	CAMI_HIGH_S001	0.6846419268678173
FOCUS	family	Shannon diversity	CAMI_HIGH_S001	4.027796572240171
FOCUS	family	Shannon equitability	CAMI_HIGH_S001	0.8488628421392294
FOCUS	genus	Shannon diversity	CAMI_HIGH_S001	4.717497634099922
FOCUS	genus	Shannon equitability	CAMI_HIGH_S001	0.8703011113724479
FOCUS	species	Shannon diversity	CAMI_HIGH_S001	5.402518647532569
FOCUS	species	Shannon equitability	CAMI_HIGH_S001	0.9111118016591611
FOCUS	strain	Shannon diversity	CAMI_HIGH_S001	5.086565098794453
FOCUS	strain	Shannon equitability	CAMI_HIGH_S001	0.9038570642966838
FOCUS	superkingdom	F1 score	CAMI_HIGH_S001	1.0
FOCUS	superkingdom	False negatives	CAMI_HIGH_S001	0.0
FOCUS	superkingdom	False positives	CAMI_HIGH_S001	0.0
FOCUS	superkingdom	Jaccard index	CAMI_HIGH_S001	1.0
FOCUS	superkingdom	Taxon counts	CAMI_HIGH_S001	2.0
FOCUS	superkingdom	Purity (precision)	CAMI_HIGH_S001	1.0
FOCUS	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
FOCUS	superkingdom	True positives	CAMI_HIGH_S001	2.0
FOCUS	genus	F1 score	CAMI_HIGH_S001	0.2761904761904762
FOCUS	genus	False negatives	CAMI_HIGH_S001	136.0
FOCUS	genus	False positives	CAMI_HIGH_S001	168.0
FOCUS	genus	Jaccard index	CAMI_HIGH_S001	0.16022099447513813
FOCUS	genus	Taxon counts	CAMI_HIGH_S001	226.0
FOCUS	genus	Purity (precision)	CAMI_HIGH_S001	0.25663716814159293
FOCUS	genus	Completeness (recall)	CAMI_HIGH_S001	0.29896907216494845
FOCUS	genus	True positives	CAMI_HIGH_S001	58.0
FOCUS	order	F1 score	CAMI_HIGH_S001	0.6336633663366338
FOCUS	order	False negatives	CAMI_HIGH_S001	8.0
FOCUS	order	False positives	CAMI_HIGH_S001	29.0
FOCUS	order	Jaccard index	CAMI_HIGH_S001	0.463768115942029
FOCUS	order	Taxon counts	CAMI_HIGH_S001	61.0
FOCUS	order	Purity (precision)	CAMI_HIGH_S001	0.5245901639344263
FOCUS	order	Completeness (recall)	CAMI_HIGH_S001	0.8
FOCUS	order	True positives	CAMI_HIGH_S001	32.0
FOCUS	family	F1 score	CAMI_HIGH_S001	0.6206896551724138
FOCUS	family	False negatives	CAMI_HIGH_S001	25.0
FOCUS	family	False positives	CAMI_HIGH_S001	52.0
FOCUS	family	Jaccard index	CAMI_HIGH_S001	0.45
FOCUS	family	Taxon counts	CAMI_HIGH_S001	115.0
FOCUS	family	Purity (precision)	CAMI_HIGH_S001	0.5478260869565217
FOCUS	family	Completeness (recall)	CAMI_HIGH_S001	0.7159090909090909
FOCUS	family	True positives	CAMI_HIGH_S001	63.0
FOCUS	strain	False negatives	CAMI_HIGH_S001	1074.0
FOCUS	strain	False positives	CAMI_HIGH_S001	278.0
FOCUS	strain	Jaccard index	CAMI_HIGH_S001	0.0
FOCUS	strain	Taxon counts	CAMI_HIGH_S001	278.0
FOCUS	strain	Purity (precision)	CAMI_HIGH_S001	0.0
FOCUS	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
FOCUS	strain	True positives	CAMI_HIGH_S001	0.0
FOCUS	phylum	F1 score	CAMI_HIGH_S001	0.5294117647058824
FOCUS	phylum	False negatives	CAMI_HIGH_S001	3.0
FOCUS	phylum	False positives	CAMI_HIGH_S001	13.0
FOCUS	phylum	Jaccard index	CAMI_HIGH_S001	0.36
FOCUS	phylum	Taxon counts	CAMI_HIGH_S001	22.0
FOCUS	phylum	Purity (precision)	CAMI_HIGH_S001	0.4090909090909091
FOCUS	phylum	Completeness (recall)	CAMI_HIGH_S001	0.75
FOCUS	phylum	True positives	CAMI_HIGH_S001	9.0
FOCUS	class	F1 score	CAMI_HIGH_S001	0.7200000000000001
FOCUS	class	False negatives	CAMI_HIGH_S001	3.0
FOCUS	class	False positives	CAMI_HIGH_S001	11.0
FOCUS	class	Jaccard index	CAMI_HIGH_S001	0.5625
FOCUS	class	Taxon counts	CAMI_HIGH_S001	29.0
FOCUS	class	Purity (precision)	CAMI_HIGH_S001	0.6206896551724138
FOCUS	class	Completeness (recall)	CAMI_HIGH_S001	0.8571428571428571
FOCUS	class	True positives	CAMI_HIGH_S001	18.0
FOCUS	species	False negatives	CAMI_HIGH_S001	243.0
FOCUS	species	False positives	CAMI_HIGH_S001	376.0
FOCUS	species	Jaccard index	CAMI_HIGH_S001	0.0
FOCUS	species	Taxon counts	CAMI_HIGH_S001	376.0
FOCUS	species	Purity (precision)	CAMI_HIGH_S001	0.0
FOCUS	species	Completeness (recall)	CAMI_HIGH_S001	0.0
FOCUS	species	True positives	CAMI_HIGH_S001	0.0
FOCUS	class	L1 norm error	CAMI_HIGH_S001	0.17818686254289118
FOCUS	family	L1 norm error	CAMI_HIGH_S001	0.6125673468294798
FOCUS	genus	L1 norm error	CAMI_HIGH_S001	1.1668123351780795
FOCUS	order	L1 norm error	CAMI_HIGH_S001	0.33828571136947316
FOCUS	phylum	L1 norm error	CAMI_HIGH_S001	0.1350982625910695
FOCUS	species	L1 norm error	CAMI_HIGH_S001	1.9999999999999993
FOCUS	strain	L1 norm error	CAMI_HIGH_S001	1.9999999999999991
FOCUS	superkingdom	L1 norm error	CAMI_HIGH_S001	0.03351912261198249
FOCUS	na	Weighted UniFrac error	CAMI_HIGH_S001	9.59217858455366
FOCUS	na	Unweighted UniFrac error	CAMI_HIGH_S001	10094.995901268145
Metaphlan2	class	Bray-Curtis distance	CAMI_HIGH_S001	0.3914861880020185
Metaphlan2	family	Bray-Curtis distance	CAMI_HIGH_S001	0.5727553083551393
Metaphlan2	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.7096635035642305
Metaphlan2	order	Bray-Curtis distance	CAMI_HIGH_S001	0.5115326035527585
Metaphlan2	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.25766620056051875
Metaphlan2	species	Bray-Curtis distance	CAMI_HIGH_S001	0.9895123308588828
Metaphlan2	strain	Bray-Curtis distance	CAMI_HIGH_S001	1.0
Metaphlan2	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.05511114720309455
Metaphlan2	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.2373116439020641
Metaphlan2	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.34236833180271553
Metaphlan2	phylum	Shannon diversity	CAMI_HIGH_S001	1.0038768246025094
Metaphlan2	phylum	Shannon equitability	CAMI_HIGH_S001	0.560274323559183
Metaphlan2	class	Shannon diversity	CAMI_HIGH_S001	1.993723126605592
Metaphlan2	class	Shannon equitability	CAMI_HIGH_S001	0.7036967868262421
Metaphlan2	order	Shannon diversity	CAMI_HIGH_S001	2.712425579513428
Metaphlan2	order	Shannon equitability	CAMI_HIGH_S001	0.769185555639882
Metaphlan2	family	Shannon diversity	CAMI_HIGH_S001	3.044924536634911
Metaphlan2	family	Shannon equitability	CAMI_HIGH_S001	0.7669271184422035
Metaphlan2	genus	Shannon diversity	CAMI_HIGH_S001	3.1559686788622736
Metaphlan2	genus	Shannon equitability	CAMI_HIGH_S001	0.7287377058070293
Metaphlan2	species	Shannon diversity	CAMI_HIGH_S001	2.7192874536506224
Metaphlan2	species	Shannon equitability	CAMI_HIGH_S001	0.6849086950933396
Metaphlan2	strain	Shannon diversity	CAMI_HIGH_S001	1.966324668901146
Metaphlan2	strain	Shannon equitability	CAMI_HIGH_S001	0.5900972352977695
Metaphlan2	superkingdom	F1 score	CAMI_HIGH_S001	1.0
Metaphlan2	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Metaphlan2	superkingdom	False positives	CAMI_HIGH_S001	0.0
Metaphlan2	superkingdom	Jaccard index	CAMI_HIGH_S001	1.0
Metaphlan2	superkingdom	Taxon counts	CAMI_HIGH_S001	2.0
Metaphlan2	superkingdom	Purity (precision)	CAMI_HIGH_S001	1.0
Metaphlan2	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Metaphlan2	superkingdom	True positives	CAMI_HIGH_S001	2.0
Metaphlan2	genus	F1 score	CAMI_HIGH_S001	0.4592592592592593
Metaphlan2	genus	False negatives	CAMI_HIGH_S001	132.0
Metaphlan2	genus	False positives	CAMI_HIGH_S001	14.0
Metaphlan2	genus	Jaccard index	CAMI_HIGH_S001	0.2980769230769231
Metaphlan2	genus	Taxon counts	CAMI_HIGH_S001	76.0
Metaphlan2	genus	Purity (precision)	CAMI_HIGH_S001	0.8157894736842105
Metaphlan2	genus	Completeness (recall)	CAMI_HIGH_S001	0.31958762886597936
Metaphlan2	genus	True positives	CAMI_HIGH_S001	62.0
Metaphlan2	order	F1 score	CAMI_HIGH_S001	0.7567567567567567
Metaphlan2	order	False negatives	CAMI_HIGH_S001	12.0
Metaphlan2	order	False positives	CAMI_HIGH_S001	6.0
Metaphlan2	order	Jaccard index	CAMI_HIGH_S001	0.6086956521739131
Metaphlan2	order	Taxon counts	CAMI_HIGH_S001	34.0
Metaphlan2	order	Purity (precision)	CAMI_HIGH_S001	0.8235294117647058
Metaphlan2	order	Completeness (recall)	CAMI_HIGH_S001	0.7
Metaphlan2	order	True positives	CAMI_HIGH_S001	28.0
Metaphlan2	family	F1 score	CAMI_HIGH_S001	0.7092198581560285
Metaphlan2	family	False negatives	CAMI_HIGH_S001	38.0
Metaphlan2	family	False positives	CAMI_HIGH_S001	3.0
Metaphlan2	family	Jaccard index	CAMI_HIGH_S001	0.5494505494505495
Metaphlan2	family	Taxon counts	CAMI_HIGH_S001	53.0
Metaphlan2	family	Purity (precision)	CAMI_HIGH_S001	0.9433962264150944
Metaphlan2	family	Completeness (recall)	CAMI_HIGH_S001	0.5681818181818182
Metaphlan2	family	True positives	CAMI_HIGH_S001	50.0
Metaphlan2	strain	False negatives	CAMI_HIGH_S001	1074.0
Metaphlan2	strain	False positives	CAMI_HIGH_S001	28.0
Metaphlan2	strain	Jaccard index	CAMI_HIGH_S001	0.0
Metaphlan2	strain	Taxon counts	CAMI_HIGH_S001	28.0
Metaphlan2	strain	Purity (precision)	CAMI_HIGH_S001	0.0
Metaphlan2	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
Metaphlan2	strain	True positives	CAMI_HIGH_S001	0.0
Metaphlan2	phylum	F1 score	CAMI_HIGH_S001	0.6666666666666666
Metaphlan2	phylum	False negatives	CAMI_HIGH_S001	6.0
Metaphlan2	phylum	False positives	CAMI_HIGH_S001	0.0
Metaphlan2	phylum	Jaccard index	CAMI_HIGH_S001	0.5
Metaphlan2	phylum	Taxon counts	CAMI_HIGH_S001	6.0
Metaphlan2	phylum	Purity (precision)	CAMI_HIGH_S001	1.0
Metaphlan2	phylum	Completeness (recall)	CAMI_HIGH_S001	0.5
Metaphlan2	phylum	True positives	CAMI_HIGH_S001	6.0
Metaphlan2	class	F1 score	CAMI_HIGH_S001	0.7894736842105262
Metaphlan2	class	False negatives	CAMI_HIGH_S001	6.0
Metaphlan2	class	False positives	CAMI_HIGH_S001	2.0
Metaphlan2	class	Jaccard index	CAMI_HIGH_S001	0.6521739130434783
Metaphlan2	class	Taxon counts	CAMI_HIGH_S001	17.0
Metaphlan2	class	Purity (precision)	CAMI_HIGH_S001	0.8823529411764706
Metaphlan2	class	Completeness (recall)	CAMI_HIGH_S001	0.7142857142857143
Metaphlan2	class	True positives	CAMI_HIGH_S001	15.0
Metaphlan2	species	F1 score	CAMI_HIGH_S001	0.02702702702702703
Metaphlan2	species	False negatives	CAMI_HIGH_S001	239.0
Metaphlan2	species	False positives	CAMI_HIGH_S001	49.0
Metaphlan2	species	Jaccard index	CAMI_HIGH_S001	0.0136986301369863
Metaphlan2	species	Taxon counts	CAMI_HIGH_S001	53.0
Metaphlan2	species	Purity (precision)	CAMI_HIGH_S001	0.07547169811320754
Metaphlan2	species	Completeness (recall)	CAMI_HIGH_S001	0.01646090534979424
Metaphlan2	species	True positives	CAMI_HIGH_S001	4.0
Metaphlan2	class	L1 norm error	CAMI_HIGH_S001	0.782972376004037
Metaphlan2	family	L1 norm error	CAMI_HIGH_S001	1.1455106167102784
Metaphlan2	genus	L1 norm error	CAMI_HIGH_S001	1.419327007128459
Metaphlan2	order	L1 norm error	CAMI_HIGH_S001	1.0230652071055168
Metaphlan2	phylum	L1 norm error	CAMI_HIGH_S001	0.5153324011210376
Metaphlan2	species	L1 norm error	CAMI_HIGH_S001	1.979024661717765
Metaphlan2	strain	L1 norm error	CAMI_HIGH_S001	2.000000000000001
Metaphlan2	superkingdom	L1 norm error	CAMI_HIGH_S001	0.1102222944061891
Metaphlan2	na	Weighted UniFrac error	CAMI_HIGH_S001	10.179222396129761
Metaphlan2	na	Unweighted UniFrac error	CAMI_HIGH_S001	11066.589584478794
