tool	rank	metric	sample	value
CLARK	order	Shannon diversity	CAMI_MED_S001	2.2499360398823125
CLARK	order	Shannon equitability	CAMI_MED_S001	0.45596269640334974
CLARK	family	Shannon diversity	CAMI_MED_S001	2.7019815825074747
CLARK	family	Shannon equitability	CAMI_MED_S001	0.4656888066906909
CLARK	genus	Shannon diversity	CAMI_MED_S001	3.0456768303493327
CLARK	genus	Shannon equitability	CAMI_MED_S001	0.42130707605881984
CLARK	species	False negatives	CAMI_MED_S001	72.0
CLARK	species	False positives	CAMI_MED_S001	0.0
CLARK	species	Jaccard index	CAMI_MED_S001	0.0
CLARK	species	Taxon counts	CAMI_MED_S001	0.0
CLARK	species	Purity (precision)	CAMI_MED_S001	0.0
CLARK	species	Completeness (recall)	CAMI_MED_S001	0.0
CLARK	species	True positives	CAMI_MED_S001	0.0
CLARK	genus	F1 score	CAMI_MED_S001	0.07172413793103448
CLARK	genus	False negatives	CAMI_MED_S001	19.0
CLARK	genus	False positives	CAMI_MED_S001	1327.0
CLARK	genus	Jaccard index	CAMI_MED_S001	0.03719599427753934
CLARK	genus	Taxon counts	CAMI_MED_S001	1379.0
CLARK	genus	Purity (precision)	CAMI_MED_S001	0.03770848440899202
CLARK	genus	Completeness (recall)	CAMI_MED_S001	0.7323943661971831
CLARK	genus	True positives	CAMI_MED_S001	52.0
CLARK	phylum	F1 score	CAMI_MED_S001	0.24489795918367346
CLARK	phylum	False negatives	CAMI_MED_S001	0.0
CLARK	phylum	False positives	CAMI_MED_S001	37.0
CLARK	phylum	Jaccard index	CAMI_MED_S001	0.13953488372093023
CLARK	phylum	Taxon counts	CAMI_MED_S001	43.0
CLARK	phylum	Purity (precision)	CAMI_MED_S001	0.13953488372093023
CLARK	phylum	Completeness (recall)	CAMI_MED_S001	1.0
CLARK	phylum	True positives	CAMI_MED_S001	6.0
CLARK	class	F1 score	CAMI_MED_S001	0.4054054054054054
CLARK	class	False negatives	CAMI_MED_S001	0.0
CLARK	class	False positives	CAMI_MED_S001	44.0
CLARK	class	Jaccard index	CAMI_MED_S001	0.2542372881355932
CLARK	class	Taxon counts	CAMI_MED_S001	59.0
CLARK	class	Purity (precision)	CAMI_MED_S001	0.2542372881355932
CLARK	class	Completeness (recall)	CAMI_MED_S001	1.0
CLARK	class	True positives	CAMI_MED_S001	15.0
CLARK	strain	False negatives	CAMI_MED_S001	232.0
CLARK	strain	False positives	CAMI_MED_S001	0.0
CLARK	strain	Jaccard index	CAMI_MED_S001	0.0
CLARK	strain	Taxon counts	CAMI_MED_S001	0.0
CLARK	strain	Purity (precision)	CAMI_MED_S001	0.0
CLARK	strain	Completeness (recall)	CAMI_MED_S001	0.0
CLARK	strain	True positives	CAMI_MED_S001	0.0
CLARK	superkingdom	F1 score	CAMI_MED_S001	1.0
CLARK	superkingdom	False negatives	CAMI_MED_S001	0.0
CLARK	superkingdom	False positives	CAMI_MED_S001	0.0
CLARK	superkingdom	Jaccard index	CAMI_MED_S001	1.0
CLARK	superkingdom	Taxon counts	CAMI_MED_S001	3.0
CLARK	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
CLARK	superkingdom	Completeness (recall)	CAMI_MED_S001	1.0
CLARK	superkingdom	True positives	CAMI_MED_S001	3.0
CLARK	family	F1 score	CAMI_MED_S001	0.26041666666666663
CLARK	family	False negatives	CAMI_MED_S001	3.0
CLARK	family	False positives	CAMI_MED_S001	281.0
CLARK	family	Jaccard index	CAMI_MED_S001	0.1497005988023952
CLARK	family	Taxon counts	CAMI_MED_S001	331.0
CLARK	family	Purity (precision)	CAMI_MED_S001	0.1510574018126888
CLARK	family	Completeness (recall)	CAMI_MED_S001	0.9433962264150944
CLARK	family	True positives	CAMI_MED_S001	50.0
CLARK	order	F1 score	CAMI_MED_S001	0.34523809523809523
CLARK	order	False negatives	CAMI_MED_S001	0.0
CLARK	order	False positives	CAMI_MED_S001	110.0
CLARK	order	Jaccard index	CAMI_MED_S001	0.20863309352517986
CLARK	order	Taxon counts	CAMI_MED_S001	139.0
CLARK	order	Purity (precision)	CAMI_MED_S001	0.20863309352517986
CLARK	order	Completeness (recall)	CAMI_MED_S001	1.0
CLARK	order	True positives	CAMI_MED_S001	29.0
CLARK	class	L1 norm error	CAMI_MED_S001	0.490306229091881
CLARK	family	L1 norm error	CAMI_MED_S001	1.0985932284148667
CLARK	genus	L1 norm error	CAMI_MED_S001	1.2463327529331591
CLARK	order	L1 norm error	CAMI_MED_S001	0.7290213736194278
CLARK	phylum	L1 norm error	CAMI_MED_S001	0.32152684896451367
CLARK	superkingdom	L1 norm error	CAMI_MED_S001	0.7121284954420477
CLARK	na	Weighted UniFrac error	CAMI_MED_S001	8.867268896388975
CLARK	na	Unweighted UniFrac error	CAMI_MED_S001	9514.883619059729
CommonKmers	class	Bray-Curtis distance	CAMI_MED_S001	0.09836973854991644
CommonKmers	family	Bray-Curtis distance	CAMI_MED_S001	0.5843187049466727
CommonKmers	genus	Bray-Curtis distance	CAMI_MED_S001	0.6352115280579361
CommonKmers	order	Bray-Curtis distance	CAMI_MED_S001	0.23562576560164752
CommonKmers	phylum	Bray-Curtis distance	CAMI_MED_S001	0.05101888154261408
CommonKmers	species	Bray-Curtis distance	CAMI_MED_S001	0.8850516313502171
CommonKmers	strain	Bray-Curtis distance	CAMI_MED_S001	1.0
CommonKmers	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.35683757817237344
CommonKmers	superkingdom	Shannon diversity	CAMI_MED_S001	0.009348759067761149
CommonKmers	superkingdom	Shannon equitability	CAMI_MED_S001	0.013487408345524738
CommonKmers	phylum	Shannon diversity	CAMI_MED_S001	0.8956053916242923
CommonKmers	phylum	Shannon equitability	CAMI_MED_S001	0.6460427285448923
CommonKmers	class	Shannon diversity	CAMI_MED_S001	1.4154647414990191
CommonKmers	class	Shannon equitability	CAMI_MED_S001	0.7274049843391737
CommonKmers	order	Shannon diversity	CAMI_MED_S001	1.754737502433363
CommonKmers	order	Shannon equitability	CAMI_MED_S001	0.7061583188982444
CommonKmers	family	Shannon diversity	CAMI_MED_S001	1.9918597602593116
CommonKmers	family	Shannon equitability	CAMI_MED_S001	0.6443974129488973
CommonKmers	genus	Shannon diversity	CAMI_MED_S001	2.5234408758352345
CommonKmers	genus	Shannon equitability	CAMI_MED_S001	0.709759166245487
CommonKmers	species	Shannon diversity	CAMI_MED_S001	2.847290466090579
CommonKmers	species	Shannon equitability	CAMI_MED_S001	0.7012265555002619
CommonKmers	strain	Shannon diversity	CAMI_MED_S001	2.1102401010817324
CommonKmers	strain	Shannon equitability	CAMI_MED_S001	0.6402744392018584
CommonKmers	species	F1 score	CAMI_MED_S001	0.24615384615384614
CommonKmers	species	False negatives	CAMI_MED_S001	56.0
CommonKmers	species	False positives	CAMI_MED_S001	42.0
CommonKmers	species	Jaccard index	CAMI_MED_S001	0.14035087719298245
CommonKmers	species	Taxon counts	CAMI_MED_S001	58.0
CommonKmers	species	Purity (precision)	CAMI_MED_S001	0.27586206896551724
CommonKmers	species	Completeness (recall)	CAMI_MED_S001	0.2222222222222222
CommonKmers	species	True positives	CAMI_MED_S001	16.0
CommonKmers	genus	F1 score	CAMI_MED_S001	0.4339622641509434
CommonKmers	genus	False negatives	CAMI_MED_S001	48.0
CommonKmers	genus	False positives	CAMI_MED_S001	12.0
CommonKmers	genus	Jaccard index	CAMI_MED_S001	0.27710843373493976
CommonKmers	genus	Taxon counts	CAMI_MED_S001	35.0
CommonKmers	genus	Purity (precision)	CAMI_MED_S001	0.6571428571428571
CommonKmers	genus	Completeness (recall)	CAMI_MED_S001	0.323943661971831
CommonKmers	genus	True positives	CAMI_MED_S001	23.0
CommonKmers	phylum	F1 score	CAMI_MED_S001	0.8
CommonKmers	phylum	False negatives	CAMI_MED_S001	2.0
CommonKmers	phylum	False positives	CAMI_MED_S001	0.0
CommonKmers	phylum	Jaccard index	CAMI_MED_S001	0.6666666666666666
CommonKmers	phylum	Taxon counts	CAMI_MED_S001	4.0
CommonKmers	phylum	Purity (precision)	CAMI_MED_S001	1.0
CommonKmers	phylum	Completeness (recall)	CAMI_MED_S001	0.6666666666666666
CommonKmers	phylum	True positives	CAMI_MED_S001	4.0
CommonKmers	class	F1 score	CAMI_MED_S001	0.6363636363636364
CommonKmers	class	False negatives	CAMI_MED_S001	8.0
CommonKmers	class	False positives	CAMI_MED_S001	0.0
CommonKmers	class	Jaccard index	CAMI_MED_S001	0.4666666666666667
CommonKmers	class	Taxon counts	CAMI_MED_S001	7.0
CommonKmers	class	Purity (precision)	CAMI_MED_S001	1.0
CommonKmers	class	Completeness (recall)	CAMI_MED_S001	0.4666666666666667
CommonKmers	class	True positives	CAMI_MED_S001	7.0
CommonKmers	strain	False negatives	CAMI_MED_S001	232.0
CommonKmers	strain	False positives	CAMI_MED_S001	27.0
CommonKmers	strain	Jaccard index	CAMI_MED_S001	0.0
CommonKmers	strain	Taxon counts	CAMI_MED_S001	27.0
CommonKmers	strain	Purity (precision)	CAMI_MED_S001	0.0
CommonKmers	strain	Completeness (recall)	CAMI_MED_S001	0.0
CommonKmers	strain	True positives	CAMI_MED_S001	0.0
CommonKmers	superkingdom	F1 score	CAMI_MED_S001	0.8
CommonKmers	superkingdom	False negatives	CAMI_MED_S001	1.0
CommonKmers	superkingdom	False positives	CAMI_MED_S001	0.0
CommonKmers	superkingdom	Jaccard index	CAMI_MED_S001	0.6666666666666666
CommonKmers	superkingdom	Taxon counts	CAMI_MED_S001	2.0
CommonKmers	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
CommonKmers	superkingdom	Completeness (recall)	CAMI_MED_S001	0.6666666666666666
CommonKmers	superkingdom	True positives	CAMI_MED_S001	2.0
CommonKmers	family	F1 score	CAMI_MED_S001	0.5333333333333334
CommonKmers	family	False negatives	CAMI_MED_S001	33.0
CommonKmers	family	False positives	CAMI_MED_S001	2.0
CommonKmers	family	Jaccard index	CAMI_MED_S001	0.36363636363636365
CommonKmers	family	Taxon counts	CAMI_MED_S001	22.0
CommonKmers	family	Purity (precision)	CAMI_MED_S001	0.9090909090909091
CommonKmers	family	Completeness (recall)	CAMI_MED_S001	0.37735849056603776
CommonKmers	family	True positives	CAMI_MED_S001	20.0
CommonKmers	order	F1 score	CAMI_MED_S001	0.5853658536585366
CommonKmers	order	False negatives	CAMI_MED_S001	17.0
CommonKmers	order	False positives	CAMI_MED_S001	0.0
CommonKmers	order	Jaccard index	CAMI_MED_S001	0.41379310344827586
CommonKmers	order	Taxon counts	CAMI_MED_S001	12.0
CommonKmers	order	Purity (precision)	CAMI_MED_S001	1.0
CommonKmers	order	Completeness (recall)	CAMI_MED_S001	0.41379310344827586
CommonKmers	order	True positives	CAMI_MED_S001	12.0
CommonKmers	class	L1 norm error	CAMI_MED_S001	0.1967394770998329
CommonKmers	family	L1 norm error	CAMI_MED_S001	1.1686374098933452
CommonKmers	genus	L1 norm error	CAMI_MED_S001	1.2704230561158725
CommonKmers	order	L1 norm error	CAMI_MED_S001	0.47125153120329505
CommonKmers	phylum	L1 norm error	CAMI_MED_S001	0.10203776308522818
CommonKmers	species	L1 norm error	CAMI_MED_S001	1.7701032627004338
CommonKmers	strain	L1 norm error	CAMI_MED_S001	2.0000000000000004
CommonKmers	superkingdom	L1 norm error	CAMI_MED_S001	0.7136751563447469
CommonKmers	na	Weighted UniFrac error	CAMI_MED_S001	10.923179320832848
CommonKmers	na	Unweighted UniFrac error	CAMI_MED_S001	2616.5665556069816
FOCUS	class	Bray-Curtis distance	CAMI_MED_S001	0.12755303980496405
FOCUS	family	Bray-Curtis distance	CAMI_MED_S001	0.4789293377797533
FOCUS	genus	Bray-Curtis distance	CAMI_MED_S001	0.7381020630846836
FOCUS	order	Bray-Curtis distance	CAMI_MED_S001	0.19855298213212977
FOCUS	phylum	Bray-Curtis distance	CAMI_MED_S001	0.11663787924807786
FOCUS	species	Bray-Curtis distance	CAMI_MED_S001	0.9229771827824951
FOCUS	strain	Bray-Curtis distance	CAMI_MED_S001	1.0
FOCUS	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.35672930282692633
FOCUS	superkingdom	Shannon diversity	CAMI_MED_S001	0.09811012192408088
FOCUS	superkingdom	Shannon equitability	CAMI_MED_S001	0.14154298636088306
FOCUS	phylum	Shannon diversity	CAMI_MED_S001	1.2276145049146978
FOCUS	phylum	Shannon equitability	CAMI_MED_S001	0.41692645478502355
FOCUS	class	Shannon diversity	CAMI_MED_S001	1.6702572605484882
FOCUS	class	Shannon equitability	CAMI_MED_S001	0.5188945928403057
FOCUS	order	Shannon diversity	CAMI_MED_S001	2.4873213047069367
FOCUS	order	Shannon equitability	CAMI_MED_S001	0.6460327140710613
FOCUS	family	Shannon diversity	CAMI_MED_S001	3.6464391647210452
FOCUS	family	Shannon equitability	CAMI_MED_S001	0.8123712558472735
FOCUS	genus	Shannon diversity	CAMI_MED_S001	4.018395848155604
FOCUS	genus	Shannon equitability	CAMI_MED_S001	0.8255505716614904
FOCUS	species	Shannon diversity	CAMI_MED_S001	4.468604021771672
FOCUS	species	Shannon equitability	CAMI_MED_S001	0.8474501035211208
FOCUS	strain	Shannon diversity	CAMI_MED_S001	4.3397255380145054
FOCUS	strain	Shannon equitability	CAMI_MED_S001	0.8582900644237086
FOCUS	species	F1 score	CAMI_MED_S001	0.0449438202247191
FOCUS	species	False negatives	CAMI_MED_S001	66.0
FOCUS	species	False positives	CAMI_MED_S001	189.0
FOCUS	species	Jaccard index	CAMI_MED_S001	0.022988505747126436
FOCUS	species	Taxon counts	CAMI_MED_S001	195.0
FOCUS	species	Purity (precision)	CAMI_MED_S001	0.03076923076923077
FOCUS	species	Completeness (recall)	CAMI_MED_S001	0.08333333333333333
FOCUS	species	True positives	CAMI_MED_S001	6.0
FOCUS	genus	F1 score	CAMI_MED_S001	0.2288557213930348
FOCUS	genus	False negatives	CAMI_MED_S001	48.0
FOCUS	genus	False positives	CAMI_MED_S001	107.0
FOCUS	genus	Jaccard index	CAMI_MED_S001	0.12921348314606743
FOCUS	genus	Taxon counts	CAMI_MED_S001	130.0
FOCUS	genus	Purity (precision)	CAMI_MED_S001	0.17692307692307693
FOCUS	genus	Completeness (recall)	CAMI_MED_S001	0.323943661971831
FOCUS	genus	True positives	CAMI_MED_S001	23.0
FOCUS	phylum	F1 score	CAMI_MED_S001	0.4799999999999999
FOCUS	phylum	False negatives	CAMI_MED_S001	0.0
FOCUS	phylum	False positives	CAMI_MED_S001	13.0
FOCUS	phylum	Jaccard index	CAMI_MED_S001	0.3157894736842105
FOCUS	phylum	Taxon counts	CAMI_MED_S001	19.0
FOCUS	phylum	Purity (precision)	CAMI_MED_S001	0.3157894736842105
FOCUS	phylum	Completeness (recall)	CAMI_MED_S001	1.0
FOCUS	phylum	True positives	CAMI_MED_S001	6.0
FOCUS	class	F1 score	CAMI_MED_S001	0.7499999999999999
FOCUS	class	False negatives	CAMI_MED_S001	0.0
FOCUS	class	False positives	CAMI_MED_S001	10.0
FOCUS	class	Jaccard index	CAMI_MED_S001	0.6
FOCUS	class	Taxon counts	CAMI_MED_S001	25.0
FOCUS	class	Purity (precision)	CAMI_MED_S001	0.6
FOCUS	class	Completeness (recall)	CAMI_MED_S001	1.0
FOCUS	class	True positives	CAMI_MED_S001	15.0
FOCUS	strain	False negatives	CAMI_MED_S001	232.0
FOCUS	strain	False positives	CAMI_MED_S001	157.0
FOCUS	strain	Jaccard index	CAMI_MED_S001	0.0
FOCUS	strain	Taxon counts	CAMI_MED_S001	157.0
FOCUS	strain	Purity (precision)	CAMI_MED_S001	0.0
FOCUS	strain	Completeness (recall)	CAMI_MED_S001	0.0
FOCUS	strain	True positives	CAMI_MED_S001	0.0
FOCUS	superkingdom	F1 score	CAMI_MED_S001	0.8
FOCUS	superkingdom	False negatives	CAMI_MED_S001	1.0
FOCUS	superkingdom	False positives	CAMI_MED_S001	0.0
FOCUS	superkingdom	Jaccard index	CAMI_MED_S001	0.6666666666666666
FOCUS	superkingdom	Taxon counts	CAMI_MED_S001	2.0
FOCUS	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
FOCUS	superkingdom	Completeness (recall)	CAMI_MED_S001	0.6666666666666666
FOCUS	superkingdom	True positives	CAMI_MED_S001	2.0
FOCUS	family	F1 score	CAMI_MED_S001	0.4929577464788733
FOCUS	family	False negatives	CAMI_MED_S001	18.0
FOCUS	family	False positives	CAMI_MED_S001	54.0
FOCUS	family	Jaccard index	CAMI_MED_S001	0.32710280373831774
FOCUS	family	Taxon counts	CAMI_MED_S001	89.0
FOCUS	family	Purity (precision)	CAMI_MED_S001	0.39325842696629215
FOCUS	family	Completeness (recall)	CAMI_MED_S001	0.660377358490566
FOCUS	family	True positives	CAMI_MED_S001	35.0
FOCUS	order	F1 score	CAMI_MED_S001	0.5263157894736842
FOCUS	order	False negatives	CAMI_MED_S001	9.0
FOCUS	order	False positives	CAMI_MED_S001	27.0
FOCUS	order	Jaccard index	CAMI_MED_S001	0.35714285714285715
FOCUS	order	Taxon counts	CAMI_MED_S001	47.0
FOCUS	order	Purity (precision)	CAMI_MED_S001	0.425531914893617
FOCUS	order	Completeness (recall)	CAMI_MED_S001	0.6896551724137931
FOCUS	order	True positives	CAMI_MED_S001	20.0
FOCUS	class	L1 norm error	CAMI_MED_S001	0.2551060796099281
FOCUS	family	L1 norm error	CAMI_MED_S001	0.9578586755595064
FOCUS	genus	L1 norm error	CAMI_MED_S001	1.4762041261693684
FOCUS	order	L1 norm error	CAMI_MED_S001	0.39710596426425954
FOCUS	phylum	L1 norm error	CAMI_MED_S001	0.23327575849615573
FOCUS	species	L1 norm error	CAMI_MED_S001	1.8459543655649893
FOCUS	strain	L1 norm error	CAMI_MED_S001	2.0000000000000013
FOCUS	superkingdom	L1 norm error	CAMI_MED_S001	0.7134586056538527
FOCUS	na	Weighted UniFrac error	CAMI_MED_S001	10.609550336970344
FOCUS	na	Unweighted UniFrac error	CAMI_MED_S001	3092.474433407531
Metaphlan2	class	Bray-Curtis distance	CAMI_MED_S001	0.23952883710934855
Metaphlan2	family	Bray-Curtis distance	CAMI_MED_S001	0.6168284329319074
Metaphlan2	genus	Bray-Curtis distance	CAMI_MED_S001	0.6476680802953503
Metaphlan2	order	Bray-Curtis distance	CAMI_MED_S001	0.33228156565682804
Metaphlan2	phylum	Bray-Curtis distance	CAMI_MED_S001	0.1610242043781463
Metaphlan2	species	Bray-Curtis distance	CAMI_MED_S001	0.8867115318909097
Metaphlan2	strain	Bray-Curtis distance	CAMI_MED_S001	1.0
Metaphlan2	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.2918306833573404
Metaphlan2	superkingdom	Shannon diversity	CAMI_MED_S001	0.2769181886229228
Metaphlan2	superkingdom	Shannon equitability	CAMI_MED_S001	0.2520617978510339
Metaphlan2	phylum	Shannon diversity	CAMI_MED_S001	0.8093914074618451
Metaphlan2	phylum	Shannon equitability	CAMI_MED_S001	0.5029031571884177
Metaphlan2	class	Shannon diversity	CAMI_MED_S001	1.4818696834691503
Metaphlan2	class	Shannon equitability	CAMI_MED_S001	0.6179876578762307
Metaphlan2	order	Shannon diversity	CAMI_MED_S001	2.12576916801253
Metaphlan2	order	Shannon equitability	CAMI_MED_S001	0.70959918106788
Metaphlan2	family	Shannon diversity	CAMI_MED_S001	2.2421066508839473
Metaphlan2	family	Shannon equitability	CAMI_MED_S001	0.6658478387665017
Metaphlan2	genus	Shannon diversity	CAMI_MED_S001	2.4866361679208864
Metaphlan2	genus	Shannon equitability	CAMI_MED_S001	0.6939090348416592
Metaphlan2	species	Shannon diversity	CAMI_MED_S001	2.4378745674729148
Metaphlan2	species	Shannon equitability	CAMI_MED_S001	0.6803018511528297
Metaphlan2	strain	Shannon diversity	CAMI_MED_S001	2.019217756576863
Metaphlan2	strain	Shannon equitability	CAMI_MED_S001	0.6197538142326062
Metaphlan2	species	F1 score	CAMI_MED_S001	0.38888888888888895
Metaphlan2	species	False negatives	CAMI_MED_S001	51.0
Metaphlan2	species	False positives	CAMI_MED_S001	15.0
Metaphlan2	species	Jaccard index	CAMI_MED_S001	0.2413793103448276
Metaphlan2	species	Taxon counts	CAMI_MED_S001	36.0
Metaphlan2	species	Purity (precision)	CAMI_MED_S001	0.5833333333333334
Metaphlan2	species	Completeness (recall)	CAMI_MED_S001	0.2916666666666667
Metaphlan2	species	True positives	CAMI_MED_S001	21.0
Metaphlan2	genus	F1 score	CAMI_MED_S001	0.5233644859813084
Metaphlan2	genus	False negatives	CAMI_MED_S001	43.0
Metaphlan2	genus	False positives	CAMI_MED_S001	8.0
Metaphlan2	genus	Jaccard index	CAMI_MED_S001	0.35443037974683544
Metaphlan2	genus	Taxon counts	CAMI_MED_S001	36.0
Metaphlan2	genus	Purity (precision)	CAMI_MED_S001	0.7777777777777778
Metaphlan2	genus	Completeness (recall)	CAMI_MED_S001	0.39436619718309857
Metaphlan2	genus	True positives	CAMI_MED_S001	28.0
Metaphlan2	phylum	F1 score	CAMI_MED_S001	0.9090909090909091
Metaphlan2	phylum	False negatives	CAMI_MED_S001	1.0
Metaphlan2	phylum	False positives	CAMI_MED_S001	0.0
Metaphlan2	phylum	Jaccard index	CAMI_MED_S001	0.8333333333333334
Metaphlan2	phylum	Taxon counts	CAMI_MED_S001	5.0
Metaphlan2	phylum	Purity (precision)	CAMI_MED_S001	1.0
Metaphlan2	phylum	Completeness (recall)	CAMI_MED_S001	0.8333333333333334
Metaphlan2	phylum	True positives	CAMI_MED_S001	5.0
Metaphlan2	class	F1 score	CAMI_MED_S001	0.846153846153846
Metaphlan2	class	False negatives	CAMI_MED_S001	4.0
Metaphlan2	class	False positives	CAMI_MED_S001	0.0
Metaphlan2	class	Jaccard index	CAMI_MED_S001	0.7333333333333333
Metaphlan2	class	Taxon counts	CAMI_MED_S001	11.0
Metaphlan2	class	Purity (precision)	CAMI_MED_S001	1.0
Metaphlan2	class	Completeness (recall)	CAMI_MED_S001	0.7333333333333333
Metaphlan2	class	True positives	CAMI_MED_S001	11.0
Metaphlan2	strain	False negatives	CAMI_MED_S001	232.0
Metaphlan2	strain	False positives	CAMI_MED_S001	26.0
Metaphlan2	strain	Jaccard index	CAMI_MED_S001	0.0
Metaphlan2	strain	Taxon counts	CAMI_MED_S001	26.0
Metaphlan2	strain	Purity (precision)	CAMI_MED_S001	0.0
Metaphlan2	strain	Completeness (recall)	CAMI_MED_S001	0.0
Metaphlan2	strain	True positives	CAMI_MED_S001	0.0
Metaphlan2	superkingdom	F1 score	CAMI_MED_S001	1.0
Metaphlan2	superkingdom	False negatives	CAMI_MED_S001	0.0
Metaphlan2	superkingdom	False positives	CAMI_MED_S001	0.0
Metaphlan2	superkingdom	Jaccard index	CAMI_MED_S001	1.0
Metaphlan2	superkingdom	Taxon counts	CAMI_MED_S001	3.0
Metaphlan2	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
Metaphlan2	superkingdom	Completeness (recall)	CAMI_MED_S001	1.0
Metaphlan2	superkingdom	True positives	CAMI_MED_S001	3.0
Metaphlan2	family	F1 score	CAMI_MED_S001	0.6585365853658537
Metaphlan2	family	False negatives	CAMI_MED_S001	26.0
Metaphlan2	family	False positives	CAMI_MED_S001	2.0
Metaphlan2	family	Jaccard index	CAMI_MED_S001	0.4909090909090909
Metaphlan2	family	Taxon counts	CAMI_MED_S001	29.0
Metaphlan2	family	Purity (precision)	CAMI_MED_S001	0.9310344827586207
Metaphlan2	family	Completeness (recall)	CAMI_MED_S001	0.5094339622641509
Metaphlan2	family	True positives	CAMI_MED_S001	27.0
Metaphlan2	order	F1 score	CAMI_MED_S001	0.6938775510204082
Metaphlan2	order	False negatives	CAMI_MED_S001	12.0
Metaphlan2	order	False positives	CAMI_MED_S001	3.0
Metaphlan2	order	Jaccard index	CAMI_MED_S001	0.53125
Metaphlan2	order	Taxon counts	CAMI_MED_S001	20.0
Metaphlan2	order	Purity (precision)	CAMI_MED_S001	0.85
Metaphlan2	order	Completeness (recall)	CAMI_MED_S001	0.5862068965517241
Metaphlan2	order	True positives	CAMI_MED_S001	17.0
Metaphlan2	class	L1 norm error	CAMI_MED_S001	0.4790576742186971
Metaphlan2	family	L1 norm error	CAMI_MED_S001	1.2336568658638145
Metaphlan2	genus	L1 norm error	CAMI_MED_S001	1.2953361605907003
Metaphlan2	order	L1 norm error	CAMI_MED_S001	0.6645631313136559
Metaphlan2	phylum	L1 norm error	CAMI_MED_S001	0.3220484087562926
Metaphlan2	species	L1 norm error	CAMI_MED_S001	1.7734230637818187
Metaphlan2	strain	L1 norm error	CAMI_MED_S001	2.0000000000000004
Metaphlan2	superkingdom	L1 norm error	CAMI_MED_S001	0.5836613667146807
Metaphlan2	na	Weighted UniFrac error	CAMI_MED_S001	11.125596816721272
Metaphlan2	na	Unweighted UniFrac error	CAMI_MED_S001	2545.2369392803416
Metaphyler	class	Bray-Curtis distance	CAMI_MED_S001	0.06905263961148714
Metaphyler	family	Bray-Curtis distance	CAMI_MED_S001	0.2525319355854579
Metaphyler	genus	Bray-Curtis distance	CAMI_MED_S001	0.6901854333122764
Metaphyler	order	Bray-Curtis distance	CAMI_MED_S001	0.09344625769481654
Metaphyler	phylum	Bray-Curtis distance	CAMI_MED_S001	0.06478872829102743
Metaphyler	species	Bray-Curtis distance	CAMI_MED_S001	0.9366513321422791
Metaphyler	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.3567293028269262
Metaphyler	superkingdom	Shannon diversity	CAMI_MED_S001	0.013970468203907028
Metaphyler	superkingdom	Shannon equitability	CAMI_MED_S001	0.020155125196673614
Metaphyler	phylum	Shannon diversity	CAMI_MED_S001	0.9166270684872081
Metaphyler	phylum	Shannon equitability	CAMI_MED_S001	0.30107417082221494
Metaphyler	class	Shannon diversity	CAMI_MED_S001	1.4854186158670677
Metaphyler	class	Shannon equitability	CAMI_MED_S001	0.39493208821013703
Metaphyler	order	Shannon diversity	CAMI_MED_S001	2.2081550626562
Metaphyler	order	Shannon equitability	CAMI_MED_S001	0.48489564281569864
Metaphyler	family	Shannon diversity	CAMI_MED_S001	3.340935587332228
Metaphyler	family	Shannon equitability	CAMI_MED_S001	0.6264976116031955
Metaphyler	genus	Shannon diversity	CAMI_MED_S001	4.103821293519035
Metaphyler	genus	Shannon equitability	CAMI_MED_S001	0.6530448250041424
Metaphyler	species	Shannon diversity	CAMI_MED_S001	4.691351324363912
Metaphyler	species	Shannon equitability	CAMI_MED_S001	0.6623033250871172
Metaphyler	species	F1 score	CAMI_MED_S001	0.01740506329113924
Metaphyler	species	False negatives	CAMI_MED_S001	61.0
Metaphyler	species	False positives	CAMI_MED_S001	1181.0
Metaphyler	species	Jaccard index	CAMI_MED_S001	0.008778930566640064
Metaphyler	species	Taxon counts	CAMI_MED_S001	1192.0
Metaphyler	species	Purity (precision)	CAMI_MED_S001	0.009228187919463088
Metaphyler	species	Completeness (recall)	CAMI_MED_S001	0.1527777777777778
Metaphyler	species	True positives	CAMI_MED_S001	11.0
Metaphyler	genus	F1 score	CAMI_MED_S001	0.11861614497528832
Metaphyler	genus	False negatives	CAMI_MED_S001	35.0
Metaphyler	genus	False positives	CAMI_MED_S001	500.0
Metaphyler	genus	Jaccard index	CAMI_MED_S001	0.06304728546409807
Metaphyler	genus	Taxon counts	CAMI_MED_S001	536.0
Metaphyler	genus	Purity (precision)	CAMI_MED_S001	0.06716417910447761
Metaphyler	genus	Completeness (recall)	CAMI_MED_S001	0.5070422535211268
Metaphyler	genus	True positives	CAMI_MED_S001	36.0
Metaphyler	phylum	F1 score	CAMI_MED_S001	0.4444444444444445
Metaphyler	phylum	False negatives	CAMI_MED_S001	0.0
Metaphyler	phylum	False positives	CAMI_MED_S001	15.0
