tool	rank	metric	sample	value
CLARK	order	False negatives	CAMI_low_S001	1.0
CLARK	order	False positives	CAMI_low_S001	127.0
CLARK	order	Jaccard index	CAMI_low_S001	0.09219858156028368
CLARK	order	Taxon counts	CAMI_low_S001	140.0
CLARK	order	Purity (precision)	CAMI_low_S001	0.09285714285714286
CLARK	order	Completeness (recall)	CAMI_low_S001	0.9285714285714286
CLARK	order	True positives	CAMI_low_S001	13.0
CLARK	strain	False negatives	CAMI_low_S001	60.0
CLARK	strain	False positives	CAMI_low_S001	0.0
CLARK	strain	Jaccard index	CAMI_low_S001	0.0
CLARK	strain	Taxon counts	CAMI_low_S001	0.0
CLARK	strain	Purity (precision)	CAMI_low_S001	0.0
CLARK	strain	Completeness (recall)	CAMI_low_S001	0.0
CLARK	strain	True positives	CAMI_low_S001	0.0
CLARK	phylum	F1 score	CAMI_low_S001	0.24489795918367346
CLARK	phylum	False negatives	CAMI_low_S001	0.0
CLARK	phylum	False positives	CAMI_low_S001	37.0
CLARK	phylum	Jaccard index	CAMI_low_S001	0.13953488372093023
CLARK	phylum	Taxon counts	CAMI_low_S001	43.0
CLARK	phylum	Purity (precision)	CAMI_low_S001	0.13953488372093023
CLARK	phylum	Completeness (recall)	CAMI_low_S001	1.0
CLARK	phylum	True positives	CAMI_low_S001	6.0
CLARK	class	F1 score	CAMI_low_S001	0.33802816901408456
CLARK	class	False negatives	CAMI_low_S001	0.0
CLARK	class	False positives	CAMI_low_S001	47.0
CLARK	class	Jaccard index	CAMI_low_S001	0.2033898305084746
CLARK	class	Taxon counts	CAMI_low_S001	59.0
CLARK	class	Purity (precision)	CAMI_low_S001	0.2033898305084746
CLARK	class	Completeness (recall)	CAMI_low_S001	1.0
CLARK	class	True positives	CAMI_low_S001	12.0
CLARK	genus	F1 score	CAMI_low_S001	0.013614703880190607
CLARK	genus	False negatives	CAMI_low_S001	12.0
CLARK	genus	False positives	CAMI_low_S001	1437.0
CLARK	genus	Jaccard index	CAMI_low_S001	0.006854009595613434
CLARK	genus	Taxon counts	CAMI_low_S001	1447.0
CLARK	genus	Purity (precision)	CAMI_low_S001	0.006910850034554251
CLARK	genus	Completeness (recall)	CAMI_low_S001	0.45454545454545453
CLARK	genus	True positives	CAMI_low_S001	10.0
CLARK	family	F1 score	CAMI_low_S001	0.07065217391304349
CLARK	family	False negatives	CAMI_low_S001	3.0
CLARK	family	False positives	CAMI_low_S001	339.0
CLARK	family	Jaccard index	CAMI_low_S001	0.036619718309859155
CLARK	family	Taxon counts	CAMI_low_S001	352.0
CLARK	family	Purity (precision)	CAMI_low_S001	0.036931818181818184
CLARK	family	Completeness (recall)	CAMI_low_S001	0.8125
CLARK	family	True positives	CAMI_low_S001	13.0
CLARK	species	False negatives	CAMI_low_S001	23.0
CLARK	species	False positives	CAMI_low_S001	0.0
CLARK	species	Jaccard index	CAMI_low_S001	0.0
CLARK	species	Taxon counts	CAMI_low_S001	0.0
CLARK	species	Purity (precision)	CAMI_low_S001	0.0
CLARK	species	Completeness (recall)	CAMI_low_S001	0.0
CLARK	species	True positives	CAMI_low_S001	0.0
CLARK	class	L1 norm error	CAMI_low_S001	1.182655176489825
CLARK	family	L1 norm error	CAMI_low_S001	1.5731033910306147
CLARK	genus	L1 norm error	CAMI_low_S001	1.7532165048369253
CLARK	order	L1 norm error	CAMI_low_S001	1.1855800202464355
CLARK	phylum	L1 norm error	CAMI_low_S001	0.7245996418034596
CLARK	superkingdom	L1 norm error	CAMI_low_S001	0.3632084761262104
CLARK	na	Weighted UniFrac error	CAMI_low_S001	10.190240322419527
CLARK	na	Unweighted UniFrac error	CAMI_low_S001	9760.420685041057
CommonKmers	class	Bray-Curtis distance	CAMI_low_S001	0.676770305058911
CommonKmers	family	Bray-Curtis distance	CAMI_low_S001	0.743103269199276
CommonKmers	genus	Bray-Curtis distance	CAMI_low_S001	0.8722112219453235
CommonKmers	order	Bray-Curtis distance	CAMI_low_S001	0.6807589126901844
CommonKmers	phylum	Bray-Curtis distance	CAMI_low_S001	0.4882650213242076
CommonKmers	species	Bray-Curtis distance	CAMI_low_S001	0.9670466307313859
CommonKmers	strain	Bray-Curtis distance	CAMI_low_S001	1.0
CommonKmers	superkingdom	Bray-Curtis distance	CAMI_low_S001	0.18175257318616866
CommonKmers	superkingdom	Shannon diversity	CAMI_low_S001	0.009552544147190322
CommonKmers	superkingdom	Shannon equitability	CAMI_low_S001	0.01378140806902437
CommonKmers	phylum	Shannon diversity	CAMI_low_S001	0.7985070715575242
CommonKmers	phylum	Shannon equitability	CAMI_low_S001	0.4961403390515816
CommonKmers	class	Shannon diversity	CAMI_low_S001	1.4410551075025206
CommonKmers	class	Shannon equitability	CAMI_low_S001	0.6930010190805329
CommonKmers	order	Shannon diversity	CAMI_low_S001	1.4605217026829131
CommonKmers	order	Shannon equitability	CAMI_low_S001	0.6647120725609033
CommonKmers	family	Shannon diversity	CAMI_low_S001	1.2952589257414637
CommonKmers	family	Shannon equitability	CAMI_low_S001	0.4908036332542637
CommonKmers	genus	Shannon diversity	CAMI_low_S001	1.6582216571059198
CommonKmers	genus	Shannon equitability	CAMI_low_S001	0.4828852172017732
CommonKmers	species	Shannon diversity	CAMI_low_S001	2.356702934131985
CommonKmers	species	Shannon equitability	CAMI_low_S001	0.558525567151115
CommonKmers	strain	Shannon diversity	CAMI_low_S001	1.722138697349366
CommonKmers	strain	Shannon equitability	CAMI_low_S001	0.5114307694659199
CommonKmers	superkingdom	F1 score	CAMI_low_S001	0.5
CommonKmers	superkingdom	False negatives	CAMI_low_S001	1.0
CommonKmers	superkingdom	False positives	CAMI_low_S001	1.0
CommonKmers	superkingdom	Jaccard index	CAMI_low_S001	0.3333333333333333
CommonKmers	superkingdom	Taxon counts	CAMI_low_S001	2.0
CommonKmers	superkingdom	Purity (precision)	CAMI_low_S001	0.5
CommonKmers	superkingdom	Completeness (recall)	CAMI_low_S001	0.5
CommonKmers	superkingdom	True positives	CAMI_low_S001	1.0
CommonKmers	order	F1 score	CAMI_low_S001	0.6956521739130435
CommonKmers	order	False negatives	CAMI_low_S001	6.0
CommonKmers	order	False positives	CAMI_low_S001	1.0
CommonKmers	order	Jaccard index	CAMI_low_S001	0.5333333333333333
CommonKmers	order	Taxon counts	CAMI_low_S001	9.0
CommonKmers	order	Purity (precision)	CAMI_low_S001	0.8888888888888888
CommonKmers	order	Completeness (recall)	CAMI_low_S001	0.5714285714285714
CommonKmers	order	True positives	CAMI_low_S001	8.0
CommonKmers	strain	False negatives	CAMI_low_S001	60.0
CommonKmers	strain	False positives	CAMI_low_S001	29.0
CommonKmers	strain	Jaccard index	CAMI_low_S001	0.0
CommonKmers	strain	Taxon counts	CAMI_low_S001	29.0
CommonKmers	strain	Purity (precision)	CAMI_low_S001	0.0
CommonKmers	strain	Completeness (recall)	CAMI_low_S001	0.0
CommonKmers	strain	True positives	CAMI_low_S001	0.0
CommonKmers	phylum	F1 score	CAMI_low_S001	0.7272727272727272
CommonKmers	phylum	False negatives	CAMI_low_S001	2.0
CommonKmers	phylum	False positives	CAMI_low_S001	1.0
CommonKmers	phylum	Jaccard index	CAMI_low_S001	0.5714285714285714
CommonKmers	phylum	Taxon counts	CAMI_low_S001	5.0
CommonKmers	phylum	Purity (precision)	CAMI_low_S001	0.8
CommonKmers	phylum	Completeness (recall)	CAMI_low_S001	0.6666666666666666
CommonKmers	phylum	True positives	CAMI_low_S001	4.0
CommonKmers	class	F1 score	CAMI_low_S001	0.7000000000000001
CommonKmers	class	False negatives	CAMI_low_S001	5.0
CommonKmers	class	False positives	CAMI_low_S001	1.0
CommonKmers	class	Jaccard index	CAMI_low_S001	0.5384615384615384
CommonKmers	class	Taxon counts	CAMI_low_S001	8.0
CommonKmers	class	Purity (precision)	CAMI_low_S001	0.875
CommonKmers	class	Completeness (recall)	CAMI_low_S001	0.5833333333333334
CommonKmers	class	True positives	CAMI_low_S001	7.0
CommonKmers	genus	F1 score	CAMI_low_S001	0.2641509433962264
CommonKmers	genus	False negatives	CAMI_low_S001	15.0
CommonKmers	genus	False positives	CAMI_low_S001	24.0
CommonKmers	genus	Jaccard index	CAMI_low_S001	0.15217391304347827
CommonKmers	genus	Taxon counts	CAMI_low_S001	31.0
CommonKmers	genus	Purity (precision)	CAMI_low_S001	0.22580645161290322
CommonKmers	genus	Completeness (recall)	CAMI_low_S001	0.3181818181818182
CommonKmers	genus	True positives	CAMI_low_S001	7.0
CommonKmers	family	F1 score	CAMI_low_S001	0.4666666666666667
CommonKmers	family	False negatives	CAMI_low_S001	9.0
CommonKmers	family	False positives	CAMI_low_S001	7.0
CommonKmers	family	Jaccard index	CAMI_low_S001	0.30434782608695654
CommonKmers	family	Taxon counts	CAMI_low_S001	14.0
CommonKmers	family	Purity (precision)	CAMI_low_S001	0.5
CommonKmers	family	Completeness (recall)	CAMI_low_S001	0.4375
CommonKmers	family	True positives	CAMI_low_S001	7.0
CommonKmers	species	F1 score	CAMI_low_S001	0.1098901098901099
CommonKmers	species	False negatives	CAMI_low_S001	18.0
CommonKmers	species	False positives	CAMI_low_S001	63.0
CommonKmers	species	Jaccard index	CAMI_low_S001	0.05813953488372093
CommonKmers	species	Taxon counts	CAMI_low_S001	68.0
CommonKmers	species	Purity (precision)	CAMI_low_S001	0.07352941176470588
CommonKmers	species	Completeness (recall)	CAMI_low_S001	0.21739130434782608
CommonKmers	species	True positives	CAMI_low_S001	5.0
CommonKmers	class	L1 norm error	CAMI_low_S001	1.3535406101178216
CommonKmers	family	L1 norm error	CAMI_low_S001	1.4862065383985523
CommonKmers	genus	L1 norm error	CAMI_low_S001	1.7444224438906475
CommonKmers	order	L1 norm error	CAMI_low_S001	1.3615178253803688
CommonKmers	phylum	L1 norm error	CAMI_low_S001	0.9765300426484151
CommonKmers	species	L1 norm error	CAMI_low_S001	1.9340932614627726
CommonKmers	strain	L1 norm error	CAMI_low_S001	2.0
CommonKmers	superkingdom	L1 norm error	CAMI_low_S001	0.3635051463723373
CommonKmers	na	Weighted UniFrac error	CAMI_low_S001	12.534383922723883
CommonKmers	na	Unweighted UniFrac error	CAMI_low_S001	954.8594490417427
FOCUS	class	Bray-Curtis distance	CAMI_low_S001	0.4475871982414351
FOCUS	family	Bray-Curtis distance	CAMI_low_S001	0.6719410537545615
FOCUS	genus	Bray-Curtis distance	CAMI_low_S001	0.8689107247907967
FOCUS	order	Bray-Curtis distance	CAMI_low_S001	0.4898641983736705
FOCUS	phylum	Bray-Curtis distance	CAMI_low_S001	0.24856830171079225
FOCUS	species	Bray-Curtis distance	CAMI_low_S001	0.9827278653846813
FOCUS	strain	Bray-Curtis distance	CAMI_low_S001	1.0
FOCUS	superkingdom	Bray-Curtis distance	CAMI_low_S001	0.18175257318616872
FOCUS	superkingdom	Shannon diversity	CAMI_low_S001	0.1508076260039453
FOCUS	superkingdom	Shannon equitability	CAMI_low_S001	0.21756941416412937
FOCUS	phylum	Shannon diversity	CAMI_low_S001	1.7905886509793623
FOCUS	phylum	Shannon equitability	CAMI_low_S001	0.6319992296859074
FOCUS	class	Shannon diversity	CAMI_low_S001	2.6355884041521875
FOCUS	class	Shannon equitability	CAMI_low_S001	0.8526535768826815
FOCUS	order	Shannon diversity	CAMI_low_S001	3.013018125005425
FOCUS	order	Shannon equitability	CAMI_low_S001	0.8061221115603149
FOCUS	family	Shannon diversity	CAMI_low_S001	3.710666067766065
FOCUS	family	Shannon equitability	CAMI_low_S001	0.8794073448933767
FOCUS	genus	Shannon diversity	CAMI_low_S001	4.220672310555274
FOCUS	genus	Shannon equitability	CAMI_low_S001	0.9014425495176958
FOCUS	species	Shannon diversity	CAMI_low_S001	4.574422860332417
FOCUS	species	Shannon equitability	CAMI_low_S001	0.9058521379154987
FOCUS	strain	Shannon diversity	CAMI_low_S001	4.331664752252103
FOCUS	strain	Shannon equitability	CAMI_low_S001	0.9032222552399051
FOCUS	superkingdom	F1 score	CAMI_low_S001	0.5
FOCUS	superkingdom	False negatives	CAMI_low_S001	1.0
FOCUS	superkingdom	False positives	CAMI_low_S001	1.0
FOCUS	superkingdom	Jaccard index	CAMI_low_S001	0.3333333333333333
FOCUS	superkingdom	Taxon counts	CAMI_low_S001	2.0
FOCUS	superkingdom	Purity (precision)	CAMI_low_S001	0.5
FOCUS	superkingdom	Completeness (recall)	CAMI_low_S001	0.5
FOCUS	superkingdom	True positives	CAMI_low_S001	1.0
FOCUS	order	F1 score	CAMI_low_S001	0.42857142857142855
FOCUS	order	False negatives	CAMI_low_S001	2.0
FOCUS	order	False positives	CAMI_low_S001	30.0
FOCUS	order	Jaccard index	CAMI_low_S001	0.2727272727272727
FOCUS	order	Taxon counts	CAMI_low_S001	42.0
FOCUS	order	Purity (precision)	CAMI_low_S001	0.2857142857142857
FOCUS	order	Completeness (recall)	CAMI_low_S001	0.8571428571428571
FOCUS	order	True positives	CAMI_low_S001	12.0
FOCUS	strain	False negatives	CAMI_low_S001	60.0
FOCUS	strain	False positives	CAMI_low_S001	121.0
FOCUS	strain	Jaccard index	CAMI_low_S001	0.0
FOCUS	strain	Taxon counts	CAMI_low_S001	121.0
FOCUS	strain	Purity (precision)	CAMI_low_S001	0.0
FOCUS	strain	Completeness (recall)	CAMI_low_S001	0.0
FOCUS	strain	True positives	CAMI_low_S001	0.0
FOCUS	phylum	F1 score	CAMI_low_S001	0.5217391304347826
FOCUS	phylum	False negatives	CAMI_low_S001	0.0
FOCUS	phylum	False positives	CAMI_low_S001	11.0
FOCUS	phylum	Jaccard index	CAMI_low_S001	0.35294117647058826
FOCUS	phylum	Taxon counts	CAMI_low_S001	17.0
FOCUS	phylum	Purity (precision)	CAMI_low_S001	0.35294117647058826
FOCUS	phylum	Completeness (recall)	CAMI_low_S001	1.0
FOCUS	phylum	True positives	CAMI_low_S001	6.0
FOCUS	class	F1 score	CAMI_low_S001	0.7058823529411764
FOCUS	class	False negatives	CAMI_low_S001	0.0
FOCUS	class	False positives	CAMI_low_S001	10.0
FOCUS	class	Jaccard index	CAMI_low_S001	0.5454545454545454
FOCUS	class	Taxon counts	CAMI_low_S001	22.0
FOCUS	class	Purity (precision)	CAMI_low_S001	0.5454545454545454
FOCUS	class	Completeness (recall)	CAMI_low_S001	1.0
FOCUS	class	True positives	CAMI_low_S001	12.0
FOCUS	genus	F1 score	CAMI_low_S001	0.04615384615384615
FOCUS	genus	False negatives	CAMI_low_S001	19.0
FOCUS	genus	False positives	CAMI_low_S001	105.0
FOCUS	genus	Jaccard index	CAMI_low_S001	0.023622047244094488
FOCUS	genus	Taxon counts	CAMI_low_S001	108.0
FOCUS	genus	Purity (precision)	CAMI_low_S001	0.027777777777777776
FOCUS	genus	Completeness (recall)	CAMI_low_S001	0.13636363636363635
FOCUS	genus	True positives	CAMI_low_S001	3.0
FOCUS	family	F1 score	CAMI_low_S001	0.2380952380952381
FOCUS	family	False negatives	CAMI_low_S001	6.0
FOCUS	family	False positives	CAMI_low_S001	58.0
FOCUS	family	Jaccard index	CAMI_low_S001	0.13513513513513514
FOCUS	family	Taxon counts	CAMI_low_S001	68.0
FOCUS	family	Purity (precision)	CAMI_low_S001	0.14705882352941177
FOCUS	family	Completeness (recall)	CAMI_low_S001	0.625
FOCUS	family	True positives	CAMI_low_S001	10.0
FOCUS	species	F1 score	CAMI_low_S001	0.0223463687150838
FOCUS	species	False negatives	CAMI_low_S001	21.0
FOCUS	species	False positives	CAMI_low_S001	154.0
FOCUS	species	Jaccard index	CAMI_low_S001	0.011299435028248588
FOCUS	species	Taxon counts	CAMI_low_S001	156.0
FOCUS	species	Purity (precision)	CAMI_low_S001	0.01282051282051282
FOCUS	species	Completeness (recall)	CAMI_low_S001	0.08695652173913043
FOCUS	species	True positives	CAMI_low_S001	2.0
FOCUS	class	L1 norm error	CAMI_low_S001	0.8951743964828701
FOCUS	family	L1 norm error	CAMI_low_S001	1.3438821075091223
FOCUS	genus	L1 norm error	CAMI_low_S001	1.7378214495815933
FOCUS	order	L1 norm error	CAMI_low_S001	0.9797283967473409
FOCUS	phylum	L1 norm error	CAMI_low_S001	0.4971366034215845
FOCUS	species	L1 norm error	CAMI_low_S001	1.9654557307693625
FOCUS	strain	L1 norm error	CAMI_low_S001	2.0000000000000018
FOCUS	superkingdom	L1 norm error	CAMI_low_S001	0.36350514637233744
FOCUS	na	Weighted UniFrac error	CAMI_low_S001	11.59382718995043
FOCUS	na	Unweighted UniFrac error	CAMI_low_S001	1951.2161170661736
Metaphlan2	class	Bray-Curtis distance	CAMI_low_S001	0.7202028867762869
Metaphlan2	family	Bray-Curtis distance	CAMI_low_S001	0.7798743585613365
Metaphlan2	genus	Bray-Curtis distance	CAMI_low_S001	0.82926762929874
Metaphlan2	order	Bray-Curtis distance	CAMI_low_S001	0.7202021404899323
Metaphlan2	phylum	Bray-Curtis distance	CAMI_low_S001	0.6774349912982913
Metaphlan2	species	Bray-Curtis distance	CAMI_low_S001	0.9670466307313861
Metaphlan2	strain	Bray-Curtis distance	CAMI_low_S001	1.0
Metaphlan2	superkingdom	Bray-Curtis distance	CAMI_low_S001	0.1817525731861687
Metaphlan2	superkingdom	Shannon diversity	CAMI_low_S001	0.0
Metaphlan2	superkingdom	Shannon equitability	CAMI_low_S001	0.0
Metaphlan2	phylum	Shannon diversity	CAMI_low_S001	0.3825550236005191
Metaphlan2	phylum	Shannon equitability	CAMI_low_S001	0.348216588824348
Metaphlan2	class	Shannon diversity	CAMI_low_S001	1.3785074089966072
Metaphlan2	class	Shannon equitability	CAMI_low_S001	0.7693596337406329
Metaphlan2	order	Shannon diversity	CAMI_low_S001	1.4930757179885494
Metaphlan2	order	Shannon equitability	CAMI_low_S001	0.7672891365068409
Metaphlan2	family	Shannon diversity	CAMI_low_S001	1.2973066735339376
Metaphlan2	family	Shannon equitability	CAMI_low_S001	0.6666837490743058
Metaphlan2	genus	Shannon diversity	CAMI_low_S001	1.5245582846818684
Metaphlan2	genus	Shannon equitability	CAMI_low_S001	0.6938563769981808
Metaphlan2	species	Shannon diversity	CAMI_low_S001	1.1061915489696617
Metaphlan2	species	Shannon equitability	CAMI_low_S001	0.6873154536894603
Metaphlan2	strain	Shannon diversity	CAMI_low_S001	0.7224361051192647
Metaphlan2	strain	Shannon equitability	CAMI_low_S001	0.657589681611064
Metaphlan2	superkingdom	F1 score	CAMI_low_S001	0.6666666666666666
Metaphlan2	superkingdom	False negatives	CAMI_low_S001	1.0
Metaphlan2	superkingdom	False positives	CAMI_low_S001	0.0
Metaphlan2	superkingdom	Jaccard index	CAMI_low_S001	0.5
Metaphlan2	superkingdom	Taxon counts	CAMI_low_S001	1.0
Metaphlan2	superkingdom	Purity (precision)	CAMI_low_S001	1.0
Metaphlan2	superkingdom	Completeness (recall)	CAMI_low_S001	0.5
Metaphlan2	superkingdom	True positives	CAMI_low_S001	1.0
Metaphlan2	order	F1 score	CAMI_low_S001	0.6666666666666666
Metaphlan2	order	False negatives	CAMI_low_S001	7.0
Metaphlan2	order	False positives	CAMI_low_S001	0.0
Metaphlan2	order	Jaccard index	CAMI_low_S001	0.5
Metaphlan2	order	Taxon counts	CAMI_low_S001	7.0
Metaphlan2	order	Purity (precision)	CAMI_low_S001	1.0
Metaphlan2	order	Completeness (recall)	CAMI_low_S001	0.5
Metaphlan2	order	True positives	CAMI_low_S001	7.0
Metaphlan2	strain	False negatives	CAMI_low_S001	60.0
Metaphlan2	strain	False positives	CAMI_low_S001	3.0
Metaphlan2	strain	Jaccard index	CAMI_low_S001	0.0
Metaphlan2	strain	Taxon counts	CAMI_low_S001	3.0
Metaphlan2	strain	Purity (precision)	CAMI_low_S001	0.0
Metaphlan2	strain	Completeness (recall)	CAMI_low_S001	0.0
Metaphlan2	strain	True positives	CAMI_low_S001	0.0
Metaphlan2	phylum	F1 score	CAMI_low_S001	0.6666666666666666
Metaphlan2	phylum	False negatives	CAMI_low_S001	3.0
Metaphlan2	phylum	False positives	CAMI_low_S001	0.0
Metaphlan2	phylum	Jaccard index	CAMI_low_S001	0.5
Metaphlan2	phylum	Taxon counts	CAMI_low_S001	3.0
Metaphlan2	phylum	Purity (precision)	CAMI_low_S001	1.0
Metaphlan2	phylum	Completeness (recall)	CAMI_low_S001	0.5
Metaphlan2	phylum	True positives	CAMI_low_S001	3.0
Metaphlan2	class	F1 score	CAMI_low_S001	0.6666666666666666
Metaphlan2	class	False negatives	CAMI_low_S001	6.0
Metaphlan2	class	False positives	CAMI_low_S001	0.0
Metaphlan2	class	Jaccard index	CAMI_low_S001	0.5
Metaphlan2	class	Taxon counts	CAMI_low_S001	6.0
Metaphlan2	class	Purity (precision)	CAMI_low_S001	1.0
Metaphlan2	class	Completeness (recall)	CAMI_low_S001	0.5
Metaphlan2	class	True positives	CAMI_low_S001	6.0
Metaphlan2	genus	F1 score	CAMI_low_S001	0.45161290322580644
Metaphlan2	genus	False negatives	CAMI_low_S001	15.0
Metaphlan2	genus	False positives	CAMI_low_S001	2.0
Metaphlan2	genus	Jaccard index	CAMI_low_S001	0.2916666666666667
Metaphlan2	genus	Taxon counts	CAMI_low_S001	9.0
Metaphlan2	genus	Purity (precision)	CAMI_low_S001	0.7777777777777778
Metaphlan2	genus	Completeness (recall)	CAMI_low_S001	0.3181818181818182
Metaphlan2	genus	True positives	CAMI_low_S001	7.0
Metaphlan2	family	F1 score	CAMI_low_S001	0.5217391304347825
Metaphlan2	family	False negatives	CAMI_low_S001	10.0
Metaphlan2	family	False positives	CAMI_low_S001	1.0
Metaphlan2	family	Jaccard index	CAMI_low_S001	0.35294117647058826
Metaphlan2	family	Taxon counts	CAMI_low_S001	7.0
Metaphlan2	family	Purity (precision)	CAMI_low_S001	0.8571428571428571
Metaphlan2	family	Completeness (recall)	CAMI_low_S001	0.375
Metaphlan2	family	True positives	CAMI_low_S001	6.0
Metaphlan2	species	F1 score	CAMI_low_S001	0.3571428571428571
Metaphlan2	species	False negatives	CAMI_low_S001	18.0
Metaphlan2	species	False positives	CAMI_low_S001	0.0
Metaphlan2	species	Jaccard index	CAMI_low_S001	0.21739130434782608
Metaphlan2	species	Taxon counts	CAMI_low_S001	5.0
Metaphlan2	species	Purity (precision)	CAMI_low_S001	1.0
Metaphlan2	species	Completeness (recall)	CAMI_low_S001	0.21739130434782608
Metaphlan2	species	True positives	CAMI_low_S001	5.0
Metaphlan2	class	L1 norm error	CAMI_low_S001	1.4404057735525735
Metaphlan2	family	L1 norm error	CAMI_low_S001	1.559748717122673
Metaphlan2	genus	L1 norm error	CAMI_low_S001	1.6585352585974804
Metaphlan2	order	L1 norm error	CAMI_low_S001	1.4404042809798645
Metaphlan2	phylum	L1 norm error	CAMI_low_S001	1.3548699825965826
Metaphlan2	species	L1 norm error	CAMI_low_S001	1.9340932614627717
Metaphlan2	strain	L1 norm error	CAMI_low_S001	2.0000000000000004
Metaphlan2	superkingdom	L1 norm error	CAMI_low_S001	0.3635051463723374
Metaphlan2	na	Weighted UniFrac error	CAMI_low_S001	12.850184554915032
Metaphlan2	na	Unweighted UniFrac error	CAMI_low_S001	773.2005681814431
Metaphyler	class	Bray-Curtis distance	CAMI_low_S001	0.3578802308907462
Metaphyler	family	Bray-Curtis distance	CAMI_low_S001	0.4656293348726503
Metaphyler	genus	Bray-Curtis distance	CAMI_low_S001	0.8718578714041019
Metaphyler	order	Bray-Curtis distance	CAMI_low_S001	0.3616164914123113
Metaphyler	phylum	Bray-Curtis distance	CAMI_low_S001	0.24732525027663027
Metaphyler	species	Bray-Curtis distance	CAMI_low_S001	0.9673154732300082
Metaphyler	superkingdom	Bray-Curtis distance	CAMI_low_S001	0.18175257318616864
Metaphyler	superkingdom	Shannon diversity	CAMI_low_S001	0.006114987155553601
Metaphyler	superkingdom	Shannon equitability	CAMI_low_S001	0.008822061644416889
Metaphyler	phylum	Shannon diversity	CAMI_low_S001	1.3620933789470326
Metaphyler	phylum	Shannon equitability	CAMI_low_S001	0.44065825672085573
Metaphyler	class	Shannon diversity	CAMI_low_S001	2.2669014196266337
Metaphyler	class	Shannon equitability	CAMI_low_S001	0.6065012831893294
Metaphyler	order	Shannon diversity	CAMI_low_S001	2.551841025404737
Metaphyler	order	Shannon equitability	CAMI_low_S001	0.562997244574429
Metaphyler	family	Shannon diversity	CAMI_low_S001	3.464164585274279
Metaphyler	family	Shannon equitability	CAMI_low_S001	0.6532086397691411
Metaphyler	genus	Shannon diversity	CAMI_low_S001	4.18945612580336
Metaphyler	genus	Shannon equitability	CAMI_low_S001	0.6694916383727112
Metaphyler	species	Shannon diversity	CAMI_low_S001	4.706150475883637
Metaphyler	species	Shannon equitability	CAMI_low_S001	0.6665485771677421
Metaphyler	superkingdom	F1 score	CAMI_low_S001	0.5
Metaphyler	superkingdom	False negatives	CAMI_low_S001	1.0
Metaphyler	superkingdom	False positives	CAMI_low_S001	1.0
Metaphyler	superkingdom	Jaccard index	CAMI_low_S001	0.3333333333333333
Metaphyler	superkingdom	Taxon counts	CAMI_low_S001	2.0
Metaphyler	superkingdom	Purity (precision)	CAMI_low_S001	0.5
Metaphyler	superkingdom	Completeness (recall)	CAMI_low_S001	0.5
Metaphyler	superkingdom	True positives	CAMI_low_S001	1.0
Metaphyler	order	F1 score	CAMI_low_S001	0.22429906542056074
Metaphyler	order	False negatives	CAMI_low_S001	2.0
Metaphyler	order	False positives	CAMI_low_S001	81.0
Metaphyler	order	Jaccard index	CAMI_low_S001	0.12631578947368421
Metaphyler	order	Taxon counts	CAMI_low_S001	93.0
Metaphyler	order	Purity (precision)	CAMI_low_S001	0.12903225806451613
Metaphyler	order	Completeness (recall)	CAMI_low_S001	0.8571428571428571
Metaphyler	order	True positives	CAMI_low_S001	12.0
Metaphyler	strain	False negatives	CAMI_low_S001	60.0
Metaphyler	strain	False positives	CAMI_low_S001	0.0
Metaphyler	strain	Jaccard index	CAMI_low_S001	0.0
Metaphyler	strain	Taxon counts	CAMI_low_S001	0.0
Metaphyler	strain	Purity (precision)	CAMI_low_S001	0.0
Metaphyler	strain	Completeness (recall)	CAMI_low_S001	0.0
Metaphyler	strain	True positives	CAMI_low_S001	0.0
Metaphyler	phylum	F1 score	CAMI_low_S001	0.42857142857142855
Metaphyler	phylum	False negatives	CAMI_low_S001	0.0
Metaphyler	phylum	False positives	CAMI_low_S001	16.0
Metaphyler	phylum	Jaccard index	CAMI_low_S001	0.2727272727272727
Metaphyler	phylum	Taxon counts	CAMI_low_S001	22.0
Metaphyler	phylum	Purity (precision)	CAMI_low_S001	0.2727272727272727
Metaphyler	phylum	Completeness (recall)	CAMI_low_S001	1.0
Metaphyler	phylum	True positives	CAMI_low_S001	6.0
Metaphyler	class	F1 score	CAMI_low_S001	0.4074074074074074
Metaphyler	class	False negatives	CAMI_low_S001	1.0
Metaphyler	class	False positives	CAMI_low_S001	31.0
Metaphyler	class	Jaccard index	CAMI_low_S001	0.2558139534883721
Metaphyler	class	Taxon counts	CAMI_low_S001	42.0
Metaphyler	class	Purity (precision)	CAMI_low_S001	0.2619047619047619
Metaphyler	class	Completeness (recall)	CAMI_low_S001	0.9166666666666666
Metaphyler	class	True positives	CAMI_low_S001	11.0
Metaphyler	genus	F1 score	CAMI_low_S001	0.022058823529411766
Metaphyler	genus	False negatives	CAMI_low_S001	16.0
Metaphyler	genus	False positives	CAMI_low_S001	516.0
Metaphyler	genus	Jaccard index	CAMI_low_S001	0.011152416356877323
Metaphyler	genus	Taxon counts	CAMI_low_S001	522.0
Metaphyler	genus	Purity (precision)	CAMI_low_S001	0.011494252873563218
Metaphyler	genus	Completeness (recall)	CAMI_low_S001	0.2727272727272727
Metaphyler	genus	True positives	CAMI_low_S001	6.0
Metaphyler	family	F1 score	CAMI_low_S001	0.11981566820276496
Metaphyler	family	False negatives	CAMI_low_S001	3.0
